player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Tolu Smith,smithto01,2026,1,2.0,4.0,2025-10-27,,,CLE,"L, 95-116",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,5.0,7.0,0.714,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,11.0,10.6,12.0
Tolu Smith,smithto01,2026,2,3.0,12.0,2025-11-12,,,CHI,"W, 124-113",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,2.0,5.0,7.0,2.0,0.0,1.0,0.0,2.0,6.0,8.6,-14.0
Tolu Smith,smithto01,2026,3,4.0,36.0,2026-01-05,,,NYK,"W, 121-90",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.1,5.0
Tolu Smith,smithto01,2026,4,5.0,37.0,2026-01-07,,,CHI,"W, 108-93",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,0.0
Tolu Smith,smithto01,2026,5,6.0,38.0,2026-01-10,,,LAC,"L, 92-98",,,1.0,7.0,0.143,0.0,0.0,1.0,7.0,0.143,0.143,7.0,8.0,0.875,6.0,8.0,14.0,1.0,1.0,4.0,2.0,3.0,9.0,12.0,0.0
Tolu Smith,smithto01,2026,6,7.0,53.0,2026-02-11,,,TOR,"W, 113-95",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,1.0,3.0,0.333,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,1.8,-3.0
Tolu Smith,smithto01,2026,7,8.0,54.0,2026-02-19,,,NYK,"W, 126-111",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,1.7,1.0
Tolu Smith,smithto01,2026,8,9.0,69.0,2026-03-19,,,WAS,"W, 117-95",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
Tolu Smith,smithto01,2026,9,10.0,70.0,2026-03-20,,,GSW,"W, 115-101",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-6.0
Tolu Smith,smithto01,2026,10,11.0,73.0,2026-03-26,,,NOP,"W, 129-108",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.1,0.0
Tolu Smith,smithto01,2026,11,12.0,74.0,2026-03-28,,,MIN,"W, 109-87",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.8,1.0
Tolu Smith,smithto01,2026,12,13.0,75.0,2026-03-30,,,OKC,"L, 110-114 (OT)",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,2.0,4.0,0.5,4.0,3.0,7.0,3.0,0.0,1.0,1.0,2.0,4.0,6.2,1.0
Tolu Smith,smithto01,2026,13,14.0,79.0,2026-04-06,,,ORL,"L, 107-123",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,4.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,8.0,5.7,8.0
Tolu Smith,smithto01,2026,14,15.0,80.0,2026-04-08,,,MIL,"W, 137-111",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-2.0
Tolu Smith,smithto01,2026,15,16.0,82.0,2026-04-12,,,IND,"W, 133-121",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,3.0,4.0,0.75,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,5.6,-4.0
