player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
DeAndre Jordan,jordade01,2026,1,1112.0,3.0,2025-10-27,,,BOS,"L, 90-122",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,6.5,-5.0
DeAndre Jordan,jordade01,2026,2,1113.0,4.0,2025-10-29,,,DEN,"L, 88-122",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,3.4,-21.0
DeAndre Jordan,jordade01,2026,3,1114.0,58.0,2026-02-21,,,PHI,"W, 126-111",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,2.0,4.0,0.5,5.0,10.0,15.0,0.0,0.0,4.0,2.0,0.0,6.0,11.2,13.0
DeAndre Jordan,jordade01,2026,4,1115.0,59.0,2026-02-24,,,GSW,"W, 113-109",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,2.0,3.0,0.667,3.0,5.0,8.0,2.0,1.0,2.0,1.0,5.0,6.0,8.7,11.0
DeAndre Jordan,jordade01,2026,5,1116.0,60.0,2026-02-26,,,UTA,"W, 129-118",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,1.0,6.0,7.0,0.0,0.0,0.0,2.0,1.0,4.0,3.5,8.0
DeAndre Jordan,jordade01,2026,6,1117.0,61.0,2026-02-28,,,UTA,"W, 115-105",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,6.0,7.0,0.0,1.0,0.0,1.0,1.0,3.0,3.7,4.0
DeAndre Jordan,jordade01,2026,7,1118.0,62.0,2026-03-01,,,LAC,"L, 117-137",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,-10.0
DeAndre Jordan,jordade01,2026,8,1119.0,63.0,2026-03-03,,,LAL,"L, 101-110",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,3.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,6.0,8.7,-7.0
DeAndre Jordan,jordade01,2026,9,1120.0,66.0,2026-03-08,,,WAS,"W, 138-118",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,4.9,8.0
DeAndre Jordan,jordade01,2026,10,1121.0,67.0,2026-03-11,,,TOR,"W, 122-111",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,1.0,2.0,0.5,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,3.5,1.0
DeAndre Jordan,jordade01,2026,11,1122.0,74.0,2026-03-26,,,DET,"L, 108-129",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,1.0,4.0,5.0,3.0,1.0,1.0,0.0,1.0,4.0,7.3,1.0
DeAndre Jordan,jordade01,2026,12,1123.0,75.0,2026-03-27,,,TOR,"L, 106-119",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,2.0,1.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,8.0,9.7,-4.0
