player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Steven Adams,adamsst01,2026,1,765.0,1.0,2025-10-21,,,OKC,"L, 124-125 (2OT)",*,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,2.0,2.0,1.0,5.0,8.0,13.0,3.0,0.0,0.0,3.0,4.0,4.0,5.0,2.0
Steven Adams,adamsst01,2026,2,766.0,2.0,2025-10-24,,,DET,"L, 111-115",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,0.75,6.0,4.0,10.0,0.0,3.0,0.0,1.0,2.0,11.0,16.0,-4.0
Steven Adams,adamsst01,2026,3,767.0,3.0,2025-10-27,,,BRK,"W, 137-109",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,5.0,3.0,8.0,1.0,0.0,1.0,1.0,1.0,4.0,7.7,20.0
Steven Adams,adamsst01,2026,4,768.0,4.0,2025-10-29,,,TOR,"W, 139-121",,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,2.0,2.0,1.0,8.0,4.0,12.0,2.0,1.0,1.0,1.0,3.0,12.0,17.5,14.0
Steven Adams,adamsst01,2026,5,769.0,5.0,2025-11-01,,,BOS,"W, 128-101",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,4.0,6.1,13.0
Steven Adams,adamsst01,2026,6,770.0,6.0,2025-11-03,,,DAL,"W, 110-102",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,2.0,0.0,3.0,6.0,9.0,1.0,2.0,2.0,1.0,3.0,4.0,7.7,6.0
Steven Adams,adamsst01,2026,7,771.0,8.0,2025-11-07,,,SAS,"L, 110-121",,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,1.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,0.0,0.0,2.0,3.0,5.1,-7.0
Steven Adams,adamsst01,2026,8,772.0,9.0,2025-11-09,,,MIL,"W, 122-115",,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,2.0,2.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,12.0,11.8,-3.0
Steven Adams,adamsst01,2026,9,773.0,10.0,2025-11-12,,,WAS,"W, 135-112",,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,1.0,2.0,0.5,5.0,3.0,8.0,4.0,0.0,2.0,1.0,2.0,5.0,8.7,21.0
Steven Adams,adamsst01,2026,10,774.0,11.0,2025-11-14,,,POR,"W, 140-116",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,1.0,2.0,0.5,5.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,5.0,9.9,22.0
Steven Adams,adamsst01,2026,11,775.0,12.0,2025-11-16,,,ORL,"W, 117-113 (OT)",,,1.0,8.0,0.125,0.0,0.0,1.0,8.0,0.125,0.125,1.0,2.0,0.5,8.0,5.0,13.0,0.0,0.0,0.0,2.0,3.0,3.0,1.3,-2.0
Steven Adams,adamsst01,2026,12,776.0,13.0,2025-11-19,,,CLE,"W, 114-104",*,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,2.0,2.0,1.0,6.0,5.0,11.0,3.0,0.0,1.0,2.0,2.0,6.0,8.3,6.0
Steven Adams,adamsst01,2026,13,777.0,14.0,2025-11-21,,,DEN,"L, 109-112",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,0.333,5.0,3.0,8.0,2.0,0.0,0.0,1.0,1.0,5.0,8.0,14.0
Steven Adams,adamsst01,2026,14,778.0,15.0,2025-11-24,,,PHO,"W, 114-92",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,2.0,1.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,6.0,7.5,6.0
Steven Adams,adamsst01,2026,15,779.0,17.0,2025-11-30,,,UTA,"W, 129-101",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,9.0,10.0,0.9,4.0,8.0,12.0,2.0,1.0,1.0,0.0,0.0,13.0,18.9,24.0
Steven Adams,adamsst01,2026,16,780.0,19.0,2025-12-03,,,SAC,"W, 121-95",,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,1.0,2.0,0.5,5.0,3.0,8.0,0.0,0.0,2.0,3.0,0.0,11.0,11.2,7.0
Steven Adams,adamsst01,2026,17,781.0,20.0,2025-12-05,,,PHO,"W, 117-98",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,3.0,5.0,8.0,3.0,2.0,1.0,1.0,5.0,4.0,7.4,18.0
Steven Adams,adamsst01,2026,18,782.0,22.0,2025-12-11,,,LAC,"W, 115-113",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,3.0,3.0,6.0,2.0,2.0,0.0,1.0,0.0,4.0,7.4,10.0
Steven Adams,adamsst01,2026,19,783.0,23.0,2025-12-15,,,DEN,"L, 125-128 (OT)",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1,-8.0
Steven Adams,adamsst01,2026,20,784.0,24.0,2025-12-18,,,NOP,"L, 128-133 (OT)",,,2.0,10.0,0.2,0.0,0.0,2.0,10.0,0.2,0.2,2.0,5.0,0.4,6.0,4.0,10.0,3.0,1.0,1.0,1.0,3.0,6.0,5.6,3.0
Steven Adams,adamsst01,2026,21,785.0,25.0,2025-12-20,,,DEN,"W, 115-101",,,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.5,5.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-10.0
Steven Adams,adamsst01,2026,22,786.0,27.0,2025-12-23,,,LAC,"L, 108-128",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.2,-5.0
Steven Adams,adamsst01,2026,23,787.0,28.0,2025-12-25,,,LAL,"W, 119-96",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,4.0,5.0,9.0,2.0,0.0,0.0,1.0,0.0,4.0,7.4,-4.0
Steven Adams,adamsst01,2026,24,788.0,29.0,2025-12-27,,,CLE,"W, 117-100",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,3.0,6.0,0.5,5.0,3.0,8.0,1.0,2.0,0.0,3.0,0.0,9.0,8.9,26.0
Steven Adams,adamsst01,2026,25,789.0,30.0,2025-12-29,,,IND,"W, 126-119",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,2.0,6.0,0.333,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,8.0,6.7,17.0
Steven Adams,adamsst01,2026,26,790.0,33.0,2026-01-05,,,PHO,"W, 100-97",*,,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,0.0,4.0,0.0,6.0,5.0,11.0,2.0,1.0,0.0,2.0,1.0,8.0,8.8,7.0
