player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Amari Williams,william01,2026,1,1.0,2.0,2025-10-24,,,NYK,"L, 95-105",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Amari Williams,william01,2026,2,2.0,7.0,2025-11-01,,,HOU,"L, 101-128",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.6,9.0
Amari Williams,william01,2026,3,3.0,18.0,2025-11-26,,,DET,"W, 117-114",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.5,-10.0
Amari Williams,william01,2026,4,4.0,20.0,2025-11-30,,,CLE,"W, 117-115",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,-4.0
Amari Williams,william01,2026,5,5.0,21.0,2025-12-02,,,NYK,"W, 123-117",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-1.0
Amari Williams,william01,2026,6,6.0,23.0,2025-12-05,,,LAL,"W, 126-105",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
Amari Williams,william01,2026,7,7.0,41.0,2026-01-17,,,ATL,"W, 132-106",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0,3.0,3.1,-17.0
Amari Williams,william01,2026,8,8.0,43.0,2026-01-21,,,IND,"W, 119-104",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-6.0
Amari Williams,william01,2026,9,9.0,44.0,2026-01-23,,,BRK,"W, 130-126 (2OT)",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.1,7.0
Amari Williams,william01,2026,10,10.0,45.0,2026-01-24,,,CHI,"L, 111-114",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,-3.0
Amari Williams,william01,2026,11,11.0,46.0,2026-01-26,,,POR,"W, 102-94",,,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,3.0,5.0,0.6,2.0,5.0,7.0,1.0,1.0,2.0,2.0,5.0,9.0,5.8,4.0
Amari Williams,william01,2026,12,12.0,47.0,2026-01-28,,,ATL,"L, 106-117",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,1.0,2.0,1.0,2.0,1.8,-11.0
Amari Williams,william01,2026,13,13.0,49.0,2026-02-01,,,MIL,"W, 107-79",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.0
Amari Williams,william01,2026,14,14.0,53.0,2026-02-08,,,NYK,"L, 89-111",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,-2.0
Amari Williams,william01,2026,15,15.0,56.0,2026-02-22,,,LAL,"W, 111-89",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0
Amari Williams,william01,2026,16,16.0,61.0,2026-03-02,,,MIL,"W, 108-81",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3,1.0
Amari Williams,william01,2026,17,17.0,63.0,2026-03-06,,,DAL,"W, 120-100",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
Amari Williams,william01,2026,18,18.0,65.0,2026-03-10,,,SAS,"L, 116-125",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0
Amari Williams,william01,2026,19,19.0,67.0,2026-03-14,,,WAS,"W, 111-100",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.4,-5.0
Amari Williams,william01,2026,20,20.0,74.0,2026-03-29,,,CHO,"W, 114-99",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,-1.0
Amari Williams,william01,2026,21,21.0,75.0,2026-03-30,,,ATL,"L, 102-112",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,6.1,-8.0
Amari Williams,william01,2026,22,22.0,82.0,2026-04-12,,,ORL,"W, 113-108",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.9,-8.0
