player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Ivica Zubac,zubaciv01,2026,27,611.0,27.0,2025-12-18,,,OKC,"L, 101-122",*,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,5.0,6.0,0.833,3.0,8.0,11.0,3.0,0.0,2.0,2.0,1.0,11.0,12.5,-14.0
Ivica Zubac,zubaciv01,2026,28,612.0,28.0,2025-12-20,,,LAL,"W, 103-88",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,4.4,13.0
Ivica Zubac,zubaciv01,2026,29,613.0,34.0,2026-01-03,,,BOS,"L, 115-146",,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,,3.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,5.3,-13.0
Ivica Zubac,zubaciv01,2026,30,614.0,35.0,2026-01-05,,,GSW,"W, 103-102",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,8.0,8.0,1.0,4.0,7.0,11.0,3.0,0.0,1.0,2.0,4.0,10.0,12.4,-7.0
Ivica Zubac,zubaciv01,2026,31,615.0,36.0,2026-01-07,,,NYK,"L, 111-123",*,,11.0,14.0,0.786,0.0,0.0,11.0,14.0,0.786,0.786,0.0,0.0,,8.0,3.0,11.0,2.0,0.0,2.0,1.0,5.0,22.0,22.9,-10.0
Ivica Zubac,zubaciv01,2026,32,616.0,37.0,2026-01-09,,,BRK,"W, 121-105",*,,1.0,5.0,0.2,0.0,0.0,1.0,5.0,0.2,0.2,3.0,4.0,0.75,2.0,4.0,6.0,4.0,1.0,0.0,4.0,2.0,5.0,3.1,11.0
Ivica Zubac,zubaciv01,2026,33,617.0,38.0,2026-01-10,,,DET,"W, 98-92",*,,6.0,9.0,0.667,0.0,0.0,6.0,9.0,0.667,0.667,5.0,8.0,0.625,2.0,4.0,6.0,1.0,1.0,2.0,4.0,3.0,17.0,12.4,18.0
Ivica Zubac,zubaciv01,2026,34,618.0,39.0,2026-01-12,,,CHO,"W, 117-109",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,1.0,2.0,0.5,3.0,8.0,11.0,2.0,0.0,0.0,0.0,2.0,9.0,11.1,3.0
Ivica Zubac,zubaciv01,2026,35,619.0,41.0,2026-01-16,,,TOR,"W, 121-117 (OT)",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,2.0,3.0,0.667,3.0,11.0,14.0,2.0,0.0,0.0,2.0,3.0,16.0,15.0,15.0
Ivica Zubac,zubaciv01,2026,36,620.0,42.0,2026-01-19,,,WAS,"W, 110-106",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,0.0,0.0,,3.0,9.0,12.0,1.0,0.0,1.0,5.0,0.0,14.0,11.0,-3.0
Ivica Zubac,zubaciv01,2026,37,621.0,43.0,2026-01-20,,,CHI,"L, 110-138",*,,5.0,12.0,0.417,0.0,0.0,5.0,12.0,0.417,0.417,2.0,3.0,0.667,5.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,12.0,11.2,-8.0
Ivica Zubac,zubaciv01,2026,38,622.0,44.0,2026-01-22,,,LAL,"W, 112-104",*,,7.0,13.0,0.538,0.0,0.0,7.0,13.0,0.538,0.538,4.0,4.0,1.0,10.0,9.0,19.0,0.0,1.0,0.0,1.0,3.0,18.0,20.2,15.0
Ivica Zubac,zubaciv01,2026,39,623.0,45.0,2026-01-25,,,BRK,"W, 126-89",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,3.0,4.0,0.75,1.0,9.0,10.0,1.0,1.0,0.0,1.0,3.0,11.0,11.6,4.0
Ivica Zubac,zubaciv01,2026,40,624.0,46.0,2026-01-27,,,UTA,"W, 115-103",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,1.0,2.0,0.5,3.0,4.0,7.0,3.0,0.0,0.0,3.0,1.0,9.0,8.0,7.0
Ivica Zubac,zubaciv01,2026,41,625.0,47.0,2026-01-30,,,DEN,"L, 109-122",*,,6.0,10.0,0.6,0.0,0.0,6.0,10.0,0.6,0.6,1.0,2.0,0.5,2.0,5.0,7.0,2.0,0.0,0.0,2.0,3.0,13.0,9.1,-6.0
Ivica Zubac,zubaciv01,2026,42,626.0,48.0,2026-02-01,,,PHO,"W, 117-93",*,,5.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,4.0,9.0,0.444,3.0,17.0,20.0,1.0,0.0,1.0,1.0,2.0,14.0,17.3,9.0
Ivica Zubac,zubaciv01,2026,43,627.0,49.0,2026-02-02,,,PHI,"L, 113-128",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,0.667,0.0,9.0,9.0,2.0,0.0,1.0,1.0,3.0,8.0,9.3,-11.0
Ivica Zubac,zubaciv01,2026,44,628.0,66.0,2026-03-12,,,PHO,"L, 108-123",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,0.0,0.0,,1.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,8.0,8.6,-3.0
Ivica Zubac,zubaciv01,2026,45,629.0,67.0,2026-03-13,,,NYK,"L, 92-101",*,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,1.0,2.0,0.5,1.0,7.0,8.0,1.0,1.0,1.0,2.0,1.0,11.0,9.1,-12.0
Ivica Zubac,zubaciv01,2026,46,630.0,68.0,2026-03-15,,,MIL,"L, 123-134",*,,4.0,10.0,0.4,0.0,0.0,4.0,10.0,0.4,0.4,2.0,2.0,1.0,3.0,4.0,7.0,2.0,0.0,0.0,1.0,4.0,10.0,6.7,1.0
Ivica Zubac,zubaciv01,2026,47,631.0,69.0,2026-03-17,,,NYK,"L, 110-136",*,,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,1.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,2.0,0.0,1.0,11.0,12.0,-21.0
Ivica Zubac,zubaciv01,2026,48,632.0,70.0,2026-03-18,,,POR,"L, 119-127",*,,7.0,18.0,0.389,0.0,0.0,7.0,18.0,0.389,0.389,4.0,5.0,0.8,6.0,2.0,8.0,3.0,0.0,1.0,1.0,1.0,18.0,14.0,-9.0
