player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,3P%,2P,2PA,2P%,eFG%,ftm,fta,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Orlando Robinson,robinor01,2026,1,112.0,6.0,2025-10-30,,,CHO,"W, 123-107",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-2.0
Orlando Robinson,robinor01,2026,2,113.0,18.0,2025-11-23,,,BOS,"L, 129-138",*,,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,0.667,0.875,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,7.0,-7.0
Orlando Robinson,robinor01,2026,3,114.0,19.0,2025-11-25,,,PHI,"W, 144-103",,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0
Orlando Robinson,robinor01,2026,4,115.0,31.0,2025-12-26,,,CHO,"L, 105-120",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
