player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Julian Reese,reeseju01,2026,1,1.0,60.0,2026-03-02,,,HOU,"L, 118-123",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,0.0,4.0,4.0,0.0,3.0,0.0,4.0,6.0,2.0,-1.9,-12.0
Julian Reese,reeseju01,2026,2,2.0,61.0,2026-03-03,,,ORL,"L, 109-126",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,1.0,4.0,0.25,3.0,5.0,8.0,3.0,0.0,0.0,1.0,3.0,9.0,8.7,-17.0
Julian Reese,reeseju01,2026,3,3.0,62.0,2026-03-05,,,UTA,"L, 112-122",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,8.0,8.0,1.0,10.0,10.0,20.0,2.0,1.0,0.0,2.0,4.0,18.0,23.9,-2.0
Julian Reese,reeseju01,2026,4,4.0,63.0,2026-03-08,,,NOP,"L, 118-138",,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,3.0,4.0,0.75,4.0,5.0,9.0,3.0,1.0,2.0,2.0,3.0,5.0,7.8,-2.0
Julian Reese,reeseju01,2026,5,5.0,67.0,2026-03-16,,,GSW,"L, 117-125",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,2.0,2.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,3.0,5.0,12.0,7.4,-5.0
Julian Reese,reeseju01,2026,6,6.0,72.0,2026-03-25,,,UTA,"W, 133-110",*,,12.0,16.0,0.75,0.0,0.0,12.0,16.0,0.75,0.75,2.0,4.0,0.5,5.0,12.0,17.0,0.0,1.0,1.0,3.0,4.0,26.0,23.0,7.0
Julian Reese,reeseju01,2026,7,7.0,74.0,2026-03-29,,,POR,"L, 88-123",*,,4.0,12.0,0.333,0.0,0.0,4.0,12.0,0.333,0.333,0.0,2.0,0.0,3.0,10.0,13.0,4.0,1.0,0.0,4.0,5.0,8.0,3.3,-28.0
Julian Reese,reeseju01,2026,8,8.0,77.0,2026-04-04,,,MIA,"L, 136-152",,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,4.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.3,5.0
Julian Reese,reeseju01,2026,9,9.0,78.0,2026-04-05,,,BRK,"L, 115-121",*,,8.0,16.0,0.5,0.0,0.0,8.0,16.0,0.5,0.5,1.0,5.0,0.2,7.0,9.0,16.0,1.0,3.0,0.0,4.0,2.0,17.0,13.9,-12.0
Julian Reese,reeseju01,2026,10,10.0,79.0,2026-04-07,,,CHI,"L, 98-129",*,,8.0,14.0,0.571,0.0,0.0,8.0,14.0,0.571,0.571,1.0,4.0,0.25,5.0,6.0,11.0,4.0,3.0,2.0,4.0,3.0,17.0,16.5,-15.0
Julian Reese,reeseju01,2026,11,11.0,80.0,2026-04-09,,,CHI,"L, 108-119",*,,5.0,14.0,0.357,0.0,0.0,5.0,14.0,0.357,0.357,6.0,7.0,0.857,8.0,7.0,15.0,1.0,0.0,2.0,5.0,4.0,16.0,11.0,-17.0
Julian Reese,reeseju01,2026,12,12.0,81.0,2026-04-10,,,MIA,"L, 117-140",*,,5.0,11.0,0.455,0.0,0.0,5.0,11.0,0.455,0.455,0.0,0.0,,2.0,4.0,6.0,3.0,2.0,1.0,0.0,2.0,10.0,10.9,-11.0
Julian Reese,reeseju01,2026,13,13.0,82.0,2026-04-12,,,CLE,"L, 117-130",,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,4.0,4.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,14.0,15.4,-3.0
