player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Tosan Evbuomwan,evbuoto01,2026,1,46.0,16.0,2025-11-24,,,BRK,"W, 113-100",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-5.0
Tosan Evbuomwan,evbuoto01,2026,2,47.0,19.0,2025-11-30,,,TOR,"W, 116-94",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0
Tosan Evbuomwan,evbuoto01,2026,3,48.0,23.0,2025-12-07,,,ORL,"W, 106-100",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
Tosan Evbuomwan,evbuoto01,2026,4,49.0,24.0,2025-12-09,,,TOR,"W, 117-101",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,1.0
Tosan Evbuomwan,evbuoto01,2026,5,50.0,29.0,2025-12-23,,,MIN,"L, 104-115",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
