player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Ivica Zubac,zubaciv01,2024,1,437.0,1.0,2023-10-25,,,POR,"W, 123-111",*,,8.0,10.0,0.8,0.0,0.0,8.0,10.0,0.8,0.8,4.0,5.0,0.8,5.0,7.0,12.0,0.0,0.0,4.0,2.0,3.0,20.0,21.0,25.0
Ivica Zubac,zubaciv01,2024,2,438.0,2.0,2023-10-27,,,UTA,"L, 118-120",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,6.0,2.4,1.0
Ivica Zubac,zubaciv01,2024,3,439.0,3.0,2023-10-29,,,SAS,"W, 123-83",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,4.0,6.0,0.667,2.0,6.0,8.0,0.0,0.0,1.0,1.0,4.0,16.0,14.0,23.0
Ivica Zubac,zubaciv01,2024,4,440.0,4.0,2023-10-31,,,ORL,"W, 118-102",*,,4.0,8.0,0.5,0.0,0.0,4.0,8.0,0.5,0.5,1.0,2.0,0.5,2.0,7.0,9.0,1.0,0.0,1.0,1.0,1.0,9.0,8.1,19.0
Ivica Zubac,zubaciv01,2024,5,441.0,5.0,2023-11-01,,,LAL,"L, 125-130 (OT)",*,,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,1.0,2.0,0.5,2.0,7.0,9.0,0.0,0.0,0.0,1.0,5.0,7.0,2.7,-6.0
Ivica Zubac,zubaciv01,2024,6,442.0,6.0,2023-11-06,,,NYK,"L, 97-111",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,4.0,0.5,4.0,3.0,7.0,0.0,1.0,2.0,5.0,3.0,8.0,6.2,-18.0
Ivica Zubac,zubaciv01,2024,7,443.0,7.0,2023-11-08,,,BRK,"L, 93-100",*,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,0.0,0.0,,3.0,7.0,10.0,1.0,0.0,3.0,1.0,5.0,10.0,9.7,-11.0
Ivica Zubac,zubaciv01,2024,8,444.0,8.0,2023-11-10,,,DAL,"L, 126-144",*,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,2.0,4.0,0.5,5.0,3.0,8.0,1.0,0.0,2.0,1.0,3.0,12.0,11.2,1.0
Ivica Zubac,zubaciv01,2024,9,445.0,9.0,2023-11-12,,,MEM,"L, 101-105",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,1.0,3.0,6.0,5.3,-5.0
Ivica Zubac,zubaciv01,2024,10,446.0,10.0,2023-11-14,,,DEN,"L, 108-111",*,,2.0,8.0,0.25,0.0,0.0,2.0,8.0,0.25,0.25,5.0,6.0,0.833,7.0,6.0,13.0,3.0,0.0,1.0,0.0,4.0,9.0,11.7,-3.0
Ivica Zubac,zubaciv01,2024,11,447.0,11.0,2023-11-17,,,HOU,"W, 106-100",*,,6.0,8.0,0.75,0.0,0.0,6.0,8.0,0.75,0.75,0.0,2.0,0.0,3.0,4.0,7.0,2.0,0.0,2.0,1.0,2.0,12.0,12.3,12.0
Ivica Zubac,zubaciv01,2024,12,448.0,12.0,2023-11-20,,,SAS,"W, 124-99",*,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,2.0,1.0,2.0,9.0,11.0,0.0,0.0,1.0,1.0,0.0,8.0,9.5,4.0
Ivica Zubac,zubaciv01,2024,13,449.0,13.0,2023-11-22,,,SAS,"W, 109-102",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,2.0,2.0,1.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,12.0,12.2,-4.0
Ivica Zubac,zubaciv01,2024,14,450.0,14.0,2023-11-24,,,NOP,"L, 106-116",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,1.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,4.0,4.0,11.0,6.6,-18.0
Ivica Zubac,zubaciv01,2024,15,451.0,15.0,2023-11-25,,,DAL,"W, 107-88",*,,5.0,8.0,0.625,0.0,0.0,5.0,8.0,0.625,0.625,1.0,5.0,0.2,4.0,10.0,14.0,1.0,0.0,0.0,1.0,1.0,11.0,10.9,18.0
Ivica Zubac,zubaciv01,2024,16,452.0,16.0,2023-11-27,,,DEN,"L, 104-113",*,,9.0,15.0,0.6,0.0,0.0,9.0,15.0,0.6,0.6,5.0,8.0,0.625,8.0,6.0,14.0,1.0,0.0,1.0,1.0,2.0,23.0,21.9,-6.0
Ivica Zubac,zubaciv01,2024,17,453.0,17.0,2023-11-29,,,SAC,"W, 131-117",*,,7.0,12.0,0.583,0.0,0.0,7.0,12.0,0.583,0.583,0.0,0.0,,3.0,5.0,8.0,3.0,0.0,3.0,0.0,1.0,14.0,15.8,23.0
Ivica Zubac,zubaciv01,2024,18,454.0,18.0,2023-11-30,,,GSW,"L, 114-120",*,,7.0,11.0,0.636,0.0,0.0,7.0,11.0,0.636,0.636,4.0,5.0,0.8,4.0,9.0,13.0,0.0,0.0,1.0,0.0,1.0,18.0,18.5,7.0
Ivica Zubac,zubaciv01,2024,19,455.0,19.0,2023-12-02,,,GSW,"W, 113-112",*,,6.0,6.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,,1.0,6.0,7.0,1.0,0.0,3.0,3.0,4.0,12.0,10.9,1.0
Ivica Zubac,zubaciv01,2024,20,456.0,20.0,2023-12-06,,,DEN,"W, 111-102",*,,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,2.0,6.0,0.333,2.0,7.0,9.0,0.0,2.0,1.0,0.0,3.0,10.0,10.1,-6.0
