player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Moses Brown,brownmo01,2024,1,129.0,8.0,2023-11-08,,,SAC,"L, 118-121 (OT)",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,4.6,-8.0
Moses Brown,brownmo01,2024,2,130.0,13.0,2023-11-19,,,OKC,"L, 91-134",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.4,-4.0
Moses Brown,brownmo01,2024,3,131.0,14.0,2023-11-21,,,PHO,"L, 107-120",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Moses Brown,brownmo01,2024,4,132.0,22.0,2023-12-11,,,LAC,"L, 127-132",,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,0.0,0.0,,4.0,8.0,12.0,0.0,0.0,0.0,1.0,1.0,6.0,6.1,1.0
Moses Brown,brownmo01,2024,5,133.0,23.0,2023-12-14,,,UTA,"L, 114-122",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-6.0
Moses Brown,brownmo01,2024,6,134.0,29.0,2023-12-26,,,SAC,"W, 130-113",*,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,11.0,0.0,1.0,1.0,1.0,3.0,0.0,3.3,-5.0
Moses Brown,brownmo01,2024,7,135.0,30.0,2023-12-28,,,SAS,"L, 105-118",*,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,,5.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,3.5,-8.0
Moses Brown,brownmo01,2024,8,136.0,31.0,2023-12-29,,,SAS,"W, 134-128",*,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,-2.0
Moses Brown,brownmo01,2024,9,137.0,32.0,2024-01-01,,,PHO,"L, 88-109",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,1.0,2.0,2.0,2.0,1.4,-5.0
Moses Brown,brownmo01,2024,10,138.0,58.0,2024-03-01,,,MEM,"W, 122-92",,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,0.333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,4.2,10.0
Moses Brown,brownmo01,2024,11,139.0,59.0,2024-03-02,,,MEM,"W, 107-100 (OT)",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
Moses Brown,brownmo01,2024,12,140.0,60.0,2024-03-04,,,MIN,"L, 114-119",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.9,4.0
Moses Brown,brownmo01,2024,13,141.0,62.0,2024-03-08,,,HOU,"L, 107-123",,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3,-7.0
Moses Brown,brownmo01,2024,14,142.0,64.0,2024-03-11,,,BOS,"L, 99-121",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.1,-2.0
Moses Brown,brownmo01,2024,15,143.0,69.0,2024-03-20,,,LAC,"L, 103-116",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.0
Moses Brown,brownmo01,2024,16,144.0,70.0,2024-03-22,,,LAC,"L, 117-125",,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,3.0,8.0,0.375,4.0,2.0,6.0,2.0,0.0,0.0,0.0,3.0,9.0,7.6,-7.0
Moses Brown,brownmo01,2024,17,145.0,71.0,2024-03-23,,,DEN,"L, 111-114",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,3.3,-8.0
