player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Daniel Gafford,gaffoda01,2024,1,248.0,1.0,2023-10-25,,,IND,"L, 120-143",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,0.5,1.0,4.0,5.0,0.0,0.0,2.0,0.0,5.0,6.0,5.9,-23.0
Daniel Gafford,gaffoda01,2024,2,249.0,2.0,2023-10-28,,,MEM,"W, 113-106",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,4.0,6.0,0.667,4.0,7.0,11.0,0.0,0.0,2.0,1.0,2.0,10.0,12.1,8.0
Daniel Gafford,gaffoda01,2024,3,250.0,5.0,2023-11-03,,,MIA,"L, 114-121",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.667,1.0,4.0,5.0,1.0,0.0,2.0,2.0,5.0,4.0,3.3,-10.0
Daniel Gafford,gaffoda01,2024,4,251.0,6.0,2023-11-06,,,PHI,"L, 128-146",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,0.0,0.0,,3.0,4.0,7.0,3.0,0.0,5.0,4.0,5.0,12.0,12.4,-4.0
Daniel Gafford,gaffoda01,2024,5,252.0,7.0,2023-11-08,,,CHO,"W, 132-116",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,2.0,0.5,3.0,2.0,5.0,1.0,0.0,2.0,1.0,4.0,5.0,5.5,3.0
Daniel Gafford,gaffoda01,2024,6,253.0,8.0,2023-11-10,,,CHO,"L, 117-124",*,,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,2.0,3.0,0.667,4.0,5.0,9.0,1.0,2.0,4.0,2.0,4.0,10.0,12.5,-16.0
Daniel Gafford,gaffoda01,2024,7,254.0,9.0,2023-11-12,,,BRK,"L, 94-102",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,2.0,0.5,2.0,3.0,5.0,0.0,2.0,0.0,1.0,1.0,5.0,6.2,-4.0
Daniel Gafford,gaffoda01,2024,8,255.0,10.0,2023-11-13,,,TOR,"L, 107-111",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,2.0,2.0,1.0,1.0,8.0,9.0,3.0,1.0,3.0,2.0,2.0,14.0,17.0,7.0
Daniel Gafford,gaffoda01,2024,9,256.0,11.0,2023-11-15,,,DAL,"L, 117-130",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,0.0,1.0,0.0,2.0,7.0,9.0,2.0,0.0,0.0,0.0,1.0,10.0,11.9,-16.0
Daniel Gafford,gaffoda01,2024,10,257.0,12.0,2023-11-17,,,NYK,"L, 99-120",*,,4.0,8.0,0.5,0.0,0.0,4.0,8.0,0.5,0.5,2.0,2.0,1.0,4.0,3.0,7.0,0.0,1.0,0.0,1.0,4.0,10.0,8.1,-15.0
Daniel Gafford,gaffoda01,2024,11,258.0,13.0,2023-11-20,,,MIL,"L, 129-142",*,,7.0,13.0,0.538,0.0,0.0,7.0,13.0,0.538,0.538,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,2.0,0.0,3.0,14.0,11.2,-1.0
Daniel Gafford,gaffoda01,2024,12,259.0,14.0,2023-11-22,,,CHO,"L, 114-117",*,,7.0,9.0,0.778,0.0,0.0,7.0,9.0,0.778,0.778,1.0,2.0,0.5,5.0,11.0,16.0,1.0,1.0,0.0,2.0,4.0,15.0,16.0,15.0
Daniel Gafford,gaffoda01,2024,13,260.0,15.0,2023-11-24,,,MIL,"L, 128-131",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,2.0,3.0,0.667,5.0,4.0,9.0,4.0,1.0,2.0,1.0,5.0,8.0,11.5,-6.0
Daniel Gafford,gaffoda01,2024,14,261.0,16.0,2023-11-25,,,ATL,"L, 108-136",*,,6.0,8.0,0.75,0.0,0.0,6.0,8.0,0.75,0.75,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,12.0,11.0,-18.0
Daniel Gafford,gaffoda01,2024,15,262.0,17.0,2023-11-27,,,DET,"W, 126-107",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,2.0,2.0,1.0,3.0,6.0,9.0,2.0,2.0,4.0,2.0,3.0,10.0,15.0,10.0
Daniel Gafford,gaffoda01,2024,16,263.0,18.0,2023-11-29,,,ORL,"L, 120-139",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,1.0,2.0,3.0,4.0,1.0,2.0,0.0,3.0,4.0,8.7,-6.0
Daniel Gafford,gaffoda01,2024,17,264.0,19.0,2023-12-01,,,ORL,"L, 125-130",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,4.0,7.0,0.571,4.0,7.0,11.0,3.0,0.0,3.0,1.0,5.0,18.0,18.7,-2.0
Daniel Gafford,gaffoda01,2024,18,265.0,20.0,2023-12-06,,,PHI,"L, 126-131",*,,8.0,10.0,0.8,0.0,0.0,8.0,10.0,0.8,0.8,2.0,2.0,1.0,2.0,4.0,6.0,4.0,1.0,2.0,0.0,6.0,18.0,19.6,-8.0
Daniel Gafford,gaffoda01,2024,19,266.0,21.0,2023-12-08,,,BRK,"L, 97-124",*,,1.0,5.0,0.2,0.0,0.0,1.0,5.0,0.2,0.2,1.0,2.0,0.5,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,2.3,-23.0
Daniel Gafford,gaffoda01,2024,20,267.0,23.0,2023-12-13,,,NOP,"L, 122-142",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,3.0,4.0,0.75,2.0,5.0,7.0,0.0,1.0,2.0,1.0,3.0,13.0,13.5,-4.0
Daniel Gafford,gaffoda01,2024,21,268.0,24.0,2023-12-15,,,IND,"W, 137-123",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,3.0,4.0,0.75,5.0,5.0,10.0,4.0,0.0,3.0,2.0,4.0,9.0,11.9,19.0
Daniel Gafford,gaffoda01,2024,22,269.0,25.0,2023-12-17,,,PHO,"L, 108-112",*,,10.0,13.0,0.769,0.0,0.0,10.0,13.0,0.769,0.769,6.0,7.0,0.857,7.0,10.0,17.0,3.0,0.0,2.0,1.0,4.0,26.0,29.3,4.0
Daniel Gafford,gaffoda01,2024,23,270.0,26.0,2023-12-18,,,SAC,"L, 131-143",*,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,3.0,0.0,4.0,8.0,9.2,-27.0
Daniel Gafford,gaffoda01,2024,24,271.0,27.0,2023-12-21,,,POR,"W, 118-117",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,2.0,3.0,0.667,3.0,5.0,8.0,0.0,4.0,6.0,1.0,6.0,16.0,19.8,9.0
Daniel Gafford,gaffoda01,2024,25,272.0,28.0,2023-12-22,,,GSW,"L, 118-129",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,5.0,6.0,0.833,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,15.0,13.6,-3.0
Daniel Gafford,gaffoda01,2024,26,273.0,29.0,2023-12-26,,,ORL,"L, 119-127",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,1.0,2.0,0.5,6.0,7.0,13.0,3.0,2.0,3.0,3.0,4.0,13.0,18.0,-1.0
Daniel Gafford,gaffoda01,2024,27,274.0,30.0,2023-12-27,,,TOR,"L, 102-132",*,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,2.0,2.0,1.0,2.0,6.0,8.0,1.0,4.0,1.0,0.0,2.0,12.0,15.5,-21.0
Daniel Gafford,gaffoda01,2024,28,275.0,31.0,2023-12-29,,,BRK,"W, 110-104",*,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,2.0,2.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,1.9,-15.0
