player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Jalen Duren,durenja01,2025,1,129.0,1.0,2024-10-23,,,IND,"L, 109-115",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,0.833,4.0,9.0,13.0,4.0,0.0,0.0,2.0,3.0,13.0,16.5,-16.0
Jalen Duren,durenja01,2025,2,130.0,2.0,2024-10-25,,,CLE,"L, 101-113",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,1.0,4.0,0.25,3.0,4.0,7.0,5.0,1.0,1.0,1.0,5.0,5.0,7.3,-7.0
Jalen Duren,durenja01,2025,3,131.0,3.0,2024-10-26,,,BOS,"L, 118-124",*,,7.0,7.0,1.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,2.0,0.5,3.0,6.0,9.0,2.0,0.0,2.0,2.0,1.0,15.0,16.8,-5.0
Jalen Duren,durenja01,2025,4,132.0,4.0,2024-10-28,,,MIA,"L, 98-106",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,0.0,0.0,,4.0,7.0,11.0,2.0,0.0,3.0,0.0,2.0,10.0,15.4,3.0
Jalen Duren,durenja01,2025,5,133.0,5.0,2024-10-30,,,PHI,"W, 105-95",*,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,2.0,6.0,0.0,-1.5,-4.0
Jalen Duren,durenja01,2025,6,134.0,6.0,2024-11-01,,,NYK,"L, 98-128",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,6.0,7.0,2.0,0.0,1.0,3.0,1.0,5.0,5.2,-22.0
Jalen Duren,durenja01,2025,7,135.0,7.0,2024-11-03,,,BRK,"W, 106-92",*,,5.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,3.0,4.0,0.75,3.0,14.0,17.0,4.0,1.0,3.0,4.0,3.0,13.0,18.1,6.0
Jalen Duren,durenja01,2025,8,136.0,8.0,2024-11-04,,,LAL,"W, 115-103",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,1.0,1.0,1.0,8.0,6.0,14.0,1.0,1.0,1.0,2.0,5.0,11.0,13.9,6.0
Jalen Duren,durenja01,2025,9,137.0,9.0,2024-11-06,,,CHO,"L, 107-108",*,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,3.0
Jalen Duren,durenja01,2025,10,138.0,12.0,2024-11-12,,,MIA,"W, 123-121 (OT)",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,2.0,0.0,3.0,8.0,11.0,5.0,0.0,2.0,1.0,3.0,8.0,12.5,0.0
Jalen Duren,durenja01,2025,11,139.0,13.0,2024-11-13,,,MIL,"L, 120-127 (OT)",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,3.0,4.0,0.75,4.0,5.0,9.0,6.0,0.0,0.0,5.0,5.0,9.0,8.5,-9.0
Jalen Duren,durenja01,2025,12,140.0,14.0,2024-11-15,,,TOR,"W, 99-95",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,2.0,4.0,0.5,2.0,6.0,8.0,1.0,0.0,1.0,1.0,5.0,12.0,10.6,-6.0
Jalen Duren,durenja01,2025,13,141.0,15.0,2024-11-17,,,WAS,"W, 124-104",*,,5.0,8.0,0.625,0.0,0.0,5.0,8.0,0.625,0.625,1.0,4.0,0.25,4.0,6.0,10.0,1.0,1.0,0.0,1.0,3.0,11.0,10.3,22.0
Jalen Duren,durenja01,2025,14,142.0,16.0,2024-11-18,,,CHI,"L, 112-122",*,,7.0,13.0,0.538,0.0,0.0,7.0,13.0,0.538,0.538,1.0,2.0,0.5,12.0,10.0,22.0,3.0,0.0,2.0,0.0,3.0,15.0,22.0,-7.0
Jalen Duren,durenja01,2025,15,143.0,17.0,2024-11-21,,,CHO,"L, 121-123 (OT)",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,1.0,1.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,4.0,5.0,5.6,-17.0
Jalen Duren,durenja01,2025,16,144.0,18.0,2024-11-23,,,ORL,"L, 100-111",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,1.0,3.0,3.0,7.0,2.7,-6.0
Jalen Duren,durenja01,2025,17,145.0,19.0,2024-11-25,,,TOR,"W, 102-100",*,,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,5.0,8.0,0.625,2.0,10.0,12.0,4.0,0.0,4.0,2.0,1.0,13.0,16.1,16.0
Jalen Duren,durenja01,2025,18,146.0,20.0,2024-11-27,,,MEM,"L, 111-131",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,2.0,2.0,1.0,1.0,6.0,7.0,3.0,0.0,1.0,2.0,3.0,6.0,5.4,-17.0
Jalen Duren,durenja01,2025,19,147.0,21.0,2024-11-29,,,IND,"W, 130-106",*,,5.0,8.0,0.625,0.0,0.0,5.0,8.0,0.625,0.625,4.0,7.0,0.571,2.0,10.0,12.0,2.0,0.0,4.0,1.0,2.0,14.0,16.0,21.0
Jalen Duren,durenja01,2025,20,148.0,22.0,2024-11-30,,,PHI,"L, 96-111",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,4.0,0.4,-27.0
Jalen Duren,durenja01,2025,21,149.0,23.0,2024-12-03,,,MIL,"L, 107-128",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,3.0,5.0,11.0,11.3,-10.0
