player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Bismack Biyombo,biyombi01,2025,1,840.0,52.0,2025-02-12,,,BOS,"L, 103-116",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bismack Biyombo,biyombi01,2025,2,841.0,53.0,2025-02-20,,,PHO,"W, 120-109",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,8.0,8.3,3.0
Bismack Biyombo,biyombi01,2025,3,842.0,54.0,2025-02-21,,,DET,"L, 110-125",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.2,-10.0
Bismack Biyombo,biyombi01,2025,4,843.0,55.0,2025-02-23,,,NOP,"L, 96-114",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,2.0,5.0,0.4,3.0,7.0,10.0,0.0,2.0,4.0,1.0,5.0,10.0,12.2,-26.0
Bismack Biyombo,biyombi01,2025,5,844.0,56.0,2025-02-25,,,NOP,"L, 103-109",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,0.0,0.0,,4.0,8.0,12.0,1.0,0.0,0.0,2.0,1.0,10.0,10.6,16.0
Bismack Biyombo,biyombi01,2025,6,845.0,57.0,2025-02-26,,,HOU,"L, 106-118",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,0.0,0.0,,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,3.6,-21.0
Bismack Biyombo,biyombi01,2025,7,846.0,58.0,2025-03-01,,,MEM,"W, 130-128",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,5.5,3.0
Bismack Biyombo,biyombi01,2025,8,847.0,59.0,2025-03-02,,,OKC,"L, 132-146",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,3.6,-19.0
Bismack Biyombo,biyombi01,2025,9,848.0,60.0,2025-03-04,,,BRK,"W, 127-113",*,,6.0,10.0,0.6,0.0,0.0,6.0,10.0,0.6,0.6,1.0,2.0,0.5,3.0,11.0,14.0,3.0,1.0,2.0,2.0,3.0,13.0,14.7,17.0
Bismack Biyombo,biyombi01,2025,10,849.0,61.0,2025-03-07,,,SAC,"L, 109-127",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,1.0,4.0,0.25,3.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,5.0,6.4,-21.0
Bismack Biyombo,biyombi01,2025,11,850.0,62.0,2025-03-09,,,MIN,"L, 124-141",*,,5.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,10.0,9.1,-4.0
Bismack Biyombo,biyombi01,2025,12,851.0,63.0,2025-03-10,,,DAL,"L, 129-133",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,5.2,1.0
Bismack Biyombo,biyombi01,2025,13,852.0,64.0,2025-03-12,,,DAL,"W, 126-116",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,2.0,4.0,6.0,0.0,1.0,1.0,2.0,2.0,4.0,4.9,14.0
Bismack Biyombo,biyombi01,2025,14,853.0,65.0,2025-03-14,,,CHO,"L, 134-145",*,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,0.0,5.1,-11.0
Bismack Biyombo,biyombi01,2025,15,854.0,66.0,2025-03-15,,,NOP,"W, 119-115",*,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.8,-7.0
Bismack Biyombo,biyombi01,2025,16,855.0,67.0,2025-03-17,,,LAL,"L, 109-125",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,3.4,-7.0
Bismack Biyombo,biyombi01,2025,17,856.0,68.0,2025-03-19,,,NYK,"W, 120-105",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,2.9,3.0
Bismack Biyombo,biyombi01,2025,18,857.0,70.0,2025-03-23,,,TOR,"W, 123-89",*,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,2.0,1.0,4.0,5.0,9.0,3.0,1.0,0.0,0.0,1.0,8.0,12.7,10.0
Bismack Biyombo,biyombi01,2025,19,858.0,71.0,2025-03-25,,,DET,"L, 96-122",*,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,6.0,7.0,3.0,0.0,0.0,1.0,2.0,0.0,0.7,-7.0
Bismack Biyombo,biyombi01,2025,20,859.0,72.0,2025-03-27,,,CLE,"L, 116-124",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,0.0,,2.0,4.0,6.0,1.0,1.0,2.0,0.0,1.0,8.0,11.4,5.0
Bismack Biyombo,biyombi01,2025,21,860.0,75.0,2025-04-01,,,ORL,"L, 105-116",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,1.0,5.0,0.2,0.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,11.0,9.3,4.0
Bismack Biyombo,biyombi01,2025,22,861.0,76.0,2025-04-02,,,DEN,"W, 113-106",*,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,7.0,7.0,0.0,0.0,2.0,0.0,3.0,0.0,0.9,-12.0
Bismack Biyombo,biyombi01,2025,23,862.0,77.0,2025-04-04,,,CLE,"L, 113-114",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,3.0,7.0,10.0,1.0,1.0,3.0,1.0,2.0,6.0,10.6,5.0
Bismack Biyombo,biyombi01,2025,24,863.0,78.0,2025-04-06,,,POR,"L, 109-120",*,,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,10.0,4.9,0.0
Bismack Biyombo,biyombi01,2025,25,864.0,79.0,2025-04-08,,,LAC,"L, 117-122",*,,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,0.0,1.0,0.0,2.0,6.0,8.0,2.0,0.0,0.0,0.0,4.0,6.0,4.2,-2.0
Bismack Biyombo,biyombi01,2025,26,865.0,80.0,2025-04-09,,,GSW,"W, 114-111",*,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.9,-19.0
Bismack Biyombo,biyombi01,2025,27,866.0,81.0,2025-04-11,,,PHO,"L, 98-117",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,,3.0,5.0,8.0,1.0,1.0,0.0,3.0,1.0,6.0,4.9,-27.0
Bismack Biyombo,biyombi01,2025,28,867.0,82.0,2025-04-13,,,TOR,"W, 125-118",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,1.0,6.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,1.4,12.0
