player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Ben Simmons,simmobe01,2025,1,333.0,1.0,2024-10-23,,,ATL,"L, 116-120",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,2.0,3.0,5.0,8.0,0.0,1.0,6.0,5.0,6.0,5.0,-8.0
Ben Simmons,simmobe01,2025,2,334.0,2.0,2024-10-25,,,ORL,"L, 101-116",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,3.0,4.0,0.75,0.0,6.0,6.0,3.0,1.0,1.0,4.0,5.0,7.0,3.5,-17.0
Ben Simmons,simmobe01,2025,3,335.0,3.0,2024-10-27,,,MIL,"W, 115-102",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,4.0,6.0,6.0,1.0,0.0,2.0,4.0,2.0,4.5,-9.0
Ben Simmons,simmobe01,2025,4,336.0,5.0,2024-10-30,,,MEM,"W, 119-106",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,0.0,,2.0,3.0,5.0,3.0,1.0,0.0,2.0,5.0,8.0,7.5,6.0
Ben Simmons,simmobe01,2025,5,337.0,6.0,2024-11-01,,,CHI,"W, 120-112",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,0.0,,0.0,8.0,8.0,11.0,0.0,2.0,3.0,3.0,8.0,13.4,5.0
Ben Simmons,simmobe01,2025,6,338.0,7.0,2024-11-03,,,DET,"L, 92-106",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,0.0,6.0,6.0,6.0,1.0,0.0,3.0,2.0,4.0,5.2,-3.0
Ben Simmons,simmobe01,2025,7,339.0,9.0,2024-11-08,,,BOS,"L, 104-108 (OT)",,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,0.0,0.0,,1.0,5.0,6.0,8.0,1.0,0.0,3.0,1.0,8.0,10.8,-8.0
Ben Simmons,simmobe01,2025,8,340.0,11.0,2024-11-11,,,NOP,"W, 107-105",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,0.0,0.0,,1.0,4.0,5.0,12.0,2.0,0.0,3.0,3.0,6.0,11.8,8.0
Ben Simmons,simmobe01,2025,9,341.0,13.0,2024-11-15,,,NYK,"L, 122-124",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,0.0,0.0,,1.0,6.0,7.0,5.0,1.0,0.0,0.0,1.0,4.0,7.9,0.0
Ben Simmons,simmobe01,2025,10,342.0,14.0,2024-11-17,,,NYK,"L, 104-114",*,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,8.0,0.0,1.0,3.0,3.0,0.0,1.2,-3.0
Ben Simmons,simmobe01,2025,11,343.0,15.0,2024-11-19,,,CHO,"W, 116-115",*,,5.0,8.0,0.625,0.0,0.0,5.0,8.0,0.625,0.625,0.0,0.0,,4.0,5.0,9.0,5.0,2.0,1.0,3.0,2.0,10.0,13.1,14.0
Ben Simmons,simmobe01,2025,12,344.0,16.0,2024-11-22,,,PHI,"L, 98-113",*,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,,1.0,3.0,4.0,4.0,0.0,1.0,2.0,0.0,2.0,2.7,-20.0
Ben Simmons,simmobe01,2025,13,345.0,17.0,2024-11-24,,,SAC,"W, 108-103",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,1.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,6.4,4.0
Ben Simmons,simmobe01,2025,14,346.0,19.0,2024-11-27,,,PHO,"W, 127-117",*,,7.0,8.0,0.875,0.0,0.0,7.0,8.0,0.875,0.875,0.0,0.0,,1.0,8.0,9.0,8.0,1.0,0.0,2.0,4.0,14.0,17.3,5.0
Ben Simmons,simmobe01,2025,15,347.0,20.0,2024-11-29,,,ORL,"L, 100-123",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,7.0,8.0,0.0,0.0,3.0,2.0,4.0,6.5,-9.0
Ben Simmons,simmobe01,2025,16,348.0,21.0,2024-12-01,,,ORL,"L, 92-100",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,2.6,1.0
Ben Simmons,simmobe01,2025,17,349.0,23.0,2024-12-04,,,IND,"W, 99-90",,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,0.5,1.0,6.0,7.0,9.0,2.0,3.0,0.0,1.0,7.0,18.2,20.0
Ben Simmons,simmobe01,2025,18,350.0,24.0,2024-12-08,,,MIL,"L, 113-118",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,-1.2,-5.0
Ben Simmons,simmobe01,2025,19,351.0,25.0,2024-12-13,,,MEM,"L, 119-135",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,0.0,4.0,4.0,8.0,0.0,1.0,2.0,2.0,2.0,5.0,-3.0
Ben Simmons,simmobe01,2025,20,352.0,26.0,2024-12-16,,,CLE,"L, 101-130",*,,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,2.0,2.0,1.0,0.0,4.0,4.0,8.0,2.0,0.0,6.0,0.0,10.0,9.5,-16.0
Ben Simmons,simmobe01,2025,21,353.0,27.0,2024-12-19,,,TOR,"W, 101-94",*,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,2.0,3.0,0.667,1.0,4.0,5.0,7.0,0.0,0.0,5.0,2.0,12.0,8.3,15.0
Ben Simmons,simmobe01,2025,22,354.0,28.0,2024-12-21,,,UTA,"L, 94-105",*,,5.0,11.0,0.455,0.0,0.0,5.0,11.0,0.455,0.455,5.0,6.0,0.833,2.0,4.0,6.0,10.0,2.0,0.0,6.0,1.0,15.0,14.1,-13.0
Ben Simmons,simmobe01,2025,23,355.0,29.0,2024-12-23,,,MIA,"L, 95-110",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,2.0,2.0,9.0,1.0,0.0,1.0,1.0,4.0,9.5,-5.0
Ben Simmons,simmobe01,2025,24,356.0,30.0,2024-12-26,,,MIL,"W, 111-105",*,,4.0,9.0,0.444,0.0,0.0,4.0,9.0,0.444,0.444,0.0,0.0,,1.0,3.0,4.0,9.0,1.0,0.0,6.0,1.0,8.0,5.8,16.0
Ben Simmons,simmobe01,2025,25,357.0,32.0,2024-12-29,,,ORL,"L, 101-102",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,,1.0,6.0,7.0,7.0,0.0,0.0,2.0,2.0,6.0,7.6,-22.0
Ben Simmons,simmobe01,2025,26,358.0,33.0,2025-01-01,,,TOR,"L, 113-130",*,,1.0,6.0,0.167,0.0,0.0,1.0,6.0,0.167,0.167,0.0,0.0,,0.0,2.0,2.0,6.0,1.0,0.0,1.0,3.0,2.0,1.8,-18.0
Ben Simmons,simmobe01,2025,27,359.0,38.0,2025-01-10,,,DEN,"L, 105-124",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,0.0,0.0,,0.0,4.0,4.0,7.0,1.0,0.0,4.0,4.0,10.0,8.6,-17.0
Ben Simmons,simmobe01,2025,28,360.0,39.0,2025-01-12,,,UTA,"L, 111-112 (OT)",*,,7.0,11.0,0.636,0.0,0.0,7.0,11.0,0.636,0.636,0.0,0.0,,2.0,4.0,6.0,9.0,0.0,2.0,2.0,1.0,14.0,17.0,10.0
Ben Simmons,simmobe01,2025,29,361.0,40.0,2025-01-14,,,POR,"W, 132-114",*,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,1.0,2.0,0.5,2.0,7.0,9.0,11.0,0.0,0.0,2.0,5.0,5.0,8.4,6.0
Ben Simmons,simmobe01,2025,30,362.0,42.0,2025-01-17,,,LAL,"L, 101-102",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,0.0,5.0,5.0,7.0,1.0,1.0,3.0,4.0,6.0,7.9,-5.0
