player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
DeAndre Jordan,jordade01,2025,1,1056.0,6.0,2024-11-02,,,UTA,"W, 129-103",,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,0.0,2.0,0.0,6.0,3.0,9.0,1.0,0.0,0.0,4.0,2.0,6.0,2.5,-7.0
DeAndre Jordan,jordade01,2025,2,1057.0,7.0,2024-11-04,,,TOR,"W, 121-119",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,3.3,3.0
DeAndre Jordan,jordade01,2025,3,1058.0,12.0,2024-11-17,,,MEM,"L, 90-105",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.9,-10.0
DeAndre Jordan,jordade01,2025,4,1059.0,13.0,2024-11-19,,,MEM,"W, 122-110",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,5.0
DeAndre Jordan,jordade01,2025,5,1060.0,14.0,2024-11-22,,,DAL,"L, 120-123",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.9,-2.0
DeAndre Jordan,jordade01,2025,6,1061.0,15.0,2024-11-23,,,LAL,"W, 127-102",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.4,0.0
DeAndre Jordan,jordade01,2025,7,1062.0,16.0,2024-11-25,,,NYK,"L, 118-145",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,2.0,4.0,0.0,-1.4,-5.0
DeAndre Jordan,jordade01,2025,8,1063.0,17.0,2024-11-27,,,UTA,"W, 122-103",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2,-1.0
DeAndre Jordan,jordade01,2025,9,1064.0,21.0,2024-12-07,,,WAS,"L, 113-122",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.25,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,-0.2,-6.0
DeAndre Jordan,jordade01,2025,10,1065.0,22.0,2024-12-08,,,ATL,"W, 141-111",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0
DeAndre Jordan,jordade01,2025,11,1066.0,23.0,2024-12-13,,,LAC,"W, 120-98",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,1.0,8.0,9.0,2.0,1.0,1.0,0.0,1.0,4.0,9.2,8.0
DeAndre Jordan,jordade01,2025,12,1067.0,24.0,2024-12-16,,,SAC,"W, 130-129",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.9,-3.0
DeAndre Jordan,jordade01,2025,13,1068.0,25.0,2024-12-19,,,POR,"L, 124-126",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,5.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,3.8,3.0
DeAndre Jordan,jordade01,2025,14,1069.0,26.0,2024-12-22,,,NOP,"W, 132-129 (OT)",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,3.5,-3.0
DeAndre Jordan,jordade01,2025,15,1070.0,27.0,2024-12-23,,,PHO,"W, 117-90",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,6.3,8.0
DeAndre Jordan,jordade01,2025,16,1071.0,28.0,2024-12-25,,,PHO,"L, 100-110",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.6,-7.0
DeAndre Jordan,jordade01,2025,17,1072.0,29.0,2024-12-27,,,CLE,"L, 135-149",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,1.0,0.0,3.0,4.0,7.0,1.0,0.0,2.0,0.0,3.0,4.0,5.8,-1.0
