player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Oscar Tshiebwe,tshieos01,2025,1,9.0,18.0,2024-11-27,,,DEN,"L, 103-122",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,3.0,4.0,0.75,3.0,6.0,9.0,0.0,2.0,0.0,1.0,3.0,3.0,6.3,-6.0
Oscar Tshiebwe,tshieos01,2025,2,10.0,38.0,2025-01-12,,,BRK,"W, 112-111 (OT)",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,4.0,5.0,0.0,2.0,0.0,0.0,6.0,3.0,3.8,4.0
Oscar Tshiebwe,tshieos01,2025,3,11.0,40.0,2025-01-17,,,NOP,"L, 123-136",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,2.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,8.0,7.5,13.0
Oscar Tshiebwe,tshieos01,2025,4,12.0,51.0,2025-02-08,,,LAC,"L, 110-130",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,4.6,-9.0
Oscar Tshiebwe,tshieos01,2025,5,13.0,60.0,2025-03-02,,,NOP,"L, 121-128",,,8.0,9.0,0.889,0.0,0.0,8.0,9.0,0.889,0.889,0.0,0.0,,4.0,9.0,13.0,1.0,1.0,0.0,0.0,1.0,16.0,19.7,25.0
Oscar Tshiebwe,tshieos01,2025,6,14.0,61.0,2025-03-03,,,DET,"L, 106-134",,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.2,-5.0
Oscar Tshiebwe,tshieos01,2025,7,15.0,62.0,2025-03-05,,,WAS,"L, 122-125",,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,8.5,0.0
Oscar Tshiebwe,tshieos01,2025,8,16.0,70.0,2025-03-19,,,WAS,"W, 128-112",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,2.0,2.0,1.0,2.0,8.0,10.0,2.0,0.0,0.0,1.0,0.0,4.0,6.5,10.0
Oscar Tshiebwe,tshieos01,2025,9,17.0,73.0,2025-03-25,,,MEM,"L, 103-140",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,3.0,0.667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,4.1,-5.0
Oscar Tshiebwe,tshieos01,2025,10,18.0,75.0,2025-03-28,,,DEN,"L, 93-129",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,3.0,3.0,1.0,7.0,3.0,10.0,1.0,1.0,0.0,2.0,2.0,7.0,9.0,-31.0
Oscar Tshiebwe,tshieos01,2025,11,19.0,76.0,2025-03-31,,,CHO,"L, 106-110",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,5.0,6.0,11.0,1.0,2.0,0.0,1.0,1.0,6.0,11.0,2.0
Oscar Tshiebwe,tshieos01,2025,12,20.0,80.0,2025-04-09,,,POR,"W, 133-126 (OT)",,,7.0,14.0,0.5,0.0,0.0,7.0,14.0,0.5,0.5,3.0,5.0,0.6,7.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,17.0,13.8,-2.0
Oscar Tshiebwe,tshieos01,2025,13,21.0,81.0,2025-04-11,,,OKC,"L, 111-145",,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,0.0,1.0,0.0,5.0,9.0,14.0,0.0,1.0,0.0,1.0,1.0,10.0,11.1,-15.0
Oscar Tshiebwe,tshieos01,2025,14,22.0,82.0,2025-04-13,,,MIN,"L, 105-116",,,7.0,8.0,0.875,0.0,0.0,7.0,8.0,0.875,0.875,4.0,5.0,0.8,4.0,8.0,12.0,2.0,3.0,1.0,3.0,2.0,18.0,21.3,8.0
