player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Dereck Lively II,livelde01,2025,11,66.0,15.0,2024-11-19,,,NOP,"W, 132-91",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,1.0,2.0,0.5,3.0,4.0,7.0,3.0,1.0,0.0,1.0,0.0,9.0,12.1,20.0
Dereck Lively II,livelde01,2025,12,67.0,16.0,2024-11-22,,,DEN,"W, 123-120",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,0.75,3.0,3.0,6.0,0.0,1.0,2.0,1.0,5.0,11.0,11.8,2.0
Dereck Lively II,livelde01,2025,13,68.0,17.0,2024-11-24,,,MIA,"L, 118-123 (OT)",*,,7.0,9.0,0.778,0.0,0.0,7.0,9.0,0.778,0.778,0.0,0.0,,3.0,10.0,13.0,4.0,0.0,2.0,1.0,2.0,14.0,18.0,8.0
Dereck Lively II,livelde01,2025,14,69.0,18.0,2024-11-25,,,ATL,"W, 129-119",*,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,4.6,-3.0
Dereck Lively II,livelde01,2025,15,70.0,19.0,2024-11-27,,,NYK,"W, 129-114",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,4.0,4.0,1.0,2.0,7.0,9.0,2.0,2.0,1.0,0.0,4.0,12.0,16.1,0.0
Dereck Lively II,livelde01,2025,16,71.0,20.0,2024-11-30,,,UTA,"W, 106-94",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,3.0,4.0,7.0,4.0,0.0,2.0,0.0,1.0,6.0,11.5,3.0
Dereck Lively II,livelde01,2025,17,72.0,22.0,2024-12-03,,,MEM,"W, 121-116",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,3.0,7.0,0.429,6.0,5.0,11.0,3.0,0.0,3.0,5.0,4.0,17.0,14.5,12.0
Dereck Lively II,livelde01,2025,18,73.0,23.0,2024-12-05,,,WAS,"W, 137-101",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,,7.0,4.0,11.0,1.0,1.0,1.0,1.0,2.0,6.0,9.7,8.0
Dereck Lively II,livelde01,2025,19,74.0,24.0,2024-12-07,,,TOR,"W, 125-118",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,5.0,6.0,0.833,3.0,3.0,6.0,2.0,0.0,2.0,1.0,2.0,7.0,8.9,3.0
Dereck Lively II,livelde01,2025,20,75.0,25.0,2024-12-10,,,OKC,"L, 104-118",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,1.0,2.0,0.5,4.0,9.0,13.0,5.0,0.0,1.0,2.0,1.0,5.0,9.9,-12.0
Dereck Lively II,livelde01,2025,21,76.0,26.0,2024-12-15,,,GSW,"W, 143-133",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,5.0,7.0,3.0,1.0,1.0,2.0,3.0,8.0,9.5,10.0
Dereck Lively II,livelde01,2025,22,77.0,27.0,2024-12-19,,,LAC,"L, 95-118",*,,5.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,3.0,4.0,0.75,1.0,6.0,7.0,2.0,0.0,3.0,2.0,4.0,13.0,13.5,-3.0
Dereck Lively II,livelde01,2025,23,78.0,28.0,2024-12-21,,,LAC,"W, 113-97",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,1.0,1.0,1.0,5.0,6.0,11.0,5.0,2.0,2.0,1.0,4.0,11.0,18.4,13.0
Dereck Lively II,livelde01,2025,24,79.0,29.0,2024-12-23,,,POR,"W, 132-108",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,3.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,6.1,16.0
Dereck Lively II,livelde01,2025,25,80.0,30.0,2024-12-25,,,MIN,"L, 99-105",*,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,0.0,0.0,,4.0,6.0,10.0,3.0,1.0,2.0,2.0,3.0,6.0,8.2,6.0
Dereck Lively II,livelde01,2025,26,81.0,34.0,2025-01-01,,,HOU,"L, 99-110",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,0.0,,1.0,5.0,6.0,6.0,1.0,4.0,0.0,4.0,8.0,14.7,5.0
Dereck Lively II,livelde01,2025,27,82.0,35.0,2025-01-03,,,CLE,"L, 122-134",*,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,1.0,2.0,0.5,4.0,7.0,11.0,3.0,0.0,1.0,1.0,2.0,7.0,10.2,-17.0
Dereck Lively II,livelde01,2025,28,83.0,36.0,2025-01-06,,,MEM,"L, 104-119",*,,7.0,11.0,0.636,0.0,0.0,7.0,11.0,0.636,0.636,0.0,0.0,,5.0,7.0,12.0,1.0,0.0,3.0,0.0,3.0,14.0,16.3,-17.0
Dereck Lively II,livelde01,2025,29,84.0,37.0,2025-01-07,,,LAL,"W, 118-97",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,0.5,2.0,4.0,6.0,3.0,0.0,0.0,1.0,5.0,7.0,7.4,-4.0
Dereck Lively II,livelde01,2025,30,85.0,38.0,2025-01-09,,,POR,"W, 117-111",*,,9.0,13.0,0.692,0.0,0.0,9.0,13.0,0.692,0.692,3.0,3.0,1.0,7.0,9.0,16.0,1.0,0.0,3.0,2.0,3.0,21.0,22.7,15.0
Dereck Lively II,livelde01,2025,31,86.0,39.0,2025-01-12,,,DEN,"L, 101-112",*,,6.0,8.0,0.75,0.0,0.0,6.0,8.0,0.75,0.75,2.0,2.0,1.0,3.0,3.0,6.0,8.0,0.0,2.0,3.0,5.0,14.0,15.8,5.0
Dereck Lively II,livelde01,2025,32,87.0,40.0,2025-01-14,,,DEN,"L, 99-118",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.4,-4.0
Dereck Lively II,livelde01,2025,33,88.0,77.0,2025-04-02,,,ATL,"W, 120-118",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.5,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,5.8,-2.0
Dereck Lively II,livelde01,2025,34,89.0,79.0,2025-04-05,,,LAC,"L, 104-135",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,3.5,-13.0
Dereck Lively II,livelde01,2025,35,90.0,80.0,2025-04-09,,,LAL,"L, 97-112",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,3.9,-17.0
Dereck Lively II,livelde01,2025,36,91.0,81.0,2025-04-11,,,TOR,"W, 124-102",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,0.0,0.0,,3.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,10.0,10.6,29.0
