player_id,avail_mult,FGA_week,FTA_week,PTS,REB,AST,STL,BLK,FG3M,FG,FT,TOV,sum_raw,sum_risk_adj,H2H_value
bridgmi01,1.0,185.1256366146509,41.06478267200583,0.9359430604982206,0.6761565836298933,0.790035587188612,0.896797153024911,0.7580071174377223,0.9252669039145907,0.5088967971530249,0.907473309608541,-0.8220640569395018,5.5765124555160135,5.495334357679836,5.495334357679836
gilgesh01,0.8902439024390244,225.63883651302194,102.11318394917483,1.0,0.7330960854092528,0.9466192170818506,1.0,0.893238434163701,0.6120996441281139,0.9679715302491103,1.0,-0.9074733096085409,6.245551601423488,6.087000927243812,5.418915459619491
jokicni01,0.8902439024390244,189.6740917948038,65.51618849516797,0.9822064056939501,0.9964412811387899,0.9964412811387899,0.98932384341637,0.8078291814946619,0.5231316725978647,0.9964412811387899,0.9288256227758007,-0.9857651245551602,6.234875444839856,5.987514986115605,5.330348707151697
vucevni01,0.9390243902439024,168.68350487136362,22.600821024662764,0.893238434163701,0.98932384341637,0.7330960854092528,0.6298932384341638,0.8291814946619218,0.6583629893238434,0.9039145907473309,0.6939501779359432,-0.7366548042704626,5.594306049822065,5.498344606133656,5.163079691125506
edwaran01,0.9634146341463414,234.13193069209876,71.09743714821764,0.9928825622775801,0.8220640569395017,0.8825622775800712,0.9857651245551602,0.804270462633452,0.98932384341637,0.01067615658362997,0.9323843416370108,-0.9928825622775801,5.427046263345196,5.28434860197181,5.091018775070402
derozde01,0.9390243902439024,198.38472164681514,78.69445213684439,0.9750889679715302,0.6725978647686832,0.896797153024911,0.8861209964412811,0.6797153024911031,0.3558718861209964,0.8220640569395017,0.98932384341637,-0.7758007117437722,5.501779359430604,5.402554060164429,5.073130032105622
tatumja01,0.8902439024390244,220.84365192423763,77.33653935102856,0.98932384341637,0.9430604982206405,0.8896797153024911,0.8505338078291815,0.7330960854092528,0.9822064056939501,0.46263345195729544,0.9679715302491103,-0.9572953736654805,5.8612099644128115,5.667003725097883,5.045015511367628
lopezbr01,0.9634146341463414,120.7668311512905,23.857754920551887,0.7437722419928825,0.8185053380782918,0.3416370106761566,0.35231316725978656,0.9964412811387899,0.790035587188612,0.8327402135231317,0.6690391459074734,-0.5302491103202847,5.014234875444839,4.946249336708705,4.765288995121801
willija06,0.8780487804878049,147.45505303670615,35.78248494297553,0.8647686832740213,0.6690391459074734,0.8078291814946619,0.9679715302491103,0.7117437722419928,0.5658362989323844,0.893238434163701,0.7508896797153024,-0.7615658362989324,5.469750889679715,5.367755427276109,4.713151106876584
siakapa01,0.926829268292683,186.83441735015973,58.54769899593955,0.9430604982206405,0.9003558718861211,0.8469750889679715,0.7686832740213523,0.6085409252669038,0.5907473309608542,0.9252669039145907,0.39145907473309616,-0.8042704626334519,5.170818505338078,5.050748414146678,4.681181457013995
adebaba01,0.9146341463414634,162.84775773865093,56.10990902889134,0.9003558718861211,0.9715302491103204,0.7758007117437722,0.9323843416370108,0.8612099644128113,-0.010676156583629859,0.9145907473309609,0.7295373665480427,-0.8896797153024911,5.18505338078292,5.06986535927927,4.637071974950552
whitede01,0.9390243902439024,127.57254225751564,25.77889932095344,0.7758007117437722,0.6405693950177935,0.8612099644128113,0.7722419928825623,0.9395017793594307,0.9608540925266904,-0.07473309608540923,0.8362989323843417,-0.693950177935943,5.017793594306049,4.928935836286894,4.62839096822062
harrito02,0.8780487804878049,129.31533114077206,25.461091174365468,0.7508896797153024,0.8078291814946619,0.5907473309608542,0.8185053380782918,0.7686832740213523,0.5871886120996441,0.708185053380783,0.8327402135231317,-0.5160142348754448,5.3487544483985765,5.270236804268644,4.6275249988700295
foxde01,0.8536585365853658,201.39017525068797,59.34655218130614,0.9679715302491103,0.6298932384341638,0.9323843416370108,0.9928825622775801,0.39857651245551606,0.8256227758007118,0.7508896797153024,0.7544483985765125,-0.9181494661921709,5.334519572953737,5.165052810371115,4.409191423487537
halibty01,0.8048780487804879,144.2208910324559,33.00497666972637,0.8576512455516014,0.3701067615658362,0.9928825622775801,0.9501779359430604,0.6939501779359432,0.9323843416370108,0.6370106761565837,0.8647686832740213,-0.8149466192170819,5.483985765124555,5.298583707662255,4.264713715923278
jamesle01,0.7926829268292683,186.4684538842561,52.309445931959324,0.9537366548042705,0.8754448398576513,0.9786476868327403,0.790035587188612,0.6120996441281139,0.7793594306049823,0.9395017793594307,0.6441281138790036,-0.9715302491103203,5.601423487544484,5.355160123132087,4.244944000043728
portemi01,0.8902439024390244,145.54716749764185,21.052672504885287,0.8398576512455516,0.8540925266903914,0.29181494661921703,0.29181494661921703,0.7046263345195729,0.9501779359430604,0.7758007117437722,0.5800711743772242,-0.49110320284697506,4.797153024911031,4.712683644139291,4.195437878319125
doncilu01,0.7560975609756098,205.35129872209384,84.38844871164437,0.9857651245551602,0.8896797153024911,0.9822064056939501,0.9359430604982206,0.501779359430605,0.9715302491103204,0.7686832740213523,0.7722419928825623,-0.9750889679715302,5.832740213523132,5.522214549793891,4.175332952283186
jacksja02,0.8292682926829268,159.84891274166188,56.16324102170156,0.907473309608541,0.7722419928825623,0.3202846975088969,0.8754448398576513,0.9822064056939501,0.686832740213523,0.6263345195729537,0.8185053380782918,-0.8113879003558719,5.177935943060498,5.032056708182735,4.172925075078366
hartjo01,0.9512195121951219,98.09972765062355,25.587517175328824,0.5622775800711743,0.9572953736654803,0.8683274021352314,0.9537366548042705,0.3772241992882561,0.3736654804270463,0.6725978647686832,0.44483985765124556,-0.7651245551601423,4.444839857651246,4.369723205888062,4.156565976332546
giddejo01,0.9146341463414634,137.22116263106045,26.031869910697143,0.7402135231316727,0.9110320284697508,0.9608540925266904,0.7330960854092528,0.6903914590747331,0.4661921708185053,0.5658362989323844,0.4875444839857652,-0.9359430604982206,4.619217081850534,4.516645644933205,4.131078333780371
reaveau01,0.8902439024390244,122.37726295412267,45.61496951999252,0.8113879003558719,0.5587188612099645,0.8718861209964412,0.6405693950177935,0.3167259786476868,0.8113879003558719,0.6334519572953736,0.9430604982206405,-0.8434163701067616,4.7437722419928825,4.640076283405903,4.130799618154035
wagnefr01,0.8658536585365854,168.78731673167698,47.58388485884858,0.9145907473309609,0.7046263345195729,0.7651245551601424,0.8327402135231317,0.2811387900355873,0.6370106761565837,0.6405693950177935,0.9359430604982206,-0.8398576512455516,4.871886120996442,4.767120495455405,4.127628721674802
murrake02,0.9512195121951219,128.97017175584546,15.099686626016263,0.7117437722419928,0.8113879003558719,0.26690391459074725,0.7437722419928825,0.8256227758007118,0.9217081850533808,-0.29893238434163705,0.5480427046263345,-0.23131672597864772,4.298932384341637,4.2419177887240425,4.034994969761894
duranke01,0.7439024390243902,169.71053526300324,55.12273793661548,0.9466192170818506,0.7544483985765125,0.7864768683274022,0.45195729537366547,0.9181494661921707,0.7473309608540926,0.9572953736654803,0.9644128113879002,-0.9466192170818505,5.580071174377224,5.350072233138062,3.97993178318807
mitchdo01,0.7926829268292683,190.4249603572267,52.83353721426228,0.9572953736654803,0.5836298932384341,0.8362989323843417,0.9608540925266904,0.3807829181494662,0.9786476868327403,0.4483985765124556,0.9501779359430604,-0.8647686832740213,5.2313167259786475,5.003731392225563,3.966372445056849
barneha02,1.0,109.65383137503426,40.93839254417994,0.7366548042704626,0.6085409252669038,0.3274021352313168,0.48398576512455516,-0.1779359430604982,0.8185053380782918,0.594306049822064,0.8469750889679715,-0.2775800711743772,3.9608540925266906,3.934530710283209,3.934530710283209
curryst01,0.8170731707317073,191.3008762054118,45.21821334891194,0.9715302491103204,0.6583629893238434,0.9003558718861211,0.6690391459074734,0.4021352313167259,1.0,0.41637010676156594,0.9750889679715302,-0.9501779359430605,5.04270462633452,4.813418796398063,3.932915358032563
turnemy01,0.8536585365853658,121.44895574940372,41.212108706749845,0.7971530249110321,0.8612099644128113,0.16014234875444844,0.29893238434163694,0.9857651245551602,0.7046263345195729,0.8683274021352314,0.6548042704626333,-0.6797153024911031,4.6512455516014235,4.544834284592605,3.8797365844083216
brunsja01,0.8536585365853658,201.73860457068452,66.5808816941805,0.9786476868327403,0.3274021352313168,0.9715302491103204,0.697508896797153,-0.08540925266903909,0.8825622775800712,0.8113879003558719,0.9608540925266904,-0.8754448398576512,4.669039145907473,4.505057854884121,3.845781095632786
valanjo01,0.9878048780487805,108.09491136814343,30.267182069941885,0.6761565836298933,0.9679715302491103,0.5195729537366549,0.0462633451957295,0.8398576512455516,-0.03558718861209964,0.9288256227758007,0.7864768683274022,-0.7793594306049823,3.950177935943061,3.8931359129676695,3.845658645736356
avdijde01,0.9024390243902439,110.92508113606586,41.09635099706046,0.6903914590747331,0.8790035587188612,0.7366548042704626,0.7295373665480427,0.5978647686832741,0.5195729537366549,0.5373665480427046,0.45551601423487553,-0.8718861209964412,4.274021352313167,4.170352821083984,3.763489131222132
bookede01,0.7926829268292683,187.2554493664959,63.83034723555899,0.9644128113879002,0.5160142348754448,0.9395017793594307,0.6476868327402134,0.23843416370106763,0.8149466192170818,0.7437722419928825,0.9857651245551602,-0.9039145907473309,4.94661921708185,4.738754153584341,3.7563295119875875
murraja01,0.7804878048780488,157.247094879369,32.27216067897165,0.8754448398576513,0.4199288256227758,0.9110320284697508,0.8078291814946619,0.5160142348754448,0.8505338078291815,0.5160142348754448,0.8612099644128113,-0.7829181494661922,4.975088967971531,4.807267846856689,3.7520139292540016
davisan02,0.7439024390243902,156.393963379286,65.83913008900706,0.9323843416370108,0.9750889679715302,0.6227758007117439,0.7971530249110321,0.9786476868327403,-0.11387900355871883,0.9644128113879002,0.8576512455516014,-0.7544483985765125,5.259786476868328,5.0151413265659155,3.7307758648844005
anunoog01,0.7804878048780488,124.97652265867981,25.05996826141339,0.7259786476868328,0.5871886120996441,0.39857651245551606,0.9786476868327403,0.790035587188612,0.7580071174377223,0.5800711743772242,0.6797153024911031,-0.6263345195729537,4.871886120996441,4.762732118207989,3.717254336162333
barnesc01,0.8170731707317073,149.08226922229662,39.85570711349011,0.8078291814946619,0.8718861209964412,0.8790035587188612,0.9003558718861211,0.9145907473309609,0.4092526690391458,0.21352313167259784,0.594306049822064,-0.8790035587188612,4.711743772241993,4.548256173658975,3.716258093111601
brownja02,0.8170731707317073,188.5036845414795,48.73181214430894,0.9395017793594307,0.7793594306049823,0.7295373665480427,0.8434163701067616,0.45195729537366547,0.7971530249110321,0.790035587188612,0.23487544483985756,-0.896797153024911,4.6690391459074725,4.509994779287463,3.6849957342958537
holidjr01,0.8048780487804879,113.81880507657405,17.521904363431933,0.6263345195729537,0.6548042704626333,0.8647686832740213,0.7580071174377223,0.5836298932384341,0.7366548042704626,0.4733096085409252,0.7437722419928825,-0.7864768683274022,4.654804270462632,4.534651897197844,3.649841770915338
