player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Mitchell Robinson,robinmi01,2023,1,231.0,1.0,2022-10-19,,,MEM,"L, 112-115 (OT)",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,4.0,3.1,-7.0
Mitchell Robinson,robinmi01,2023,2,232.0,2.0,2022-10-21,,,DET,"W, 130-106",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,4.0,0.5,4.0,1.0,5.0,1.0,0.0,2.0,2.0,2.0,8.0,8.7,5.0
Mitchell Robinson,robinmi01,2023,3,233.0,3.0,2022-10-24,,,ORL,"W, 115-102",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,2.0,5.0,0.4,5.0,1.0,6.0,0.0,1.0,3.0,0.0,3.0,14.0,16.0,7.0
Mitchell Robinson,robinmi01,2023,4,234.0,4.0,2022-10-26,,,CHO,"W, 134-131 (OT)",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,0.5,2.0,6.0,8.0,1.0,0.0,6.0,0.0,2.0,9.0,14.7,8.0
Mitchell Robinson,robinmi01,2023,5,235.0,5.0,2022-10-28,,,MIL,"L, 108-119",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,1.0,2.0,0.5,5.0,4.0,9.0,1.0,0.0,2.0,0.0,5.0,5.0,6.7,-7.0
Mitchell Robinson,robinmi01,2023,6,236.0,6.0,2022-10-30,,,CLE,"L, 108-121",*,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,,6.0,1.0,7.0,2.0,1.0,0.0,2.0,5.0,4.0,3.5,-7.0
Mitchell Robinson,robinmi01,2023,7,237.0,7.0,2022-11-02,,,ATL,"L, 99-112",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,0.0,,3.0,9.0,12.0,2.0,1.0,3.0,1.0,4.0,8.0,12.8,-15.0
Mitchell Robinson,robinmi01,2023,8,238.0,8.0,2022-11-04,,,PHI,"W, 106-104",*,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,-2.0
Mitchell Robinson,robinmi01,2023,9,239.0,17.0,2022-11-20,,,PHO,"L, 95-116",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,4.2,0.0
Mitchell Robinson,robinmi01,2023,10,240.0,18.0,2022-11-21,,,OKC,"W, 129-119",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,3.8,5.0
Mitchell Robinson,robinmi01,2023,11,241.0,19.0,2022-11-25,,,POR,"L, 129-132 (OT)",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,0.0,2.0,0.0,5.0,3.0,8.0,0.0,0.0,2.0,1.0,6.0,12.0,11.1,7.0
Mitchell Robinson,robinmi01,2023,12,242.0,20.0,2022-11-27,,,MEM,"L, 123-127",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,4.0,7.0,0.571,4.0,3.0,7.0,0.0,0.0,5.0,0.0,4.0,16.0,17.9,2.0
Mitchell Robinson,robinmi01,2023,13,243.0,21.0,2022-11-29,,,DET,"W, 140-110",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,,5.0,8.0,13.0,2.0,2.0,1.0,2.0,1.0,6.0,10.6,31.0
Mitchell Robinson,robinmi01,2023,14,244.0,22.0,2022-11-30,,,MIL,"L, 103-109",*,,7.0,9.0,0.778,0.0,0.0,7.0,9.0,0.778,0.778,1.0,2.0,0.5,11.0,9.0,20.0,1.0,0.0,1.0,0.0,2.0,15.0,22.1,4.0
Mitchell Robinson,robinmi01,2023,15,245.0,23.0,2022-12-03,,,DAL,"L, 100-121",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.7,-15.0
Mitchell Robinson,robinmi01,2023,16,246.0,24.0,2022-12-04,,,CLE,"W, 92-81",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,3.0,8.0,11.0,0.0,3.0,1.0,1.0,3.0,5.0,10.0,-7.0
Mitchell Robinson,robinmi01,2023,17,247.0,25.0,2022-12-07,,,ATL,"W, 113-89",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,,9.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,8.0,14.8,17.0
Mitchell Robinson,robinmi01,2023,18,248.0,26.0,2022-12-09,,,CHO,"W, 121-102",*,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,0.0,0.0,,7.0,6.0,13.0,0.0,1.0,3.0,0.0,2.0,6.0,11.3,6.0
Mitchell Robinson,robinmi01,2023,19,249.0,27.0,2022-12-11,,,SAC,"W, 112-99",*,,5.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,9.0,0.0,0.0,2.0,2.0,6.0,12.0,11.8,-3.0
Mitchell Robinson,robinmi01,2023,20,250.0,28.0,2022-12-14,,,CHI,"W, 128-120 (OT)",*,,4.0,8.0,0.5,0.0,0.0,4.0,8.0,0.5,0.5,0.0,0.0,,6.0,4.0,10.0,1.0,0.0,2.0,0.0,2.0,8.0,10.7,7.0
Mitchell Robinson,robinmi01,2023,21,251.0,29.0,2022-12-16,,,CHI,"W, 114-91",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,2.0,2.0,1.0,4.0,5.0,9.0,2.0,2.0,1.0,1.0,2.0,6.0,11.3,25.0
Mitchell Robinson,robinmi01,2023,22,252.0,30.0,2022-12-18,,,IND,"W, 109-106",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,2.0,4.0,0.5,5.0,8.0,13.0,1.0,1.0,4.0,1.0,3.0,10.0,15.5,5.0
Mitchell Robinson,robinmi01,2023,23,253.0,31.0,2022-12-20,,,GSW,"W, 132-94",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,0.75,5.0,6.0,11.0,1.0,3.0,0.0,1.0,1.0,9.0,15.3,19.0
Mitchell Robinson,robinmi01,2023,24,254.0,32.0,2022-12-21,,,TOR,"L, 106-113",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,10.0,12.5,9.0
