player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,3P%,2P,2PA,2P%,eFG%,ftm,fta,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Micah Potter,pottemi01,2023,1,4.0,6.0,2022-10-28,,,DEN,"L, 101-117",,,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0
Micah Potter,pottemi01,2023,2,5.0,8.0,2022-10-31,,,MEM,"W, 121-105",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-1.0
Micah Potter,pottemi01,2023,3,6.0,34.0,2022-12-20,,,DET,"W, 126-111",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-6.0
Micah Potter,pottemi01,2023,4,7.0,73.0,2023-03-24,,,MIL,"L, 116-144",,,3.0,5.0,0.6,1.0,2.0,0.5,2.0,3.0,0.667,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,5.0,3.0
Micah Potter,pottemi01,2023,5,8.0,76.0,2023-03-29,,,SAS,"W, 128-117",,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.7,-1.0
Micah Potter,pottemi01,2023,6,9.0,80.0,2023-04-06,,,OKC,"L, 98-114",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.0
Micah Potter,pottemi01,2023,7,10.0,81.0,2023-04-08,,,DEN,"W, 118-114",,,4.0,7.0,0.571,2.0,4.0,0.5,2.0,3.0,0.667,0.714,0.0,0.0,2.0,8.0,10.0,1.0,1.0,0.0,1.0,2.0,10.0,10.4,-9.0
