player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Daniel Gafford,gaffoda01,2023,1,170.0,1.0,2022-10-19,,,IND,"W, 114-107",,,6.0,8.0,0.75,0.0,0.0,6.0,8.0,0.75,0.75,0.0,0.0,,4.0,3.0,7.0,0.0,1.0,1.0,2.0,0.0,12.0,12.2,-2.0
Daniel Gafford,gaffoda01,2023,2,171.0,2.0,2022-10-21,,,CHI,"W, 102-100",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,2.0,-0.6,-15.0
Daniel Gafford,gaffoda01,2023,3,172.0,3.0,2022-10-23,,,CLE,"L, 107-117 (OT)",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9,-11.0
Daniel Gafford,gaffoda01,2023,4,173.0,4.0,2022-10-25,,,DET,"W, 120-99",,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,1.0,2.0,0.5,1.0,4.0,5.0,1.0,0.0,2.0,0.0,2.0,9.0,9.2,19.0
Daniel Gafford,gaffoda01,2023,5,174.0,5.0,2022-10-28,,,IND,"L, 117-127",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,4.0,5.0,0.8,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,10.0,8.2,1.0
Daniel Gafford,gaffoda01,2023,6,175.0,6.0,2022-10-30,,,BOS,"L, 94-112",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,-1.7,-16.0
Daniel Gafford,gaffoda01,2023,7,176.0,7.0,2022-10-31,,,PHI,"L, 111-118",,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,-2.3,-12.0
Daniel Gafford,gaffoda01,2023,8,177.0,8.0,2022-11-02,,,PHI,"W, 121-111",,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,2.0,5.0,0.4,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,10.0,10.7,2.0
Daniel Gafford,gaffoda01,2023,9,178.0,9.0,2022-11-04,,,BRK,"L, 86-128",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,-13.0
Daniel Gafford,gaffoda01,2023,10,179.0,10.0,2022-11-06,,,MEM,"L, 97-103",,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,1.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,9.0,8.9,3.0
Daniel Gafford,gaffoda01,2023,11,180.0,11.0,2022-11-07,,,CHO,"W, 108-100",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,0.0,1.0,0.0,5.0,8.0,5.0
Daniel Gafford,gaffoda01,2023,12,181.0,12.0,2022-11-10,,,DAL,"W, 113-105",,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,5.0,6.0,0.833,2.0,8.0,10.0,0.0,0.0,4.0,1.0,3.0,11.0,14.1,11.0
Daniel Gafford,gaffoda01,2023,13,182.0,13.0,2022-11-12,,,UTA,"W, 121-112",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,4.1,-11.0
Daniel Gafford,gaffoda01,2023,14,183.0,14.0,2022-11-13,,,MEM,"W, 102-92",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,0.429,2.0,3.0,5.0,1.0,0.0,2.0,2.0,3.0,5.0,4.3,0.0
Daniel Gafford,gaffoda01,2023,15,184.0,15.0,2022-11-16,,,OKC,"L, 120-121",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,-14.0
Daniel Gafford,gaffoda01,2023,16,185.0,16.0,2022-11-18,,,MIA,"W, 107-106 (OT)",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.8,-9.0
Daniel Gafford,gaffoda01,2023,17,186.0,17.0,2022-11-20,,,CHO,"W, 106-102",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,2.6,-3.0
Daniel Gafford,gaffoda01,2023,18,187.0,18.0,2022-11-23,,,MIA,"L, 105-113",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,4.0,6.0,0.0,1.0,0.0,1.0,3.0,4.0,3.4,-10.0
