player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Moses Brown,brownmo01,2023,1,93.0,3.0,2022-10-23,,,PHO,"L, 95-112",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3,-2.0
Moses Brown,brownmo01,2023,2,94.0,4.0,2022-10-25,,,OKC,"L, 94-108",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,2.0
Moses Brown,brownmo01,2023,3,95.0,5.0,2022-10-27,,,OKC,"L, 110-118",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0
Moses Brown,brownmo01,2023,4,96.0,6.0,2022-10-30,,,NOP,"L, 91-112",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
Moses Brown,brownmo01,2023,5,97.0,8.0,2022-11-02,,,HOU,"W, 109-101",,,6.0,8.0,0.75,0.0,0.0,6.0,8.0,0.75,0.75,1.0,3.0,0.333,3.0,4.0,7.0,0.0,0.0,1.0,0.0,3.0,13.0,11.8,6.0
Moses Brown,brownmo01,2023,6,98.0,12.0,2022-11-09,,,LAL,"W, 114-101",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0
Moses Brown,brownmo01,2023,7,99.0,13.0,2022-11-12,,,BRK,"L, 95-110",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Moses Brown,brownmo01,2023,8,100.0,14.0,2022-11-14,,,HOU,"W, 122-106",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,7.8,-3.0
Moses Brown,brownmo01,2023,9,101.0,16.0,2022-11-17,,,DET,"W, 96-91",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0
Moses Brown,brownmo01,2023,10,102.0,17.0,2022-11-19,,,SAS,"W, 119-97",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0,3.2,-5.0
Moses Brown,brownmo01,2023,11,103.0,19.0,2022-11-23,,,GSW,"L, 107-124",,,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,2.0,6.0,0.333,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,7.7,4.0
Moses Brown,brownmo01,2023,12,104.0,20.0,2022-11-25,,,DEN,"L, 104-114",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.167,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0
Moses Brown,brownmo01,2023,13,105.0,21.0,2022-11-27,,,IND,"W, 114-100",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,8.0,12.0,0.667,2.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,10.0,7.0,-1.0
