player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Mark Williams,willima07,2023,1,1.0,1.0,2022-10-19,,,SAS,"W, 129-102",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,-0.9,-7.0
Mark Williams,willima07,2023,2,2.0,3.0,2022-10-23,,,ATL,"W, 126-109",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.7,-1.0
Mark Williams,willima07,2023,3,3.0,5.0,2022-10-28,,,ORL,"L, 93-113",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,6.7,12.0
Mark Williams,willima07,2023,4,4.0,34.0,2022-12-26,,,POR,"L, 113-124",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,3.0,4.0,0.75,1.0,5.0,6.0,1.0,2.0,0.0,0.0,5.0,9.0,9.9,7.0
Mark Williams,willima07,2023,5,5.0,35.0,2022-12-27,,,GSW,"L, 105-110",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0
Mark Williams,willima07,2023,6,6.0,36.0,2022-12-29,,,OKC,"W, 121-113",,,7.0,7.0,1.0,0.0,0.0,7.0,7.0,1.0,1.0,3.0,5.0,0.6,4.0,9.0,13.0,2.0,2.0,2.0,1.0,2.0,17.0,22.6,-1.0
Mark Williams,willima07,2023,7,7.0,37.0,2022-12-31,,,BRK,"L, 106-123",,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,2.0,2.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,4.0,1.0,8.0,3.2,-8.0
Mark Williams,willima07,2023,8,8.0,38.0,2023-01-02,,,LAL,"L, 115-121",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,3.0,4.0,0.75,0.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,5.0,5.6,-7.0
Mark Williams,willima07,2023,9,9.0,39.0,2023-01-04,,,MEM,"L, 107-131",,,1.0,5.0,0.2,0.0,0.0,1.0,5.0,0.2,0.2,0.0,0.0,,1.0,7.0,8.0,0.0,1.0,1.0,2.0,3.0,2.0,0.2,-23.0
Mark Williams,willima07,2023,10,10.0,40.0,2023-01-06,,,MIL,"W, 138-109",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,2.0,0.0,2.0,4.0,6.0,1.0,1.0,0.0,0.0,3.0,4.0,4.3,-4.0
Mark Williams,willima07,2023,11,11.0,41.0,2023-01-08,,,IND,"L, 111-116",,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,3.0,4.0,0.75,2.0,6.0,8.0,0.0,1.0,1.0,0.0,2.0,7.0,7.3,5.0
Mark Williams,willima07,2023,12,12.0,42.0,2023-01-10,,,TOR,"L, 120-132",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,3.9,-12.0
Mark Williams,willima07,2023,13,13.0,44.0,2023-01-14,,,BOS,"L, 106-122",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Mark Williams,willima07,2023,14,14.0,45.0,2023-01-16,,,BOS,"L, 118-130",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,3.0,4.0,0.75,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,8.8,0.0
Mark Williams,willima07,2023,15,15.0,46.0,2023-01-18,,,HOU,"W, 122-117",,,8.0,10.0,0.8,0.0,0.0,8.0,10.0,0.8,0.8,1.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,5.0,0.0,3.0,17.0,17.7,11.0
Mark Williams,willima07,2023,16,16.0,47.0,2023-01-21,,,ATL,"W, 122-118",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,2.0,3.0,0.667,0.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,8.0,9.4,-6.0
Mark Williams,willima07,2023,17,17.0,48.0,2023-01-23,,,UTA,"L, 102-120",,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,1.0,2.0,0.5,3.0,0.0,3.0,0.0,2.0,3.0,1.0,3.0,11.0,11.7,-19.0
Mark Williams,willima07,2023,18,18.0,49.0,2023-01-24,,,PHO,"L, 97-128",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,3.2,-7.0
Mark Williams,willima07,2023,19,19.0,50.0,2023-01-26,,,CHI,"W, 111-96",,,5.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,,3.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,10.0,12.1,-4.0
Mark Williams,willima07,2023,20,20.0,51.0,2023-01-29,,,MIA,"W, 122-117",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,8.9,9.0
Mark Williams,willima07,2023,21,21.0,52.0,2023-01-31,,,MIL,"L, 115-124",,,1.0,5.0,0.2,0.0,0.0,1.0,5.0,0.2,0.2,3.0,4.0,0.75,4.0,3.0,7.0,0.0,0.0,1.0,0.0,4.0,5.0,4.3,-11.0
Mark Williams,willima07,2023,22,22.0,53.0,2023-02-02,,,CHI,"L, 98-114",,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,1.0,2.0,0.5,4.0,3.0,7.0,0.0,1.0,3.0,2.0,4.0,13.0,13.3,6.0
Mark Williams,willima07,2023,23,23.0,54.0,2023-02-03,,,DET,"L, 112-118",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Mark Williams,willima07,2023,24,24.0,55.0,2023-02-05,,,ORL,"L, 113-119",,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,0.0,1.0,2.0,2.0,4.0,6.0,5.1,-4.0
