player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Ivica Zubac,zubaciv01,2025,1,505.0,1.0,2024-10-23,,,PHO,"L, 113-116 (OT)",*,,8.0,13.0,0.615,0.0,0.0,8.0,13.0,0.615,0.615,5.0,8.0,0.625,1.0,8.0,9.0,3.0,0.0,0.0,3.0,6.0,21.0,13.7,1.0
Ivica Zubac,zubaciv01,2025,2,506.0,2.0,2024-10-26,,,DEN,"W, 109-104",*,,11.0,17.0,0.647,0.0,0.0,11.0,17.0,0.647,0.647,2.0,3.0,0.667,4.0,11.0,15.0,4.0,0.0,1.0,3.0,4.0,24.0,21.1,-6.0
Ivica Zubac,zubaciv01,2025,3,507.0,3.0,2024-10-27,,,GSW,"W, 112-104",*,,10.0,19.0,0.526,0.0,0.0,10.0,19.0,0.526,0.526,3.0,4.0,0.75,6.0,12.0,18.0,6.0,2.0,1.0,4.0,1.0,23.0,23.6,3.0
Ivica Zubac,zubaciv01,2025,4,508.0,4.0,2024-10-30,,,POR,"L, 105-106",*,,2.0,7.0,0.286,0.0,0.0,2.0,7.0,0.286,0.286,2.0,6.0,0.333,4.0,8.0,12.0,1.0,1.0,2.0,0.0,4.0,6.0,7.0,-1.0
Ivica Zubac,zubaciv01,2025,5,509.0,5.0,2024-10-31,,,PHO,"L, 119-125",*,,9.0,10.0,0.9,0.0,0.0,9.0,10.0,0.9,0.9,4.0,5.0,0.8,5.0,7.0,12.0,1.0,1.0,0.0,2.0,1.0,22.0,23.1,-11.0
Ivica Zubac,zubaciv01,2025,6,510.0,6.0,2024-11-02,,,OKC,"L, 92-105",*,,4.0,10.0,0.4,0.0,0.0,4.0,10.0,0.4,0.4,1.0,5.0,0.2,3.0,9.0,12.0,0.0,1.0,1.0,1.0,2.0,9.0,6.7,-9.0
Ivica Zubac,zubaciv01,2025,7,511.0,7.0,2024-11-04,,,SAS,"W, 113-104",*,,6.0,17.0,0.353,0.0,0.0,6.0,17.0,0.353,0.353,5.0,5.0,1.0,10.0,3.0,13.0,4.0,0.0,0.0,4.0,3.0,17.0,13.0,16.0
Ivica Zubac,zubaciv01,2025,8,512.0,8.0,2024-11-06,,,PHI,"W, 110-98",*,,7.0,9.0,0.778,0.0,0.0,7.0,9.0,0.778,0.778,1.0,1.0,1.0,2.0,7.0,9.0,3.0,1.0,0.0,1.0,1.0,15.0,16.7,13.0
Ivica Zubac,zubaciv01,2025,9,513.0,9.0,2024-11-08,,,SAC,"W, 107-98",*,,6.0,9.0,0.667,0.0,0.0,6.0,9.0,0.667,0.667,1.0,2.0,0.5,7.0,8.0,15.0,5.0,0.0,2.0,1.0,3.0,13.0,18.7,-4.0
Ivica Zubac,zubaciv01,2025,10,514.0,10.0,2024-11-09,,,TOR,"W, 105-103",*,,7.0,12.0,0.583,0.0,0.0,7.0,12.0,0.583,0.583,0.0,0.0,,2.0,10.0,12.0,1.0,2.0,3.0,1.0,3.0,14.0,15.4,-6.0
Ivica Zubac,zubaciv01,2025,11,515.0,11.0,2024-11-11,,,OKC,"L, 128-134",*,,9.0,12.0,0.75,0.0,0.0,9.0,12.0,0.75,0.75,4.0,6.0,0.667,4.0,10.0,14.0,0.0,0.0,3.0,4.0,1.0,22.0,19.9,-9.0
Ivica Zubac,zubaciv01,2025,12,516.0,12.0,2024-11-13,,,HOU,"L, 103-111",*,,4.0,8.0,0.5,0.0,0.0,4.0,8.0,0.5,0.5,0.0,2.0,0.0,2.0,4.0,6.0,1.0,1.0,1.0,0.0,2.0,8.0,7.4,-1.0
Ivica Zubac,zubaciv01,2025,13,517.0,13.0,2024-11-15,,,HOU,"L, 104-125",*,,2.0,7.0,0.286,0.0,0.0,2.0,7.0,0.286,0.286,2.0,2.0,1.0,3.0,8.0,11.0,0.0,0.0,1.0,2.0,4.0,6.0,3.5,-15.0
Ivica Zubac,zubaciv01,2025,14,518.0,14.0,2024-11-17,,,UTA,"W, 116-105",*,,11.0,17.0,0.647,0.0,0.0,11.0,17.0,0.647,0.647,0.0,2.0,0.0,6.0,5.0,11.0,2.0,0.0,2.0,5.0,3.0,22.0,16.0,10.0
Ivica Zubac,zubaciv01,2025,15,519.0,15.0,2024-11-18,,,GSW,"W, 102-99",*,,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,2.0,2.0,1.0,1.0,16.0,17.0,4.0,2.0,1.0,1.0,1.0,8.0,13.2,21.0
Ivica Zubac,zubaciv01,2025,16,520.0,16.0,2024-11-20,,,ORL,"W, 104-93",*,,8.0,11.0,0.727,0.0,0.0,8.0,11.0,0.727,0.727,1.0,4.0,0.25,8.0,4.0,12.0,3.0,1.0,0.0,4.0,1.0,17.0,16.8,10.0
