player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Mitchell Robinson,robinmi01,2025,1,321.0,59.0,2025-02-28,,,MEM,"W, 114-113",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,6.6,11.0
Mitchell Robinson,robinmi01,2025,2,322.0,60.0,2025-03-02,,,MIA,"W, 116-112 (OT)",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.4,-6.0
Mitchell Robinson,robinmi01,2025,3,323.0,61.0,2025-03-04,,,GSW,"L, 102-114",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,1.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,7.0,5.3,-10.0
Mitchell Robinson,robinmi01,2025,4,324.0,62.0,2025-03-06,,,LAL,"L, 109-113 (OT)",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,2.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,7.3,2.0
Mitchell Robinson,robinmi01,2025,5,325.0,64.0,2025-03-10,,,SAC,"W, 133-104",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,2.0,3.0,5.0,1.0,4.0,0.0,2.0,3.0,2.0,5.5,26.0
Mitchell Robinson,robinmi01,2025,6,326.0,65.0,2025-03-12,,,POR,"W, 114-113 (OT)",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,3.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,5.2,-10.0
Mitchell Robinson,robinmi01,2025,7,327.0,66.0,2025-03-15,,,GSW,"L, 94-97",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,3.3,4.0
Mitchell Robinson,robinmi01,2025,8,328.0,67.0,2025-03-17,,,MIA,"W, 116-95",,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,0.0,0.0,,5.0,4.0,9.0,1.0,2.0,2.0,0.0,0.0,10.0,15.9,8.0
Mitchell Robinson,robinmi01,2025,9,329.0,68.0,2025-03-19,,,SAS,"L, 105-120",,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,3.0,6.0,0.5,5.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,13.0,16.9,3.0
Mitchell Robinson,robinmi01,2025,10,330.0,70.0,2025-03-22,,,WAS,"W, 122-103",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,3.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,4.0,5.4,-8.0
Mitchell Robinson,robinmi01,2025,11,331.0,72.0,2025-03-26,,,LAC,"L, 113-126",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6,-22.0
Mitchell Robinson,robinmi01,2025,12,332.0,73.0,2025-03-28,,,MIL,"W, 116-107",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,4.0,6.0,10.0,1.0,1.0,0.0,0.0,2.0,2.0,6.5,2.0
Mitchell Robinson,robinmi01,2025,13,333.0,74.0,2025-03-30,,,POR,"W, 110-93",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,4.1,19.0
Mitchell Robinson,robinmi01,2025,14,334.0,75.0,2025-04-01,,,PHI,"W, 105-91",*,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,4.0,4.0,1.0,7.0,7.0,14.0,0.0,1.0,2.0,1.0,2.0,14.0,17.3,6.0
Mitchell Robinson,robinmi01,2025,15,335.0,78.0,2025-04-06,,,PHO,"W, 112-98",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.2,-4.0
Mitchell Robinson,robinmi01,2025,16,336.0,79.0,2025-04-08,,,BOS,"L, 117-119 (OT)",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,4.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,4.0,9.5,-1.0
Mitchell Robinson,robinmi01,2025,17,337.0,81.0,2025-04-11,,,CLE,"L, 102-108",*,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,2.0,4.0,0.5,5.0,2.0,7.0,2.0,2.0,1.0,0.0,3.0,8.0,12.6,3.0
