player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Bruno Fernando,fernabr01,2025,1,204.0,1.0,2024-10-23,,,CLE,"L, 106-136",,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,,2.0,5.0,7.0,1.0,0.0,0.0,1.0,4.0,6.0,4.0,-10.0
Bruno Fernando,fernabr01,2025,2,205.0,2.0,2024-10-25,,,PHI,"W, 115-107",,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,6.0,0.0,0.0,1.0,3.0,2.0,2.0,0.9,-9.0
Bruno Fernando,fernabr01,2025,3,206.0,3.0,2024-10-26,,,MIN,"L, 101-112",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,6.0,5.6,5.0
Bruno Fernando,fernabr01,2025,4,207.0,5.0,2024-10-30,,,CHO,"L, 133-138",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,-10.0
Bruno Fernando,fernabr01,2025,5,208.0,8.0,2024-11-04,,,DEN,"L, 119-121",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0
Bruno Fernando,fernabr01,2025,6,209.0,9.0,2024-11-06,,,SAC,"L, 107-122",,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0
Bruno Fernando,fernabr01,2025,7,210.0,10.0,2024-11-09,,,LAC,"L, 103-105",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,1.0,0.0,5.0,4.0,4.5,9.0
Bruno Fernando,fernabr01,2025,8,211.0,11.0,2024-11-10,,,LAL,"L, 103-123",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.3,-10.0
Bruno Fernando,fernabr01,2025,9,212.0,12.0,2024-11-12,,,MIL,"L, 85-99",,,4.0,9.0,0.444,0.0,0.0,4.0,9.0,0.444,0.444,0.0,0.0,,5.0,8.0,13.0,2.0,0.0,2.0,0.0,0.0,8.0,12.0,-10.0
Bruno Fernando,fernabr01,2025,10,213.0,13.0,2024-11-15,,,DET,"L, 95-99",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.9,0.0
Bruno Fernando,fernabr01,2025,11,214.0,14.0,2024-11-16,,,BOS,"L, 123-126 (OT)",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,2.4,0.0
Bruno Fernando,fernabr01,2025,12,215.0,17.0,2024-11-24,,,CLE,"L, 108-122",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-2.0
Bruno Fernando,fernabr01,2025,13,216.0,18.0,2024-11-25,,,DET,"L, 100-102",,,4.0,7.0,0.571,0.0,0.0,4.0,7.0,0.571,0.571,1.0,2.0,0.5,3.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,9.0,9.6,13.0
Bruno Fernando,fernabr01,2025,14,217.0,19.0,2024-11-27,,,NOP,"W, 119-93",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.6,-1.0
Bruno Fernando,fernabr01,2025,15,218.0,23.0,2024-12-05,,,OKC,"L, 92-129",*,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,7.0,7.0,1.0,1.0,2.0,3.0,2.0,4.0,4.8,-2.0
Bruno Fernando,fernabr01,2025,16,219.0,26.0,2024-12-12,,,MIA,"L, 104-114",*,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.7,2.0
Bruno Fernando,fernabr01,2025,17,220.0,33.0,2024-12-31,,,BOS,"L, 71-125",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8,-3.0
