player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Charles Bassey,bassech01,2025,1,78.0,1.0,2024-10-24,,,DAL,"L, 109-120",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.7,10.0
Charles Bassey,bassech01,2025,2,79.0,5.0,2024-10-31,,,UTA,"W, 106-88",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Charles Bassey,bassech01,2025,3,80.0,6.0,2024-11-02,,,MIN,"W, 113-103",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
Charles Bassey,bassech01,2025,4,81.0,8.0,2024-11-06,,,HOU,"L, 100-127",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,5.2,0.0
Charles Bassey,bassech01,2025,5,82.0,9.0,2024-11-07,,,POR,"W, 118-105",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Bassey,bassech01,2025,6,83.0,11.0,2024-11-11,,,SAC,"W, 116-96",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.7,2.0
Charles Bassey,bassech01,2025,7,84.0,14.0,2024-11-16,,,DAL,"L, 93-110",,,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,2.0,4.0,6.0,2.0,1.0,3.0,1.0,1.0,0.0,2.9,-2.0
Charles Bassey,bassech01,2025,8,85.0,15.0,2024-11-19,,,OKC,"W, 110-104",,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,2.0,4.0,0.5,2.0,6.0,8.0,0.0,1.0,2.0,1.0,0.0,12.0,13.6,6.0
Charles Bassey,bassech01,2025,9,86.0,16.0,2024-11-21,,,UTA,"W, 126-118",,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,1.0,2.0,0.5,5.0,4.0,9.0,1.0,1.0,6.0,1.0,5.0,11.0,13.9,16.0
Charles Bassey,bassech01,2025,10,87.0,18.0,2024-11-26,,,UTA,"W, 128-115",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.0
