player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,3P%,2P,2PA,2P%,eFG%,ftm,fta,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Skal Labissière,labissk01,2025,1,149.0,60.0,2025-03-03,,,DAL,"W, 122-98",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0
Skal Labissière,labissk01,2025,2,150.0,61.0,2025-03-05,,,DEN,"L, 110-116",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Skal Labissière,labissk01,2025,3,151.0,62.0,2025-03-07,,,SAS,"W, 127-109",,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.4,0.0
Skal Labissière,labissk01,2025,4,152.0,64.0,2025-03-10,,,NYK,"L, 104-133",,,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0
