player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,minutes,fgm,fga,FG%,fg3m,fg3a,3P%,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Phillip Wheeler,wheelph02,2025,1,1.0,73.0,2025-03-26,,,WAS,"L, 114-119",,2,9,0.222,0,5,0.0,2,4,0.5,0.222,0,0,,1,3,4,2,0,0,0,0,4,1.5,10
Phillip Wheeler,wheelph02,2025,2,2.0,74.0,2025-03-29,,,MIA,"L, 95-118",,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,1,0,1,0,0,0,1,0,0,-2.4,0
Phillip Wheeler,wheelph02,2025,3,3.0,75.0,2025-03-30,,,TOR,"L, 109-127",,1,4,0.25,0,1,0.0,1,3,0.333,0.25,2,2,1.0,0,1,1,0,1,2,0,0,4,4.3,-1
Phillip Wheeler,wheelph02,2025,4,4.0,76.0,2025-04-01,,,NYK,"L, 91-105",,0,4,0.0,0,2,0.0,0,2,0.0,0.0,0,0,,0,1,1,0,0,0,0,1,0,-2.9,2
Phillip Wheeler,wheelph02,2025,5,5.0,77.0,2025-04-03,,,MIL,"L, 113-126",,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,2
