player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Jericho Sims,simsje01,2025,1,139.0,1.0,2024-10-22,,,BOS,"L, 109-132",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,3.0,6.0,9.0,1.0,0.0,2.0,1.0,0.0,4.0,7.7,-5.0
Jericho Sims,simsje01,2025,2,140.0,2.0,2024-10-25,,,IND,"W, 123-98",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.9,8.0
Jericho Sims,simsje01,2025,3,141.0,3.0,2024-10-28,,,CLE,"L, 104-110",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,-6.0
Jericho Sims,simsje01,2025,4,142.0,4.0,2024-10-30,,,MIA,"W, 116-107",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.2,-6.0
Jericho Sims,simsje01,2025,5,143.0,5.0,2024-11-01,,,DET,"W, 128-98",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,3.0,6.0,0.0,0.0,1.0,2.0,3.0,0.0,-0.2,0.0
Jericho Sims,simsje01,2025,6,144.0,6.0,2024-11-04,,,HOU,"L, 97-109",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,-0.3,14.0
Jericho Sims,simsje01,2025,7,145.0,7.0,2024-11-06,,,ATL,"L, 116-121",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,7.0
Jericho Sims,simsje01,2025,8,146.0,8.0,2024-11-08,,,MIL,"W, 116-94",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,4.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,-2.0
Jericho Sims,simsje01,2025,9,147.0,9.0,2024-11-10,,,IND,"L, 121-132",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.9,2.0
Jericho Sims,simsje01,2025,10,148.0,10.0,2024-11-12,,,PHI,"W, 111-99",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,3.3,1.0
Jericho Sims,simsje01,2025,11,149.0,11.0,2024-11-13,,,CHI,"L, 123-124",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.8,-5.0
Jericho Sims,simsje01,2025,12,150.0,12.0,2024-11-15,,,BRK,"W, 124-122",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,3.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,6.3,6.0
Jericho Sims,simsje01,2025,13,151.0,13.0,2024-11-17,,,BRK,"W, 114-104",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,2.0,3.1,-4.0
Jericho Sims,simsje01,2025,14,152.0,14.0,2024-11-18,,,WAS,"W, 134-106",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,1.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,1.0,1.0,7.0,7.2,13.0
Jericho Sims,simsje01,2025,15,153.0,15.0,2024-11-20,,,PHO,"W, 138-122",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,0.0,0.0,3.0,4.0,6.2,-7.0
Jericho Sims,simsje01,2025,16,154.0,16.0,2024-11-23,,,UTA,"L, 106-121",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.6,19.0
Jericho Sims,simsje01,2025,17,155.0,17.0,2024-11-25,,,DEN,"W, 145-118",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,1.9,6.0
Jericho Sims,simsje01,2025,18,156.0,18.0,2024-11-27,,,DAL,"L, 114-129",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,2.0,0.5,0.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,3.1,-8.0
Jericho Sims,simsje01,2025,19,157.0,19.0,2024-11-29,,,CHO,"W, 99-98",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
Jericho Sims,simsje01,2025,20,158.0,20.0,2024-12-01,,,NOP,"W, 118-85",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,5.0,8.0,13.0,2.0,1.0,0.0,2.0,0.0,4.0,9.7,16.0
Jericho Sims,simsje01,2025,21,159.0,21.0,2024-12-03,,,ORL,"W, 121-106",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.2,-10.0
Jericho Sims,simsje01,2025,22,160.0,22.0,2024-12-05,,,CHO,"W, 125-101",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,-4.0
Jericho Sims,simsje01,2025,23,161.0,23.0,2024-12-07,,,DET,"L, 111-120",*,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3,-9.0
Jericho Sims,simsje01,2025,24,162.0,25.0,2024-12-11,,,ATL,"L, 100-108",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jericho Sims,simsje01,2025,25,163.0,27.0,2024-12-19,,,MIN,"W, 133-107",,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,,2.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,6.0,2.4,-1.0
