player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Ariel Hukporti,hukpoar01,2025,1,1.0,1.0,2024-10-22,,,BOS,"L, 109-132",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9,9.0
Ariel Hukporti,hukpoar01,2025,2,2.0,2.0,2024-10-25,,,IND,"W, 123-98",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.3,-5.0
Ariel Hukporti,hukpoar01,2025,3,3.0,3.0,2024-10-28,,,CLE,"L, 104-110",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.8,1.0
Ariel Hukporti,hukpoar01,2025,4,4.0,5.0,2024-11-01,,,DET,"W, 128-98",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.8,0.0
Ariel Hukporti,hukpoar01,2025,5,5.0,8.0,2024-11-08,,,MIL,"W, 116-94",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.9,-6.0
Ariel Hukporti,hukpoar01,2025,6,6.0,12.0,2024-11-15,,,BRK,"W, 124-122",,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,1.0,2.0,0.5,2.0,2.0,4.0,3.0,0.0,4.0,3.0,3.0,7.0,7.0,-4.0
Ariel Hukporti,hukpoar01,2025,7,7.0,14.0,2024-11-18,,,WAS,"W, 134-106",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2,-15.0
Ariel Hukporti,hukpoar01,2025,8,8.0,20.0,2024-12-01,,,NOP,"W, 118-85",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,1.8,-6.0
Ariel Hukporti,hukpoar01,2025,9,9.0,21.0,2024-12-03,,,ORL,"W, 121-106",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-6.0
Ariel Hukporti,hukpoar01,2025,10,10.0,22.0,2024-12-05,,,CHO,"W, 125-101",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.0
