player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,minutes,fgm,fga,FG%,fg3m,fg3a,3P%,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Hayden Gray,grayha01,2026,1.0,1.0,82.0,2026-04-12,,,LAL,"L, 107-131",,2,3,0.667,0,1,0.0,2,2,1.0,0.667,2,2,1.0,0,0,0,1,1,1,1,0,6,6.1,-18
