player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Luke Kornet,kornelu01,2026,1,354.0,1.0,2025-10-22,,,DAL,"W, 125-92",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,2.0,1.0,3.0,2.0,3.2,5.0
Luke Kornet,kornelu01,2026,2,355.0,2.0,2025-10-24,,,NOP,"W, 120-116 (OT)",,,6.0,9.0,0.667,0.0,0.0,6.0,9.0,0.667,0.667,2.0,4.0,0.5,9.0,3.0,12.0,4.0,0.0,1.0,0.0,1.0,14.0,19.6,11.0
Luke Kornet,kornelu01,2026,3,356.0,10.0,2025-11-10,,,CHI,"W, 121-117",,,6.0,6.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,4.0,6.0,0.667,3.0,4.0,7.0,2.0,0.0,1.0,0.0,1.0,16.0,18.4,8.0
Luke Kornet,kornelu01,2026,4,357.0,11.0,2025-11-12,,,GSW,"L, 120-125",,,6.0,6.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0,9.3,-2.0
Luke Kornet,kornelu01,2026,5,358.0,12.0,2025-11-14,,,GSW,"L, 108-109",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,3.9,-10.0
Luke Kornet,kornelu01,2026,6,359.0,13.0,2025-11-16,,,SAC,"W, 123-110",*,,5.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,3.0,4.0,0.75,4.0,7.0,11.0,1.0,0.0,3.0,2.0,2.0,13.0,16.0,13.0
Luke Kornet,kornelu01,2026,7,360.0,14.0,2025-11-18,,,MEM,"W, 111-101",*,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,-4.0
Luke Kornet,kornelu01,2026,8,361.0,15.0,2025-11-20,,,ATL,"W, 135-126",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,4.3,2.0
Luke Kornet,kornelu01,2026,9,362.0,16.0,2025-11-23,,,PHO,"L, 102-111",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,3.0,0.0,2.0,2.0,2.0,8.0,10.0,7.0
Luke Kornet,kornelu01,2026,10,363.0,17.0,2025-11-26,,,POR,"W, 115-102",*,,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,0.0,0.0,,4.0,5.0,9.0,2.0,0.0,3.0,0.0,5.0,6.0,7.4,16.0
