player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Jakob Poeltl,poeltja01,2026,1,596.0,1.0,2025-10-22,,,ATL,"W, 138-118",*,,7.0,8.0,0.875,0.0,0.0,7.0,8.0,0.875,0.875,0.0,1.0,0.0,3.0,3.0,6.0,2.0,0.0,1.0,2.0,6.0,14.0,11.5,-3.0
Jakob Poeltl,poeltja01,2026,2,597.0,2.0,2025-10-24,,,MIL,"L, 116-122",*,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,0.0,2.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,5.0,6.0,3.6,-1.0
Jakob Poeltl,poeltja01,2026,3,598.0,3.0,2025-10-26,,,DAL,"L, 129-139",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,2.0,0.0,5.0,3.0,8.0,4.0,1.0,0.0,1.0,5.0,4.0,7.1,-15.0
Jakob Poeltl,poeltja01,2026,4,599.0,4.0,2025-10-27,,,SAS,"L, 103-121",*,,1.0,6.0,0.167,0.0,0.0,1.0,6.0,0.167,0.167,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,4.0,3.0,2.0,-5.0,-9.0
Jakob Poeltl,poeltja01,2026,5,600.0,8.0,2025-11-04,,,MIL,"W, 128-100",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,0.0,0.0,,3.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,8.0,8.5,0.0
Jakob Poeltl,poeltja01,2026,6,601.0,9.0,2025-11-07,,,ATL,"W, 109-97",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,4.0,4.0,1.0,3.0,7.0,10.0,1.0,1.0,1.0,2.0,4.0,12.0,13.1,6.0
Jakob Poeltl,poeltja01,2026,7,602.0,11.0,2025-11-11,,,BRK,"W, 119-109",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,2.0,4.0,0.5,4.0,6.0,10.0,2.0,1.0,2.0,0.0,4.0,12.0,15.8,15.0
Jakob Poeltl,poeltja01,2026,8,603.0,12.0,2025-11-13,,,CLE,"W, 126-113",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,6.0,6.0,1.0,3.0,4.0,7.0,3.0,2.0,0.0,0.0,3.0,20.0,22.0,7.0
Jakob Poeltl,poeltja01,2026,9,604.0,13.0,2025-11-15,,,IND,"W, 129-111",*,,8.0,9.0,0.889,0.0,0.0,8.0,9.0,0.889,0.889,6.0,14.0,0.429,4.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,22.0,21.0,4.0
Jakob Poeltl,poeltja01,2026,10,605.0,14.0,2025-11-17,,,CHO,"W, 110-108",*,,6.0,7.0,0.857,0.0,0.0,6.0,7.0,0.857,0.857,1.0,2.0,0.5,1.0,8.0,9.0,1.0,0.0,0.0,1.0,3.0,13.0,11.7,6.0
