player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Moussa Cisse,cissemo01,2026,1,1.0,1.0,2025-10-22,,,SAS,"L, 92-125",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
Moussa Cisse,cissemo01,2026,2,2.0,2.0,2025-10-24,,,WAS,"L, 107-117",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Moussa Cisse,cissemo01,2026,3,3.0,7.0,2025-11-03,,,HOU,"L, 102-110",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,4.0,1.5,-3.0
Moussa Cisse,cissemo01,2026,4,4.0,8.0,2025-11-05,,,NOP,"L, 99-101",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Cisse,cissemo01,2026,5,5.0,9.0,2025-11-07,,,MEM,"L, 104-118",,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,2.0,4.0,0.5,4.0,4.0,8.0,0.0,0.0,1.0,2.0,1.0,10.0,9.6,18.0
Moussa Cisse,cissemo01,2026,6,6.0,10.0,2025-11-08,,,WAS,"W, 111-105",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,4.0,0.25,4.0,5.0,9.0,1.0,0.0,3.0,2.0,4.0,5.0,6.0,2.0
Moussa Cisse,cissemo01,2026,7,7.0,11.0,2025-11-10,,,MIL,"L, 114-116",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,7.0,8.0,-2.0
Moussa Cisse,cissemo01,2026,8,8.0,12.0,2025-11-12,,,PHO,"L, 114-123",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,4.0,5.0,9.0,0.0,0.0,4.0,2.0,6.0,4.0,6.1,7.0
Moussa Cisse,cissemo01,2026,9,9.0,13.0,2025-11-14,,,LAC,"L, 127-133 (2OT)",,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,5.0,0.6,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,9.0,9.2,4.0
Moussa Cisse,cissemo01,2026,10,10.0,14.0,2025-11-16,,,POR,"W, 138-133 (OT)",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,3.0,0.333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,3.5,-3.0
Moussa Cisse,cissemo01,2026,11,11.0,15.0,2025-11-17,,,MIN,"L, 96-120",*,,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,1.0,7.0,0.143,4.0,6.0,10.0,0.0,1.0,2.0,1.0,4.0,5.0,3.6,-20.0
Moussa Cisse,cissemo01,2026,12,12.0,16.0,2025-11-19,,,NYK,"L, 111-113",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0
Moussa Cisse,cissemo01,2026,13,13.0,17.0,2025-11-21,,,NOP,"W, 118-115",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0
Moussa Cisse,cissemo01,2026,14,14.0,18.0,2025-11-22,,,MEM,"L, 96-102",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,2.2,1.0
Moussa Cisse,cissemo01,2026,15,15.0,19.0,2025-11-24,,,MIA,"L, 102-106",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.5,-11.0
Moussa Cisse,cissemo01,2026,16,16.0,21.0,2025-11-29,,,LAC,"W, 114-110",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.2,-8.0
Moussa Cisse,cissemo01,2026,17,17.0,24.0,2025-12-05,,,OKC,"L, 111-132",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,3.0
Moussa Cisse,cissemo01,2026,18,18.0,25.0,2025-12-06,,,HOU,"W, 122-109",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.0
Moussa Cisse,cissemo01,2026,19,19.0,27.0,2025-12-15,,,UTA,"L, 133-140 (OT)",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,4.0,0.5,5.0,2.0,7.0,0.0,1.0,1.0,1.0,2.0,6.0,7.2,-1.0
Moussa Cisse,cissemo01,2026,20,20.0,33.0,2025-12-27,,,SAC,"L, 107-113",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
