player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Trey Jemison,jemistr01,2024,1,1.0,43.0,2024-01-24,,,MIN,"L, 107-118",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,3.0
Trey Jemison,jemistr01,2024,2,2.0,44.0,2024-01-25,,,UTA,"L, 108-123",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Trey Jemison,jemistr01,2024,3,3.0,48.0,2024-02-01,,,CLE,"L, 101-108",,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,6.6,4.0
Trey Jemison,jemistr01,2024,4,4.0,50.0,2024-02-04,,,BOS,"L, 91-131",*,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,2.0,3.0,3.0,6.0,2.8,-24.0
Trey Jemison,jemistr01,2024,5,5.0,51.0,2024-02-06,,,NYK,"L, 113-123",*,,6.0,10.0,0.6,0.0,0.0,6.0,10.0,0.6,0.6,0.0,0.0,,5.0,1.0,6.0,2.0,0.0,2.0,1.0,5.0,12.0,11.0,-16.0
Trey Jemison,jemistr01,2024,6,6.0,52.0,2024-02-08,,,CHI,"L, 110-118",,,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,-1.4,-3.0
Trey Jemison,jemistr01,2024,7,7.0,53.0,2024-02-10,,,CHO,"L, 106-115",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,2.0,0.5,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,-11.0
Trey Jemison,jemistr01,2024,8,8.0,54.0,2024-02-12,,,NOP,"L, 87-96",,,3.0,4.0,0.75,0.0,0.0,3.0,4.0,0.75,0.75,0.0,0.0,,0.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,6.0,6.1,12.0
Trey Jemison,jemistr01,2024,9,9.0,56.0,2024-02-15,,,MIL,"W, 113-110",*,,4.0,11.0,0.364,0.0,0.0,4.0,11.0,0.364,0.364,2.0,2.0,1.0,4.0,2.0,6.0,2.0,0.0,1.0,2.0,4.0,10.0,5.8,-10.0
Trey Jemison,jemistr01,2024,10,10.0,60.0,2024-03-01,,,POR,"L, 92-122",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,2.0,0.5,2.0,4.0,6.0,1.0,0.0,0.0,1.0,5.0,5.0,3.6,-12.0
Trey Jemison,jemistr01,2024,11,11.0,62.0,2024-03-04,,,BRK,"W, 106-102",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,0.0,0.0,,1.0,6.0,7.0,0.0,0.0,1.0,1.0,6.0,10.0,7.6,7.0
Trey Jemison,jemistr01,2024,12,12.0,64.0,2024-03-08,,,ATL,"L, 92-99",,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,3.1,7.0
Trey Jemison,jemistr01,2024,13,13.0,65.0,2024-03-10,,,OKC,"L, 93-124",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,2.7,-1.0
Trey Jemison,jemistr01,2024,14,14.0,66.0,2024-03-12,,,WAS,"W, 109-97",*,,11.0,13.0,0.846,0.0,0.0,11.0,13.0,0.846,0.846,2.0,2.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,3.0,4.0,24.0,19.9,7.0
Trey Jemison,jemistr01,2024,15,15.0,67.0,2024-03-13,,,CHO,"L, 98-110",*,,6.0,8.0,0.75,0.0,0.0,6.0,8.0,0.75,0.75,2.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,3.0,3.0,14.0,13.5,-2.0
Trey Jemison,jemistr01,2024,16,16.0,69.0,2024-03-18,,,SAC,"L, 111-121 (OT)",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,-8.0
Trey Jemison,jemistr01,2024,17,17.0,70.0,2024-03-20,,,GSW,"L, 116-137",,,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,2.5,4.0
