player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,3P%,2P,2PA,2P%,eFG%,ftm,fta,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Jamaree Bouyea,bouyeja01,2024,1,6.0,9.0,2023-11-12,,,LAL,"L, 110-116",,,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,0.5,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,6.0,5.7,-3.0
Jamaree Bouyea,bouyeja01,2024,2,7.0,10.0,2023-11-14,,,UTA,"L, 99-115",,,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,-8.0,-17.0
Jamaree Bouyea,bouyeja01,2024,3,8.0,11.0,2023-11-15,,,CLE,"L, 95-109",,,1.0,6.0,0.167,0.0,3.0,0.0,1.0,3.0,0.333,0.167,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.6,1.0
Jamaree Bouyea,bouyeja01,2024,4,9.0,12.0,2023-11-17,,,LAL,"L, 95-107",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaree Bouyea,bouyeja01,2024,5,10.0,13.0,2023-11-19,,,OKC,"L, 91-134",,,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,2.1,-6.0
Jamaree Bouyea,bouyeja01,2024,6,11.0,14.0,2023-11-21,,,PHO,"L, 107-120",,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,3.0
Jamaree Bouyea,bouyeja01,2024,7,12.0,79.0,2024-04-09,,,MEM,"W, 102-87",,,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.6,-1.0
Jamaree Bouyea,bouyeja01,2024,8,13.0,80.0,2024-04-10,,,OKC,"L, 89-127",,,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.7,-4.0
Jamaree Bouyea,bouyeja01,2024,9,14.0,82.0,2024-04-14,,,DET,"W, 123-95",,,2.0,4.0,0.5,1.0,1.0,1.0,1.0,3.0,0.333,0.625,0.0,0.0,1.0,7.0,8.0,2.0,0.0,0.0,1.0,5.0,5.0,4.2,12.0
