player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Colin Castleton,castlco01,2024,1,1.0,6.0,2023-11-04,,,ORL,"L, 101-120",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.0
Colin Castleton,castlco01,2024,2,2.0,8.0,2023-11-08,,,HOU,"L, 94-128",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,1.1,-8.0
Colin Castleton,castlco01,2024,3,3.0,20.0,2023-11-30,,,OKC,"L, 110-133",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6,-5.0
Colin Castleton,castlco01,2024,4,4.0,26.0,2023-12-15,,,SAS,"L, 115-129",,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.1,6.0
Colin Castleton,castlco01,2024,5,5.0,44.0,2024-01-21,,,POR,"W, 134-110",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,3.3,1.0
Colin Castleton,castlco01,2024,6,6.0,55.0,2024-02-13,,,DET,"W, 125-111",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-5.0
Colin Castleton,castlco01,2024,7,7.0,56.0,2024-02-14,,,UTA,"W, 138-122",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,-7.0
Colin Castleton,castlco01,2024,8,8.0,73.0,2024-03-27,,,MEM,"W, 136-124",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Colin Castleton,castlco01,2024,9,9.0,74.0,2024-03-29,,,IND,"L, 90-109",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Castleton,castlco01,2024,10,10.0,75.0,2024-03-31,,,BRK,"W, 116-104",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,-1.6,-4.0
Colin Castleton,castlco01,2024,11,11.0,76.0,2024-04-02,,,TOR,"W, 128-111",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7,-12.0
Colin Castleton,castlco01,2024,12,12.0,77.0,2024-04-03,,,WAS,"W, 125-120",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0
Colin Castleton,castlco01,2024,13,13.0,78.0,2024-04-06,,,CLE,"W, 116-97",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Colin Castleton,castlco01,2024,14,14.0,79.0,2024-04-07,,,MIN,"L, 117-127",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.7,6.0
Colin Castleton,castlco01,2024,15,15.0,80.0,2024-04-09,,,GSW,"L, 120-134",,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.7,2.0
Colin Castleton,castlco01,2024,16,16.0,82.0,2024-04-14,,,NOP,"W, 124-108",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-5.0
