player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Bismack Biyombo,biyombi01,2024,1,800.0,6.0,2023-11-03,,,POR,"L, 113-115 (OT)",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bismack Biyombo,biyombi01,2024,2,801.0,7.0,2023-11-05,,,POR,"W, 112-100",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,2.0,2.0,1.0,5.0,6.0,11.0,4.0,0.0,3.0,2.0,5.0,8.0,11.2,18.0
Bismack Biyombo,biyombi01,2024,3,802.0,8.0,2023-11-08,,,MIA,"L, 102-108",*,,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,0.5,6.0,4.0,10.0,0.0,1.0,0.0,1.0,4.0,9.0,11.2,-16.0
Bismack Biyombo,biyombi01,2024,4,803.0,9.0,2023-11-10,,,UTA,"L, 121-127",*,,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,5.0,6.0,0.833,9.0,6.0,15.0,0.0,1.0,0.0,0.0,4.0,15.0,17.1,-5.0
Bismack Biyombo,biyombi01,2024,5,804.0,10.0,2023-11-12,,,LAC,"W, 105-101",*,,5.0,6.0,0.833,0.0,0.0,5.0,6.0,0.833,0.833,3.0,7.0,0.429,4.0,8.0,12.0,3.0,1.0,2.0,1.0,3.0,13.0,16.7,20.0
Bismack Biyombo,biyombi01,2024,6,805.0,11.0,2023-11-14,,,LAL,"L, 107-134",*,,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,6.0,2.0,8.0,4.0,0.0,2.0,0.0,3.0,0.0,4.3,-21.0
Bismack Biyombo,biyombi01,2024,7,806.0,12.0,2023-11-18,,,SAS,"W, 120-108",*,,7.0,9.0,0.778,0.0,0.0,7.0,9.0,0.778,0.778,0.0,1.0,0.0,1.0,8.0,9.0,4.0,0.0,0.0,1.0,4.0,14.0,13.4,6.0
Bismack Biyombo,biyombi01,2024,8,807.0,13.0,2023-11-19,,,BOS,"L, 100-102",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.7,0.0
Bismack Biyombo,biyombi01,2024,9,808.0,14.0,2023-11-22,,,HOU,"L, 91-111",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,1.0,2.0,0.5,0.0,5.0,5.0,2.0,1.0,2.0,1.0,0.0,5.0,6.9,-10.0
Bismack Biyombo,biyombi01,2024,10,809.0,15.0,2023-11-24,,,PHO,"L, 89-110",*,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,6.0,4.5,-9.0
Bismack Biyombo,biyombi01,2024,11,810.0,16.0,2023-11-26,,,MIN,"L, 97-119",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,6.0,10.0,0.6,2.0,3.0,5.0,3.0,1.0,0.0,1.0,1.0,10.0,11.1,-16.0
Bismack Biyombo,biyombi01,2024,12,811.0,17.0,2023-11-29,,,UTA,"W, 105-91",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,,0.0,6.0,6.0,2.0,1.0,3.0,5.0,3.0,6.0,5.2,5.0
Bismack Biyombo,biyombi01,2024,13,812.0,18.0,2023-12-01,,,DAL,"W, 108-94",*,,2.0,3.0,0.667,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,,1.0,5.0,6.0,4.0,0.0,2.0,2.0,2.0,4.0,6.3,10.0
Bismack Biyombo,biyombi01,2024,14,813.0,19.0,2023-12-02,,,PHO,"L, 109-116",*,,1.0,5.0,0.2,0.0,0.0,1.0,5.0,0.2,0.2,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,3.0,2.0,4.0,2.0,0.4,-3.0
Bismack Biyombo,biyombi01,2024,15,814.0,20.0,2023-12-06,,,DET,"W, 116-102",*,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,9.0,11.0,4.0,0.0,1.0,2.0,2.0,2.0,5.1,-1.0
Bismack Biyombo,biyombi01,2024,16,815.0,21.0,2023-12-08,,,MIN,"L, 103-127",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,2.0,1.7,-12.0
Bismack Biyombo,biyombi01,2024,17,816.0,22.0,2023-12-11,,,DAL,"L, 113-120",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.7,-10.0
Bismack Biyombo,biyombi01,2024,18,817.0,23.0,2023-12-13,,,HOU,"L, 104-117",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,1.0,6.0,0.167,1.0,5.0,6.0,1.0,0.0,0.0,2.0,5.0,3.0,-1.1,-2.0
Bismack Biyombo,biyombi01,2024,19,818.0,24.0,2023-12-15,,,HOU,"L, 96-103",*,,5.0,9.0,0.556,0.0,0.0,5.0,9.0,0.556,0.556,0.0,1.0,0.0,1.0,8.0,9.0,1.0,0.0,1.0,2.0,2.0,10.0,7.0,4.0
Bismack Biyombo,biyombi01,2024,20,819.0,26.0,2023-12-19,,,NOP,"W, 115-113",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,8.0,6.2,3.0
Bismack Biyombo,biyombi01,2024,21,820.0,27.0,2023-12-21,,,IND,"W, 116-103",*,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.1,0.0
Bismack Biyombo,biyombi01,2024,22,821.0,28.0,2023-12-23,,,ATL,"W, 125-119",*,,3.0,6.0,0.5,0.0,0.0,3.0,6.0,0.5,0.5,2.0,6.0,0.333,7.0,4.0,11.0,3.0,1.0,0.0,1.0,2.0,8.0,10.8,4.0
Bismack Biyombo,biyombi01,2024,23,822.0,29.0,2023-12-26,,,NOP,"W, 116-115 (OT)",*,,4.0,5.0,0.8,0.0,0.0,4.0,5.0,0.8,0.8,0.0,0.0,,0.0,7.0,7.0,1.0,0.0,2.0,0.0,4.0,8.0,8.7,-4.0
Bismack Biyombo,biyombi01,2024,24,823.0,30.0,2023-12-28,,,DEN,"L, 105-142",*,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,1.0,2.0,3.0,2.0,-0.3,-28.0
Bismack Biyombo,biyombi01,2024,25,824.0,31.0,2023-12-29,,,LAC,"L, 106-117",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.2,-4.0
Bismack Biyombo,biyombi01,2024,26,825.0,32.0,2023-12-31,,,SAC,"L, 92-123",*,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1,-14.0
Bismack Biyombo,biyombi01,2024,27,826.0,33.0,2024-01-02,,,SAS,"W, 106-98",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,6.0,8.0,1.0,1.0,3.0,2.0,4.0,4.0,5.4,8.0
Bismack Biyombo,biyombi01,2024,28,827.0,35.0,2024-01-05,,,LAL,"W, 127-113",*,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,,1.0,9.0,10.0,1.0,0.0,0.0,2.0,2.0,6.0,6.4,17.0
Bismack Biyombo,biyombi01,2024,29,828.0,36.0,2024-01-07,,,PHO,"W, 121-115",,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,2.0,0.0,3.0,2.0,3.0,1.0,1.7,-5.0
Bismack Biyombo,biyombi01,2024,30,829.0,37.0,2024-01-09,,,DAL,"W, 120-103",*,,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0
Bismack Biyombo,biyombi01,2024,31,830.0,56.0,2024-02-23,,,WAS,"W, 147-106",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.4,5.0
Bismack Biyombo,biyombi01,2024,32,831.0,59.0,2024-02-29,,,SAS,"L, 118-132",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-3.0
Bismack Biyombo,biyombi01,2024,33,832.0,60.0,2024-03-03,,,PHO,"W, 118-110",,,1.0,3.0,0.333,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.4,13.0
Bismack Biyombo,biyombi01,2024,34,833.0,61.0,2024-03-04,,,LAL,"L, 104-116",,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.3,-13.0
Bismack Biyombo,biyombi01,2024,35,834.0,64.0,2024-03-10,,,MEM,"W, 124-93",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.3,-1.0
Bismack Biyombo,biyombi01,2024,36,835.0,70.0,2024-03-24,,,MIL,"L, 93-118",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.8,-1.0
Bismack Biyombo,biyombi01,2024,37,836.0,73.0,2024-03-29,,,PHO,"W, 128-103",,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
Bismack Biyombo,biyombi01,2024,38,837.0,76.0,2024-04-03,,,BOS,"L, 100-135",,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,-8.0
Bismack Biyombo,biyombi01,2024,39,838.0,80.0,2024-04-10,,,SAS,"W, 127-89",,,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,4.0
Bismack Biyombo,biyombi01,2024,40,839.0,82.0,2024-04-14,,,DAL,"W, 135-86",,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,4.0,0.5,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,5.7,4.0
