player,player_id,season,Rk,Gcar,Gtm,date,Team,Unnamed: 5,opponent,Result,GS,minutes,fgm,fga,FG%,fg3m,fg3a,2P,2PA,2P%,eFG%,ftm,fta,FT%,orb,drb,trb,ast,stl,blk,tov,PF,pts,GmSc,plus_minus
Jakob Poeltl,poeltja01,2024,29,517.0,29.0,2023-12-23,,,UTA,"L, 119-126",*,,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,,2.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,2.0,4.3,3.0
Jakob Poeltl,poeltja01,2024,30,518.0,30.0,2023-12-27,,,WAS,"W, 132-102",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,2.0,4.0,0.5,3.0,5.0,8.0,2.0,2.0,1.0,2.0,4.0,10.0,10.7,16.0
Jakob Poeltl,poeltja01,2024,31,519.0,31.0,2023-12-29,,,BOS,"L, 118-120",*,,5.0,8.0,0.625,0.0,0.0,5.0,8.0,0.625,0.625,2.0,2.0,1.0,4.0,6.0,10.0,3.0,0.0,2.0,0.0,3.0,12.0,15.3,-9.0
Jakob Poeltl,poeltja01,2024,32,520.0,32.0,2023-12-30,,,DET,"L, 127-129",*,,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,12.0,14.0,5.0,1.0,3.0,0.0,4.0,4.0,12.0,8.0
Jakob Poeltl,poeltja01,2024,33,521.0,33.0,2024-01-01,,,CLE,"W, 124-121",*,,5.0,8.0,0.625,0.0,0.0,5.0,8.0,0.625,0.625,4.0,7.0,0.571,4.0,7.0,11.0,4.0,0.0,3.0,4.0,4.0,14.0,13.4,3.0
Jakob Poeltl,poeltja01,2024,34,522.0,34.0,2024-01-03,,,MEM,"W, 116-111",*,,2.0,7.0,0.286,0.0,0.0,2.0,7.0,0.286,0.286,3.0,4.0,0.75,3.0,5.0,8.0,2.0,1.0,5.0,1.0,3.0,7.0,9.8,-9.0
Jakob Poeltl,poeltja01,2024,35,523.0,35.0,2024-01-05,,,SAC,"L, 130-135",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,0.0,0.0,,1.0,5.0,6.0,2.0,0.0,3.0,3.0,6.0,14.0,10.1,12.0
Jakob Poeltl,poeltja01,2024,36,524.0,36.0,2024-01-07,,,GSW,"W, 133-118",*,,6.0,8.0,0.75,0.0,0.0,6.0,8.0,0.75,0.75,2.0,5.0,0.4,3.0,8.0,11.0,5.0,0.0,0.0,2.0,3.0,14.0,14.4,21.0
Jakob Poeltl,poeltja01,2024,37,525.0,48.0,2024-02-02,,,HOU,"L, 106-135",*,,3.0,5.0,0.6,0.0,0.0,3.0,5.0,0.6,0.6,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,2.0,3.0,6.0,6.0,1.9,-17.0
Jakob Poeltl,poeltja01,2024,38,526.0,49.0,2024-02-04,,,OKC,"L, 127-135 (2OT)",*,,8.0,9.0,0.889,0.0,0.0,8.0,9.0,0.889,0.889,3.0,4.0,0.75,3.0,9.0,12.0,3.0,0.0,2.0,2.0,5.0,19.0,19.8,-6.0
Jakob Poeltl,poeltja01,2024,39,527.0,50.0,2024-02-05,,,NOP,"L, 100-138",*,,7.0,8.0,0.875,0.0,0.0,7.0,8.0,0.875,0.875,0.0,2.0,0.0,1.0,8.0,9.0,1.0,1.0,2.0,3.0,2.0,14.0,12.8,-21.0
Jakob Poeltl,poeltja01,2024,40,528.0,51.0,2024-02-07,,,CHO,"W, 123-117",*,,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,2.0,2.0,1.0,4.0,8.0,12.0,2.0,0.0,1.0,1.0,2.0,12.0,14.6,6.0
Jakob Poeltl,poeltja01,2024,41,529.0,52.0,2024-02-09,,,HOU,"W, 107-104",*,,7.0,11.0,0.636,0.0,0.0,7.0,11.0,0.636,0.636,2.0,2.0,1.0,5.0,8.0,13.0,3.0,3.0,6.0,4.0,4.0,16.0,20.7,14.0
Jakob Poeltl,poeltja01,2024,42,530.0,53.0,2024-02-10,,,CLE,"L, 95-119",*,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,0.0,2.0,0.0,3.0,4.0,7.0,1.0,0.0,1.0,0.0,2.0,6.0,5.4,-14.0
Jakob Poeltl,poeltja01,2024,43,531.0,54.0,2024-02-12,,,SAS,"L, 99-122",*,,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,2.0,2.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,12.0,9.9,-5.0
Jakob Poeltl,poeltja01,2024,44,532.0,55.0,2024-02-14,,,IND,"L, 125-127",*,,8.0,15.0,0.533,0.0,0.0,8.0,15.0,0.533,0.533,3.0,4.0,0.75,7.0,4.0,11.0,3.0,1.0,2.0,2.0,3.0,19.0,18.7,-2.0
Jakob Poeltl,poeltja01,2024,45,533.0,56.0,2024-02-22,,,BRK,"W, 121-93",*,,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,2.0,4.0,0.5,1.0,8.0,9.0,2.0,1.0,3.0,1.0,2.0,8.0,9.3,26.0
Jakob Poeltl,poeltja01,2024,46,534.0,57.0,2024-02-23,,,ATL,"W, 123-121",*,,6.0,13.0,0.462,0.0,0.0,6.0,13.0,0.462,0.462,0.0,0.0,,6.0,7.0,13.0,6.0,0.0,2.0,1.0,1.0,12.0,15.8,4.0
Jakob Poeltl,poeltja01,2024,47,535.0,58.0,2024-02-26,,,IND,"W, 130-122",*,,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,1.0,1.0,1.0,5.0,5.0,10.0,4.0,0.0,1.0,0.0,3.0,15.0,18.1,10.0
Jakob Poeltl,poeltja01,2024,48,536.0,59.0,2024-02-28,,,DAL,"L, 125-136",*,,7.0,12.0,0.583,0.0,0.0,7.0,12.0,0.583,0.583,2.0,3.0,0.667,3.0,4.0,7.0,6.0,4.0,2.0,0.0,4.0,16.0,21.3,-1.0
Jakob Poeltl,poeltja01,2024,49,537.0,60.0,2024-03-01,,,GSW,"L, 105-120",*,,5.0,10.0,0.5,0.0,0.0,5.0,10.0,0.5,0.5,0.0,2.0,0.0,5.0,9.0,14.0,2.0,1.0,1.0,2.0,5.0,10.0,9.5,-11.0
Jakob Poeltl,poeltja01,2024,50,538.0,61.0,2024-03-03,,,CHO,"W, 111-106",*,,4.0,6.0,0.667,0.0,0.0,4.0,6.0,0.667,0.667,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,8.0,7.4,14.0
