player_id,season,fgm_total,fgm_mean,fgm_std,fgm_std_percent,fgm_consistency,fga_total,fga_mean,fga_std,fga_std_percent,fga_consistency,fg3m_total,fg3m_mean,fg3m_std,fg3m_std_percent,fg3m_consistency,fg3a_total,fg3a_mean,fg3a_std,fg3a_std_percent,fg3a_consistency,ftm_total,ftm_mean,ftm_std,ftm_std_percent,ftm_consistency,fta_total,fta_mean,fta_std,fta_std_percent,fta_consistency,trb_total,trb_mean,trb_std,trb_std_percent,trb_consistency,ast_total,ast_mean,ast_std,ast_std_percent,ast_consistency,stl_total,stl_mean,stl_std,stl_std_percent,stl_consistency,blk_total,blk_mean,blk_std,blk_std_percent,blk_consistency,tov_total,tov_mean,tov_std,tov_std_percent,tov_consistency,PF_total,PF_mean,PF_std,PF_std_percent,PF_consistency,pts_total,pts_mean,pts_std,pts_std_percent,pts_consistency,GmSc_total,GmSc_mean,GmSc_std,GmSc_std_percent,GmSc_consistency,FG%_mean,FG%_std,FG%_std_percent,FG%_consistency,FT%_mean,FT%_std,FT%_std_percent,FT%_consistency,Rk_final,Gcar_final
achiupr01,2023,196.0,3.5636363636363635,2.331456676777468,65.42352919528611,1.5285020730310162,404.0,7.345454545454546,3.3010558457817245,44.94011671237496,2.225183362117603,29.0,0.5272727272727272,0.7662932775415604,145.33148367167524,0.6880821517374335,108.0,1.9636363636363636,1.346650664971437,68.5794320124343,1.458163141127631,87.0,1.5818181818181818,1.9878418326202796,125.66816183231653,0.7957465004814309,124.0,2.2545454545454544,2.4586821358438846,109.0544495737207,0.9169731303113873,328.0,5.963636363636364,4.104936668269688,68.83277949842464,1.4527961928704138,50.0,0.9090909090909091,1.110100550546315,122.11106056009467,0.8189266356489212,31.0,0.5636363636363636,0.9956132739401334,176.641064731314,0.566119776010796,30.0,0.5454545454545454,0.6890192121758832,126.32018889891195,0.7916390948403763,59.0,1.0727272727272728,0.9200351332773367,85.76598700042969,1.1659633789266484,102.0,1.8545454545454545,1.311179590747171,70.70086028538668,1.4144099463054092,508.0,9.236363636363636,5.517526406198492,59.736998492306505,1.6740044281414463,414.4,7.534545454545454,5.798314511860423,76.95639434177686,1.2994371793964574,0.45956363636363645,0.1798798738702277,39.14145063642396,2.5548363275770556,0.6762,0.32653112634263254,48.28913433046917,2.070859239588866,55.0,189.0
achiupr01,2024,235.0,3.175675675675676,2.360392979285546,74.32726828388527,1.3454012545982506,469.0,6.337837837837838,3.8259282230412732,60.36645810342307,1.6565490694960867,26.0,0.35135135135135137,0.6066398004284769,172.6590201219511,0.5791762279744714,97.0,1.3108108108108107,1.2041671444041095,91.86429761433413,1.0885621791810924,69.0,0.9324324324324325,1.3782168455850032,147.808763149696,0.6765498734247792,112.0,1.5135135135135136,1.910628120509948,126.23792939083584,0.7921549448929683,487.0,6.581081081081081,3.895929582064375,59.198929994407344,1.6892197208538604,97.0,1.3108108108108107,1.451741284884359,110.75139699117791,0.9029231478494639,46.0,0.6216216216216216,0.8711935239878854,140.1485234241381,0.7135287447686144,68.0,0.918918918918919,1.043660008103158,113.57476558769659,0.8804772740013727,83.0,1.1216216216216217,1.0973530132507427,97.83629274765657,1.0221155891293239,143.0,1.9324324324324325,1.4555616632922348,75.32277138715061,1.32761976436065,565.0,7.635135135135135,5.590045762364021,73.21475865751107,1.365844835571838,557.3,7.531081081081081,5.760206562022878,76.48578603798548,1.3074324679141895,0.4924109589041096,0.2804899401848506,56.96257061562926,1.7555387497305508,0.6116842105263158,0.35410779434266165,57.89062203158295,1.7273955001803876,74.0,263.0
achiupr01,2025,164.0,2.8771929824561404,2.4058720978843504,83.61872535329753,1.1959043811955985,327.0,5.7368421052631575,3.8892081262930707,67.79353614639298,1.4750668822476019,10.0,0.17543859649122806,0.3837226964481298,218.72193697543398,0.4572015106616014,36.0,0.631578947368421,0.9379228369755696,148.5044491877985,0.6733804983414344,41.0,0.7192982456140351,0.9590617804640467,133.33297923524552,0.7500019918070338,69.0,1.2105263157894737,1.4483591960913065,119.64706402493401,0.835791507421865,317.0,5.56140350877193,3.407017672915551,61.261831973560376,1.6323377342544765,55.0,0.9649122807017544,1.051612915625696,108.98533852848122,0.9175546119340349,47.0,0.8245614035087719,0.9472291738377908,114.87672959309378,0.8704983189738356,42.0,0.7368421052631579,0.9915052731916847,134.5614299331572,0.7431550039983563,45.0,0.7894736842105263,0.8180299091908725,103.61712183084384,0.9650914658993439,81.0,1.4210526315789473,1.2092998036209193,85.09887506962025,1.1751036652151863,379.0,6.649122807017544,5.38679346732814,81.01509964055514,1.234337801763824,377.5,6.62280701754386,5.651928164790302,85.34037228954894,1.171778342619749,0.4988421052631579,0.2752713459657115,55.18205922503184,1.8121831878763544,0.6316206896551724,0.33927405839454833,53.714842460238586,1.8616828314077833,57.0,320.0
achiupr01,2026,316.0,4.328767123287672,3.0507503381251597,70.47619451997996,1.4189188375040607,598.0,8.191780821917808,4.446151688840885,54.27576476344225,1.8424429473420443,27.0,0.3698630136986301,0.736109316215037,199.02214845813964,0.5024566400007134,97.0,1.3287671232876712,1.1553594260439277,86.94973000124403,1.1500898277495426,77.0,1.0547945205479452,1.3933414170310172,132.09600447177178,0.7570251681713014,139.0,1.904109589041096,2.398867693318175,125.983699001602,0.7937534839227766,492.0,6.739726027397261,3.6705562599189014,54.461505482536545,1.8361593039705024,101.0,1.3835616438356164,1.3084144028630542,94.56856575148808,1.0574338228073048,65.0,0.8904109589041096,0.993893072658339,111.62183739085962,0.8958820454624473,50.0,0.684931506849315,0.8143967148340052,118.90192036576477,0.8410293096392482,65.0,0.8904109589041096,0.8907182469410795,100.03451081030586,0.9996550109554563,123.0,1.6849315068493151,1.2788527011953497,75.89938795712237,1.317533680989532,736.0,10.082191780821917,7.046972211638001,69.89524068608344,1.4307125781156456,693.9,9.505479452054795,7.281748309814655,76.60579717775902,1.3053842357120333,0.5104722222222223,0.20944029854387408,41.0287356346491,2.4373161505749446,0.5709767441860464,0.3030861490269795,53.082047931574294,1.883876072922159,73.0,393.0
adamsst01,2023,157.0,3.738095238095238,1.8486583640051073,49.45455496064618,2.0220584348514654,263.0,6.261904761904762,2.750250754062377,43.92035424738396,2.276848666491717,0.0,0.0,0.0,,,1.0,0.023809523809523808,0.15430334996209188,648.0740698407859,0.15430334996209194,47.0,1.119047619047619,1.2726461955863988,113.72583024389095,0.879307715631047,129.0,3.0714285714285716,2.753205290715224,89.63924202328634,1.115582837860478,485.0,11.547619047619047,4.691468026277016,40.627145794563845,2.461408451030803,97.0,2.3095238095238093,1.5058924140966758,65.20358906397978,1.5336579080313646,36.0,0.8571428571428571,0.8430903828939237,98.36054467095778,1.0166678146662023,46.0,1.0952380952380953,1.1647154747190156,106.34358682217098,0.9403481957705753,79.0,1.880952380952381,1.4517001126917757,77.17899333298048,1.2956893538188654,98.0,2.3333333333333335,1.4760968086876574,63.2612918008996,1.5807454630349165,361.0,8.595238095238095,4.144108505792489,48.214004776533116,2.07408615947772,455.90000000000003,10.854761904761906,5.617924379356836,51.755390202453846,1.932165898253797,0.605904761904762,0.2001005612458834,33.02508477022596,3.0280013116016535,0.3610285714285715,0.3224825107628306,89.32326588080934,1.1195291508198706,42.0,706.0
adamsst01,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adamsst01,2025,91.0,1.5689655172413792,1.403155203498839,89.43187011311282,1.1181696175370222,167.0,2.8793103448275863,2.471433891679836,85.83423096852124,1.1650363598722506,0.0,0.0,0.0,,,2.0,0.034482758620689655,0.18405922400991945,533.7717496287664,0.18734599586723938,43.0,0.7413793103448276,1.1480012352152138,154.84667823833115,0.6458000981208374,93.0,1.603448275862069,1.8537742928567718,115.61173009214276,0.864964134005259,327.0,5.637931034482759,3.6977863262306765,65.58764737656857,1.5246773439799484,66.0,1.1379310344827587,1.3304566669113036,116.9189192134176,0.8552935715858382,22.0,0.3793103448275862,0.5872202195147034,154.81260332660364,0.645942241466174,28.0,0.4827586206896552,0.8000302474620596,165.72055125999805,0.6034254607511567,54.0,0.9310344827586207,1.0406150166248642,111.76976104489282,0.8946963746288636,60.0,1.0344827586206897,0.972706790198115,94.02832305248444,1.0635093422242818,225.0,3.8793103448275863,3.398026187681874,87.59356394913274,1.1416363884688139,298.79999999999995,5.1517241379310335,4.466257170780417,86.69441630028923,1.153476824316151,0.5708163265306122,0.30933441137581913,54.191584402628315,1.8453049694400514,0.4292727272727273,0.33407888970339705,77.82439192582311,1.2849441868471412,58.0,764.0
adamsst01,2026,70.0,2.1875,1.3304740847993173,60.82167244796879,1.6441507767736436,139.0,4.34375,2.119180836869482,48.78689696390175,2.049730690476004,0.0,0.0,0.0,,,0.0,0.0,0.0,,,47.0,1.46875,1.741048534648015,118.53947469943931,0.8436008363758423,81.0,2.53125,2.1400086674530536,84.54355229444162,1.1828223121229622,276.0,8.625,2.8820915344421705,33.41555402251792,2.9926183457144675,48.0,1.5,1.270001270001905,84.66675133346033,1.1811011811017718,22.0,0.6875,0.895778630487862,130.2950735255072,0.76748872612151,20.0,0.625,0.7931155389125321,126.89848622600512,0.788031464945144,35.0,1.09375,0.8929608234732722,81.64213243184203,1.2248577667111258,55.0,1.71875,1.2504031607910022,72.75072935511285,1.3745566661177684,187.0,5.84375,3.1223375755167586,53.4303756238162,1.8715945533316773,257.5,8.046875,4.224963017589622,52.50439478169627,1.9046024702461921,0.5374193548387097,0.27896639871658957,51.908513566712344,1.9264662601343983,0.5852307692307692,0.33011553222377255,56.407753928878066,1.7728059182445979,32.0,796.0
adebaba01,2023,602.0,8.026666666666667,2.6507180737125378,33.02389626718278,3.0281102868947105,1114.0,14.853333333333333,3.6006505918631824,24.241363948809575,4.125180423476572,1.0,0.013333333333333334,0.11547005383792519,866.0254037844389,0.11547005383792512,12.0,0.16,0.40403371547835365,252.52107217397102,0.3960065555681877,324.0,4.32,2.969029325408413,68.72753068075029,1.4550209939087586,402.0,5.36,3.169278202418387,59.128324671984835,1.6912368235486348,688.0,9.173333333333334,3.4223957679953956,37.30809340111259,2.680383554443922,240.0,3.2,1.6925911688487758,52.893474026524245,1.8905923999216514,88.0,1.1733333333333333,1.0315736251689183,87.91820669053281,1.1374208342533012,61.0,0.8133333333333334,0.910796107561703,111.98312797889791,0.8929916658413398,187.0,2.493333333333333,1.5100862095788972,60.564954929634915,1.6511198615797071,208.0,2.7733333333333334,1.520786899204748,54.83606607709428,1.8236173225739707,1529.0,20.386666666666667,6.610583924270217,32.42601663311094,3.083943400494273,1267.2999999999997,16.89733333333333,7.092953742468139,41.97676404048848,2.382270341361842,0.5429200000000001,0.12219266576831675,22.506569249303162,4.4431471937063955,0.7827999999999999,0.2364620017272745,30.20720512612091,3.310468465469768,75.0,418.0
adebaba01,2024,530.0,7.464788732394366,2.1635353733810843,28.983209718878676,3.4502734848881627,1017.0,14.32394366197183,3.6869447199828285,25.739732066743443,3.885044325274978,15.0,0.2112676056338028,0.5047062216986511,238.89427827069488,0.4185952075699713,42.0,0.5915492957746479,0.9036033388405461,152.75199299447328,0.6546559428760979,292.0,4.112676056338028,3.0498210522429385,74.15660777713995,1.3484974973575683,387.0,5.450704225352113,3.775063792817154,69.25827630233022,1.4438707594089442,737.0,10.380281690140846,3.6969724956784327,35.615338832180285,2.807778987340277,278.0,3.915492957746479,2.2216241090905897,56.73932077173808,1.762446194981772,81.0,1.1408450704225352,1.112214966990096,97.49044772382322,1.0257415196541715,66.0,0.9295774647887324,1.137967406788736,122.41770588181858,0.816875298223114,162.0,2.2816901408450705,1.6833902746842184,73.77821574233303,1.3554136406503152,159.0,2.23943661971831,1.2474521317171063,55.70383732824814,1.7952084595308249,1367.0,19.253521126760564,5.43459371555213,28.22649259723491,3.5427710210724546,1210.0000000000002,17.042253521126764,5.9906036417002015,35.151475914108616,2.8448307617110147,0.5297323943661971,0.1391296371576297,26.26413612557951,3.8074734124838283,0.7456818181818182,0.21645508747799136,29.027808134811394,3.4449724738284906,71.0,489.0
