player_id,FGA_mean,FTA_mean,FG_pct_used,FT_pct_used,PTS,REB,AST,STL,BLK,FG3M,TOV,FG,FT,sum_raw,risk_penalty,H2H_value,availability_multiplier,rank_H2H
jokicni01,48.31707317073171,20.48780487804878,0.568904593639576,0.83125,0.968586387434555,0.9895287958115184,1.0,0.9005235602094241,0.8184991273996509,0.6596858638743455,-0.9755671902268761,0.993019197207679,0.9406631762652704,6.294938917975568,0.0,6.294938917975568,1.0,1.0
duranke01,58.73170731707317,19.932926829268293,0.5203488372093024,0.8736616702355461,0.9895287958115184,0.8394415357766143,0.8778359511343805,0.6457242582897034,0.9092495636998255,0.9092495636998255,-0.9860383944153578,0.9650959860383943,0.9825479930191972,6.1326352530541,0.0,6.1326352530541,1.0,2.0
gilgesh01,56.38414634146342,26.20731707317073,0.5533686601059803,0.8794788273615635,0.9965095986038395,0.5584642233856894,0.9511343804537522,0.912739965095986,0.8097731239092496,0.6823734729493891,-0.8481675392670157,0.9895287958115184,1.0,6.052356020942408,0.0,6.052356020942408,1.0,3.0
wembavi01,46.09756097560976,19.20731707317073,0.5120370370370371,0.8266666666666667,0.9371727748691099,0.9790575916230366,0.6544502617801047,0.6963350785340314,1.0,0.7225130890052356,-0.8603839441535777,0.8987783595113439,0.9197207678883073,5.947643979057592,0.0,5.947643979057592,1.0,4.0
leonaka01,53.69512195121951,17.75609756097561,0.5047694753577107,0.8918269230769231,0.9720767888307156,0.8062827225130891,0.7277486910994764,0.9808027923211169,0.4869109947643979,0.8848167539267016,-0.8027923211169284,0.8917975567190226,0.9860383944153577,5.933682373472949,0.0,5.933682373472949,1.0,5.0
doncilu01,62.18902439024391,27.53048780487805,0.4756348661633493,0.7798449612403101,1.0,0.8987783595113439,0.9825479930191972,0.9528795811518325,0.6125654450261779,0.993019197207679,-0.9930191972076788,0.675392670157068,0.7486910994764397,5.870855148342059,0.0,5.870855148342059,1.0,6.0
barnesc01,47.9329268292683,12.676829268292684,0.5066785396260017,0.8148148148148148,0.9022687609075044,0.9476439790575917,0.9650959860383943,0.9720767888307156,0.9808027923211169,0.3455497382198953,-0.9546247818499127,0.881326352530541,0.8115183246073299,5.851657940663176,0.0,5.851657940663176,1.0,7.0
bridgmi01,41.10365853658537,4.182926829268293,0.490134994807892,0.826530612244898,0.8272251308900525,0.6038394415357766,0.8202443280977312,0.963350785340314,0.8708551483420592,0.8516579406631763,-0.48516579406631766,0.7382198952879582,0.5636998254799301,5.7539267015706805,0.0,5.7539267015706805,1.0,8.0
banede01,51.4329268292683,14.76829268292683,0.4838174273858921,0.907514450867052,0.9476439790575917,0.6719022687609075,0.8568935427574171,0.8603839441535777,0.6561954624781849,0.8778359511343805,-0.8830715532286213,0.7312390924956369,0.9790575916230366,5.698080279232111,0.0,5.698080279232111,1.0,9.0
murraja01,58.04878048780488,16.646341463414636,0.4830882352941176,0.8871794871794871,0.9755671902268761,0.6544502617801047,0.9860383944153577,0.6963350785340314,0.537521815008726,0.9860383944153577,-0.893542757417103,0.7521815008726003,0.9720767888307156,5.666666666666667,0.0,5.666666666666667,1.0,10.0
johnsja05,52.41463414634147,16.304878048780488,0.4885993485342019,0.7879581151832461,0.9406631762652704,0.9860383944153577,0.993019197207679,0.8865619546247818,0.5654450261780104,0.712041884816754,-0.9790575916230366,0.7835951134380454,0.7172774869109948,5.6055846422338576,0.0,5.6055846422338576,1.0,11.0
townska01,44.04878048780488,17.75609756097561,0.500968992248062,0.8581730769230769,0.9232111692844678,0.9965095986038395,0.7050610820244327,0.6841186736474694,0.6910994764397906,0.668411867364747,-0.9179755671902269,0.8289703315881327,0.9546247818499127,5.534031413612564,0.0,5.534031413612564,1.0,12.0
edwaran01,52.54268292682927,18.652439024390244,0.4890333062550772,0.7963386727688787,0.9650959860383943,0.5898778359511343,0.7050610820244327,0.8289703315881327,0.7818499127399652,0.9336823734729494,-0.8987783595113438,0.787085514834206,0.8010471204188481,5.493891797556719,0.0,5.493891797556719,1.0,13.0
