player_id,season,games_played_mean,PTS_mean,REB_mean,AST_mean,STL_mean,BLK_mean,TOV_mean,FG3M_mean,FGM_mean,FGA_mean,FTM_mean,FTA_mean,FG%_mean,FT%_mean
antetal01,2026,6,0.8109756097560976,0.2560975609756097,0.0426829268292682,0.0,0.0426829268292682,0.0426829268292682,0.0853658536585365,0.1280487804878048,0.3414634146341463,0.4695121951219512,0.6402439024390244,0.375,0.7333333333333333
baileac01,2026,72,42.38414634146342,12.890243902439025,5.591463414634147,2.5609756097560976,2.091463414634146,4.567073170731708,5.847560975609756,16.859756097560975,38.07317073170732,2.817073170731708,3.75609756097561,0.4428251121076233,0.75
balad01,2026,8,3.542682926829269,1.0670731707317074,0.8109756097560976,0.3841463414634146,0.0426829268292682,0.2560975609756097,0.7682926829268293,1.1951219512195124,2.9024390243902443,0.3841463414634146,0.426829268292683,0.4117647058823529,0.9
barnhbr01,2026,40,2.9024390243902443,3.329268292682927,0.9390243902439024,0.4695121951219512,0.2134146341463415,0.426829268292683,0.2987804878048781,1.152439024390244,3.030487804878049,0.2987804878048781,0.426829268292683,0.380281690140845,0.7
berinjo01,2026,40,6.658536585365854,3.9268292682926833,0.5121951219512195,0.2987804878048781,1.1097560975609757,0.4695121951219512,0.0,2.774390243902439,4.182926829268293,1.1097560975609757,1.579268292682927,0.6632653061224489,0.7027027027027027
breako01,2026,12,1.920731707317073,0.3414634146341463,0.426829268292683,0.0426829268292682,0.0,0.1707317073170731,0.5548780487804879,0.6402439024390244,1.5365853658536586,0.0853658536585365,0.0853658536585365,0.4166666666666667,1.0
broomjo01,2026,11,0.426829268292683,0.6829268292682927,0.1707317073170731,0.1280487804878048,0.0853658536585365,0.1280487804878048,0.0,0.1707317073170731,1.024390243902439,0.0853658536585365,0.2560975609756097,0.1666666666666666,0.3333333333333333
brownda01,2026,1,0.0,0.0426829268292682,0.0,0.0,0.0,0.0,0.0,0.0,0.0426829268292682,0.0,0.0,0.0,
bryanca01,2026,71,12.719512195121952,7.597560975609756,2.00609756097561,0.6829268292682927,0.9817073170731708,1.4085365853658538,2.2195121951219514,4.609756097560976,11.3109756097561,1.2804878048780488,1.7926829268292683,0.4075471698113208,0.7142857142857143
burtoty01,2026,12,5.50609756097561,2.1341463414634148,0.5121951219512195,0.4695121951219512,0.1707317073170731,0.4695121951219512,0.9390243902439024,1.7926829268292683,4.7804878048780495,0.9817073170731708,1.152439024390244,0.375,0.8518518518518519
cardwdy01,2026,44,10.158536585365855,14.170731707317074,2.6463414634146343,1.2804878048780488,2.859756097560976,1.6646341463414636,0.0853658536585365,4.481707317073171,7.640243902439025,1.1097560975609757,2.176829268292683,0.5865921787709497,0.5098039215686274
cissemo01,2026,38,7.25609756097561,9.219512195121952,0.3841463414634146,0.8109756097560976,1.920731707317073,1.2804878048780488,0.0,2.817073170731708,4.908536585365854,1.6219512195121952,3.457317073170732,0.5739130434782609,0.4691358024691358
claytwa01,2026,69,22.963414634146343,5.932926829268293,11.908536585365855,1.878048780487805,0.8109756097560976,4.951219512195122,3.2012195121951224,7.554878048780488,19.67682926829269,4.652439024390244,5.164634146341464,0.3839479392624729,0.9008264462809916
cliffni01,2026,75,27.53048780487805,12.03658536585366,7.640243902439025,2.9024390243902443,1.024390243902439,4.951219512195122,3.2865853658536586,10.628048780487806,25.439024390243905,2.9878048780487805,4.140243902439025,0.4177852348993288,0.7216494845360825
cookeja01,2026,19,0.9817073170731708,0.8109756097560976,0.2987804878048781,0.2560975609756097,0.0,0.3841463414634146,0.1280487804878048,0.3841463414634146,1.7500000000000002,0.0853658536585365,0.0853658536585365,0.2195121951219512,1.0
coopesh01,2026,41,14.213414634146345,3.670731707317073,5.2926829268292686,0.6829268292682927,0.2134146341463415,2.603658536585366,1.2378048780487805,5.420731707317073,10.542682926829269,2.1341463414634148,2.5609756097560976,0.5141700404858299,0.8333333333333334
cowarce01,2026,62,35.98170731707317,15.53658536585366,7.298780487804878,1.707317073170732,1.152439024390244,4.481707317073171,3.969512195121952,13.01829268292683,27.65853658536585,5.975609756097561,7.085365853658537,0.470679012345679,0.8433734939759037
cryerlj01,2026,18,6.317073170731708,1.1951219512195124,0.7682926829268293,0.1280487804878048,0.0,0.5975609756097562,1.579268292682927,2.00609756097561,4.993902439024391,0.7256097560975611,0.8109756097560976,0.4017094017094017,0.8947368421052632
demineg01,2026,52,22.87804878048781,7.0426829268292686,7.384146341463415,1.7926829268292683,0.7256097560975611,3.670731707317073,5.2926829268292686,7.640243902439025,19.164634146341463,2.304878048780488,2.774390243902439,0.3986636971046771,0.8307692307692308
diawamo01,2026,69,10.5,4.01219512195122,2.2621951219512195,0.7256097560975611,0.2560975609756097,1.2804878048780488,2.048780487804878,3.841463414634146,9.091463414634148,0.7682926829268293,1.024390243902439,0.4225352112676056,0.75
dickihu01,2026,5,0.5121951219512195,0.2134146341463415,0.0853658536585365,0.0426829268292682,0.0853658536585365,0.1280487804878048,0.0,0.2134146341463415,0.5975609756097562,0.0853658536585365,0.0853658536585365,0.3571428571428571,1.0
edgecvj01,2026,75,51.176829268292686,18.054878048780488,13.445121951219512,4.567073170731708,1.6646341463414636,5.847560975609756,6.359756097560976,19.25,43.963414634146346,6.317073170731708,7.725609756097562,0.4378640776699029,0.8176795580110497
enarutr01,2026,9,1.579268292682927,0.5975609756097562,0.2987804878048781,0.2134146341463415,0.0,0.1280487804878048,0.1280487804878048,0.5975609756097562,1.1951219512195124,0.2560975609756097,0.3414634146341463,0.5,0.75
essenno01,2026,2,0.0,0.0,0.0,0.0426829268292682,0.0,0.0,0.0,0.0,0.1280487804878048,0.0,0.0,0.0,
fearsje01,2026,82,49.89634146341464,12.80487804878049,11.908536585365855,4.140243902439025,1.2804878048780488,7.597560975609756,4.310975609756098,18.652439024390244,42.93902439024391,8.28048780487805,10.5,0.4343936381709741,0.7886178861788617
flaggco01,2026,70,62.8719512195122,19.890243902439025,13.48780487804878,3.5853658536585367,2.731707317073171,6.871951219512195,3.073170731707317,23.85975609756098,50.963414634146346,12.079268292682928,14.597560975609756,0.4681742043551088,0.827485380116959
flemira01,2026,55,10.158536585365855,5.2926829268292686,0.6829268292682927,0.9390243902439024,0.8963414634146342,1.2378048780487805,1.920731707317073,3.713414634146342,9.176829268292684,0.8109756097560976,1.451219512195122,0.4046511627906977,0.5588235294117647
garcian01,2026,5,1.1097560975609757,1.7926829268292683,0.5975609756097562,0.3414634146341463,0.1707317073170731,0.2987804878048781,0.0426829268292682,0.3841463414634146,1.2378048780487805,0.2987804878048781,0.3841463414634146,0.3103448275862069,0.7777777777777778
gardnmy01,2026,45,6.957317073170732,5.207317073170732,1.878048780487805,0.853658536585366,0.3414634146341463,0.7256097560975611,1.1097560975609757,2.518292682926829,5.25,0.8109756097560976,1.1097560975609757,0.4796747967479675,0.7307692307692307
gilbeke01,2026,4,0.7256097560975611,0.2134146341463415,0.5121951219512195,0.1280487804878048,0.1707317073170731,0.3414634146341463,0.0,0.2134146341463415,0.5121951219512195,0.2987804878048781,0.2987804878048781,0.4166666666666667,1.0
goldivl01,2026,9,0.2987804878048781,0.3841463414634146,0.1280487804878048,0.0,0.1280487804878048,0.1280487804878048,0.0,0.1280487804878048,0.1707317073170731,0.0426829268292682,0.0426829268292682,0.75,1.0
gonzahu01,2026,74,12.335365853658535,10.5,1.707317073170732,1.7926829268292683,0.8963414634146342,1.6219512195121952,1.7926829268292683,4.993902439024391,10.5,0.5548780487804879,1.1097560975609757,0.4756097560975609,0.5
grayha01,2026,1,0.2560975609756097,0.0,0.0426829268292682,0.0426829268292682,0.0426829268292682,0.0426829268292682,0.0,0.0853658536585365,0.1280487804878048,0.0853658536585365,0.0853658536585365,0.6666666666666666,1.0
greenjo02,2026,58,10.628048780487806,4.353658536585366,2.00609756097561,1.4939024390243902,0.2560975609756097,1.4939024390243902,2.475609756097561,3.542682926829269,7.725609756097562,1.0670731707317074,1.1951219512195124,0.4585635359116022,0.8928571428571429
harpedy01,2026,69,34.701219512195124,9.98780487804878,11.353658536585366,2.304878048780488,1.024390243902439,4.225609756097561,2.603658536585366,14.128048780487806,28.000000000000004,3.841463414634146,5.079268292682928,0.5045731707317073,0.7563025210084033
hayesni01,2026,27,1.451219512195122,1.4085365853658538,0.2987804878048781,0.3414634146341463,0.0853658536585365,0.3414634146341463,0.0853658536585365,0.6402439024390244,1.9634146341463417,0.0853658536585365,0.1707317073170731,0.3260869565217391,0.5
hepbuch01,2026,2,0.0,0.0426829268292682,0.0853658536585365,0.0426829268292682,0.0,0.0426829268292682,0.0,0.0,0.2560975609756097,0.0,0.0,0.0,
hinsobl01,2026,14,7.128048780487806,1.4085365853658538,0.6829268292682927,0.2134146341463415,0.0853658536585365,0.2134146341463415,1.579268292682927,2.518292682926829,4.908536585365854,0.5121951219512195,0.6829268292682927,0.5130434782608696,0.75
holmeda01,2026,25,3.969512195121952,1.4939024390243902,0.6829268292682927,0.0426829268292682,0.2560975609756097,0.5121951219512195,0.853658536585366,1.3231707317073171,2.603658536585366,0.4695121951219512,0.5975609756097562,0.5081967213114754,0.7857142857142857
huntlcj01,2026,4,0.5121951219512195,0.2134146341463415,0.0853658536585365,0.0426829268292682,0.0,0.0,0.0,0.2560975609756097,0.4695121951219512,0.0,0.0,0.5454545454545454,
jakucka01,2026,53,14.000000000000002,5.890243902439025,5.847560975609756,1.4085365853658538,0.2987804878048781,2.1341463414634148,2.817073170731708,4.353658536585366,10.158536585365855,2.475609756097561,2.817073170731708,0.4285714285714285,0.8787878787878788
jamessi01,2026,82,18.82317073170732,12.25,6.957317073170732,2.2195121951219514,0.853658536585366,2.774390243902439,3.542682926829269,5.890243902439025,15.878048780487806,3.5000000000000004,4.182926829268293,0.3709677419354839,0.8367346938775511
johnsch06,2026,17,5.932926829268293,3.3719512195121952,1.5365853658536586,0.6402439024390244,0.3841463414634146,0.853658536585366,0.3841463414634146,2.176829268292683,4.01219512195122,1.1951219512195124,1.4939024390243902,0.5425531914893617,0.8
johnsja05,2026,72,69.1890243902439,31.585365853658537,24.15853658536585,3.798780487804878,1.3231707317073171,10.414634146341465,5.121951219512195,25.60975609756098,52.41463414634147,12.847560975609756,16.304878048780488,0.4885993485342019,0.7879581151832461
johnstr01,2026,60,31.28658536585366,7.25609756097561,5.207317073170732,1.4085365853658538,0.7682926829268293,3.969512195121952,4.908536585365854,11.567073170731708,27.615853658536587,3.2439024390243905,3.713414634146342,0.4188562596599691,0.8735632183908046
jonescu01,2026,10,1.2378048780487805,0.4695121951219512,0.426829268292683,0.1707317073170731,0.0,0.0853658536585365,0.2560975609756097,0.4695121951219512,1.152439024390244,0.0426829268292682,0.0853658536585365,0.4074074074074074,0.5
jonesda06,2026,11,1.3658536585365857,0.5548780487804879,0.7682926829268293,0.2560975609756097,0.0426829268292682,0.2134146341463415,0.1280487804878048,0.5548780487804879,1.0670731707317074,0.1280487804878048,0.2560975609756097,0.52,0.5
kalkbry01,2026,69,22.23780487804878,16.09146341463415,2.304878048780488,1.3658536585365857,4.310975609756098,2.6463414634146343,0.0,9.347560975609756,12.420731707317074,3.542682926829269,4.951219512195122,0.7525773195876289,0.7155172413793104
