player_id,FGA_mean,FTA_mean,FG_pct_used,FT_pct_used,PTS,REB,AST,STL,BLK,FG3M,TOV,FG,FT,sum_raw,risk_penalty,H2H_value,availability_multiplier,rank_H2H
Shai Gilgeous-Alexander,66.09143902439024,28.82710975609756,0.5214440659201114,0.8780677096580549,1.0,0.750877192982456,0.9543859649122808,0.9964912280701754,0.8877192982456141,0.7017543859649122,-0.9087719298245613,0.9684210526315788,1.0,6.350877192982457,0.17725356116300675,6.17362363181945,1.0,1.0
Nikola Jokić,56.60874390243902,19.49380487804878,0.5824474298521015,0.7914018728320962,0.9894736842105263,0.9929824561403509,0.9964912280701754,0.9894736842105263,0.8140350877192983,0.6175438596491227,-0.9824561403508771,0.9964912280701754,0.9508771929824562,6.364912280701755,0.2840640070256035,6.0808482736761515,1.0,2.0
Jalen Williams,48.080865853658544,12.168646341463417,0.5037257947503815,0.7657378144064153,0.9122807017543859,0.7052631578947368,0.8771929824561404,0.9859649122807017,0.7789473684210526,0.6526315789473685,-0.8315789473684211,0.8771929824561404,0.8210526315789475,5.778947368421052,0.13049392771711577,5.648453440703936,1.0,3.0
Pascal Siakam,51.06158536585367,15.408451219512196,0.5160006919502403,0.7229265486252641,0.9614035087719299,0.9017543859649122,0.8105263157894738,0.7473684210526317,0.6526315789473685,0.6280701754385964,-0.743859649122807,0.9368421052631579,0.7052631578947368,5.6000000000000005,0.09464571929297821,5.505354280707023,1.0,4.0
Kevin Durant,46.49980487804879,15.470256097560975,0.5305641648833461,0.8360817370763602,0.9578947368421054,0.7333333333333334,0.7649122807017543,0.42105263157894735,0.9017543859649122,0.7859649122807018,-0.9333333333333333,0.9508771929824562,0.9614035087719299,5.5438596491228065,0.16348136809610667,5.3803782810267,1.0,5.0
Nikola Vučević,45.381085365853664,6.750731707317074,0.5125750721006528,0.7498885392648629,0.8596491228070176,0.9824561403508771,0.7333333333333334,0.6105263157894736,0.8350877192982455,0.6456140350877193,-0.7192982456140351,0.9017543859649122,0.6385964912280702,5.487719298245614,0.10879766033047328,5.378921637915141,1.0,6.0
Victor Wembanyama,45.64119512195123,11.69119512195122,0.4746062852403111,0.7925930478633564,0.8982456140350876,0.9438596491228071,0.6912280701754385,0.7649122807017543,1.0,0.8491228070175438,-0.9473684210526316,0.5859649122807018,0.8596491228070176,5.645614035087718,0.2879880693884152,5.357625965699302,1.0,7.0
LeBron James,47.05860975609756,13.421560975609758,0.5179805821926405,0.7489878280750792,0.9298245614035088,0.8385964912280701,0.9684210526315788,0.6912280701754385,0.5894736842105264,0.750877192982456,-0.968421052631579,0.9298245614035088,0.7859649122807018,5.51578947368421,0.18343079481801372,5.332358678866196,1.0,8.0
Karl-Anthony Towns,44.21558536585366,14.607975609756098,0.5139961466788218,0.8208997513955619,0.9192982456140351,0.9543859649122808,0.6842105263157894,0.5438596491228069,0.7192982456140351,0.7473684210526317,-0.9017543859649123,0.9052631578947368,0.9403508771929825,5.512280701754386,0.20750681615371647,5.304773885600669,1.0,9.0
Mikal Bridges,49.81063414634146,9.910292682926832,0.4758829499180732,0.7799192044014653,0.9087719298245613,0.5368421052631578,0.7894736842105263,0.831578947368421,0.7087719298245614,0.9017543859649122,-0.7929824561403509,0.6491228070175439,0.8070175438596492,5.340350877192982,0.08259505035944033,5.257755826833542,1.0,10.0
Luka Dončić,52.39576829268293,20.98121951219512,0.4681658638931117,0.7618048841943423,0.975438596491228,0.8631578947368421,0.9719298245614034,0.9333333333333333,0.4035087719298245,0.9614035087719299,-0.9578947368421052,0.4771929824561403,0.9087719298245613,5.536842105263157,0.2804690595706406,5.256373045692516,1.0,11.0
Bam Adebayo,44.79206097560976,15.33819512195122,0.5044363174304095,0.7458459283353045,0.8912280701754387,0.9649122807017543,0.8,0.9298245614035088,0.856140350877193,0.11929824561403501,-0.8771929824561404,0.8596491228070176,0.7964912280701755,5.340350877192982,0.1378357218152794,5.202515155377703,1.0,12.0
Jaren Jackson Jr.,46.9339756097561,16.48696341463415,0.4764224771988596,0.7701037034156535,0.9157894736842105,0.7719298245614035,0.36140350877192984,0.8842105263157896,0.9824561403508771,0.7298245614035088,-0.8210526315789474,0.6350877192982456,0.8842105263157896,5.343859649122807,0.14927879399586594,5.194580855126941,1.0,13.0
OG Anunoby,38.28880487804878,8.318731707317074,0.4797355874582359,0.7565979488875555,0.8140350877192983,0.6175438596491227,0.4526315789473685,0.975438596491228,0.831578947368421,0.8245614035087718,-0.6526315789473685,0.6245614035087719,0.712280701754386,5.199999999999999,0.10872171073635428,5.091278289263645,1.0,14.0
Anthony Davis,45.0878536585366,18.835463414634148,0.5336250101750302,0.7749953316123624,0.9263157894736842,0.9684210526315788,0.656140350877193,0.7578947368421052,0.9859649122807017,-0.07017543859649122,-0.775438596491228,0.9543859649122808,0.9157894736842105,5.319298245614035,0.24912719373089312,5.0701710518831415,1.0,15.0
Tobias Harris,33.71191463414634,7.521926829268294,0.4834222594387901,0.8121951396381589,0.7087719298245614,0.7929824561403509,0.5438596491228069,0.7859649122807018,0.7894736842105263,0.49122807017543857,-0.4771929824561404,0.6421052631578947,0.8175438596491229,5.094736842105263,0.06424056511403095,5.030496276991232,1.0,16.0
Jamal Murray,46.109853658536586,10.11978048780488,0.473230598058859,0.8284783009627377,0.894736842105263,0.4280701754385965,0.9263157894736842,0.856140350877193,0.5754385964912281,0.8526315789473684,-0.8070175438596492,0.5368421052631578,0.894736842105263,5.157894736842105,0.151658547944926,5.006236188897179,1.0,17.0
De'Aaron Fox,54.18239024390245,15.96759756097561,0.4713012140265943,0.7707258386758054,0.9649122807017543,0.5859649122807018,0.9298245614035088,0.9789473684210526,0.39298245614035077,0.7894736842105263,-0.9052631578947369,0.5508771929824561,0.8771929824561404,5.1649122807017545,0.1857599157043279,4.979152364997427,1.0,18.0
DeMar DeRozan,50.75776829268293,19.60076829268293,0.481791656954832,0.8363750701875154,0.9543859649122808,0.5017543859649123,0.8385964912280701,0.775438596491228,0.5929824561403509,0.3263157894736841,-0.6842105263157895,0.750877192982456,0.9859649122807017,5.042105263157895,0.10269637626958539,4.93940888688831,1.0,19.0
Christian Braun,30.074048780487807,8.258036585365854,0.5476309658627033,0.7239092968639111,0.6771929824561405,0.7649122807017543,0.5824561403508772,0.8035087719298246,0.6140350877192982,0.41052631578947363,-0.3543859649122807,0.9263157894736842,0.5684210526315789,4.992982456140351,0.07282286924947078,4.92015958689088,1.0,20.0
Austin Reaves,40.01276829268293,15.428512195121954,0.474007671867186,0.8422775022956864,0.8842105263157896,0.6385964912280702,0.9333333333333333,0.7719298245614035,0.3403508771929824,0.8982456140350876,-0.8912280701754386,0.5157894736842106,0.9649122807017543,5.056140350877193,0.14730410454877352,4.90883624632842,1.0,21.0
Jaylen Brown,51.64608536585367,14.27018292682927,0.4783916859416682,0.7288635488126841,0.9508771929824562,0.7684210526315789,0.7578947368421052,0.8491228070175438,0.3999999999999999,0.7719298245614035,-0.8947368421052632,0.712280701754386,0.7228070175438597,5.03859649122807,0.16502567650985836,4.873570814718211,1.0,22.0
Michael Porter Jr.,43.31651219512195,7.2566951219512195,0.4962766399219901,0.7253896229656527,0.8666666666666667,0.8842105263157896,0.37192982456140355,0.3789473684210527,0.7228070175438597,0.9508771929824562,-0.5754385964912281,0.8280701754385964,0.5263157894736843,4.954385964912281,0.08289884873591609,4.871487116176365,1.0,23.0
Josh Hart,31.337975609756096,8.515158536585366,0.5024797135992508,0.7274850956275877,0.6596491228070176,0.975438596491228,0.9403508771929825,0.9719298245614034,0.4385964912280702,0.42105263157894735,-0.8245614035087719,0.7894736842105263,0.6000000000000001,4.971929824561403,0.1098103215853923,4.862119502976011,1.0,24.0
Devin Booker,56.56256097560976,19.55364634146342,0.476263815278501,0.8633639429586037,0.9859649122807017,0.5403508771929824,0.9649122807017543,0.6842105263157894,0.2456140350877194,0.8771929824561404,-0.9438596491228071,0.7017543859649122,0.9929824561403509,5.049122807017544,0.18781055474553912,4.861312252272005,1.0,25.0
Myles Turner,35.00230487804879,11.811987804878047,0.5047913741207429,0.7453640157104212,0.8210526315789475,0.8666666666666667,0.17894736842105252,0.4140350877192982,0.9894736842105263,0.7824561403508772,-0.7017543859649122,0.8245614035087718,0.750877192982456,4.9263157894736835,0.09051912467918277,4.8357966647945005,1.0,26.0
Brook Lopez,31.304853658536587,6.5927195121951225,0.5076980182844539,0.7471002030430918,0.6947368421052631,0.775438596491228,0.3403508771929824,0.3508771929824561,0.9929824561403509,0.7543859649122806,-0.45614035087719296,0.8140350877192983,0.6210526315789473,4.887719298245614,0.08213935279472678,4.805579945450887,1.0,27.0
Josh Giddey,38.400036585365854,9.11169512195122,0.470602051068382,0.7313804598835885,0.775438596491228,0.9263157894736842,0.9789473684210526,0.8140350877192983,0.7649122807017543,0.5052631578947369,-0.9508771929824561,0.4736842105263157,0.6280701754385964,4.91578947368421,0.1306711434367266,4.785118330247483,1.0,28.0
Franz Wagner,51.48337804878049,14.658256097560978,0.4706175862602117,0.8354016037027604,0.9473684210526316,0.7263157894736842,0.8035087719298246,0.8596491228070176,0.32280701754385954,0.6070175438596492,-0.8491228070175438,0.5087719298245614,0.9578947368421054,4.8842105263157904,0.13102557487594846,4.753184951439842,1.0,29.0
Anthony Edwards,66.28726829268292,21.06726829268293,0.4513540039380759,0.8048468660544347,0.9929824561403509,0.8070175438596492,0.8912280701754387,0.9614035087719299,0.8,0.9929824561403509,-0.9859649122807017,-0.5824561403508772,0.9719298245614034,4.849122807017544,0.1745953253688446,4.674527481648699,1.0,30.0
Kawhi Leonard,36.14074390243903,8.550073170731705,0.5082711241434453,0.8100407498697403,0.7894736842105263,0.5719298245614035,0.5333333333333334,0.8421052631578947,0.4491228070175439,0.5228070175438597,-0.5578947368421052,0.8456140350877193,0.8245614035087718,4.821052631578947,0.1543167837390886,4.666735847839859,1.0,31.0
Deni Avdija,34.16221951219512,13.97678048780488,0.479809571465052,0.741851748812355,0.7859649122807018,0.9052631578947368,0.7684210526315789,0.7403508771929825,0.6105263157894736,0.5719298245614035,-0.9122807017543859,0.5824561403508772,0.7649122807017543,4.817543859649122,0.16145604558626853,4.656087814062854,1.0,32.0
Desmond Bane,39.71356097560975,8.64448780487805,0.4765787971893571,0.8407145980355538,0.8385964912280701,0.631578947368421,0.8175438596491229,0.656140350877193,0.3649122807017544,0.8421052631578947,-0.8175438596491228,0.5754385964912281,0.8736842105263158,4.782456140350877,0.16097503149018202,4.621481108860696,1.0,33.0
Domantas Sabonis,38.55710975609757,14.451414634146342,0.5940929660183972,0.7137711912307338,0.880701754385965,1.0,0.9824561403508771,0.5684210526315789,0.5614035087719298,0.1333333333333333,-0.9719298245614035,0.9859649122807017,0.6140350877192982,4.754385964912281,0.16540542448045303,4.588980540431828,1.0,34.0
Kristaps Porziņģis,30.437365853658537,11.573731707317076,0.4935822958197374,0.8088038546119314,0.736842105263158,0.712280701754386,0.22807017543859653,0.20350877192982453,0.9403508771929825,0.6385964912280702,-0.368421052631579,0.7333333333333334,0.8912280701754387,4.715789473684211,0.14282307849575626,4.5729663951884545,1.0,35.0
Derrick White,37.27824390243902,7.548475609756098,0.4497170401693323,0.8022988942347942,0.8035087719298246,0.6245614035087719,0.8842105263157896,0.7684210526315789,0.9298245614035088,0.9859649122807017,-0.7087719298245614,-0.4140350877192982,0.7894736842105263,4.663157894736842,0.09446850357336734,4.568689391163475,1.0,36.0
Evan Mobley,34.98463414634147,11.760939024390243,0.560610768799104,0.6925318250820482,0.8245614035087718,0.9368421052631579,0.6666666666666667,0.6175438596491227,0.9543859649122808,0.21052631578947367,-0.7614035087719299,0.9578947368421054,0.22807017543859653,4.635087719298245,0.11937997044437841,4.515707748853867,1.0,37.0
Trey Murphy III,37.2505,10.384756097560976,0.4553202339644971,0.8341931390574957,0.831578947368421,0.6000000000000001,0.5859649122807018,0.712280701754386,0.656140350877193,0.9368421052631579,-0.47017543859649125,-0.11929824561403513,0.9017543859649122,4.635087719298245,0.14775980211348716,4.487327917184758,1.0,38.0
Jimmy Butler,29.716963414634147,19.02642682926829,0.5099420563472116,0.8339047060736395,0.7824561403508772,0.6210526315789473,0.8210526315789475,0.894736842105263,0.19649122807017538,0.007017543859649145,-0.5157894736842106,0.8105263157894738,0.9824561403508771,4.6,0.14165851805259919,4.4583414819474,1.0,39.0
Stephen Curry,53.10712195121952,13.14489024390244,0.4572714156206078,0.8951817475098668,0.9719298245614034,0.6035087719298247,0.9122807017543859,0.7228070175438597,0.44561403508771935,1.0,-0.9403508771929825,-0.038596491228070184,0.9789473684210526,4.656140350877193,0.21069669910671174,4.445443651770481,1.0,40.0
