player_id,source_file_id,ROLE_mean,PTS_mean,REB_mean,AST_mean,STL_mean,BLK_mean,TOV_mean,FG3M_mean,FGM_mean,FGA_mean,FTM_mean,FTA_mean,FG%_mean,FT%_mean,games_played_mean,ROLE_ci_lo,ROLE_ci_hi,PTS_ci_lo,PTS_ci_hi,REB_ci_lo,REB_ci_hi,AST_ci_lo,AST_ci_hi,STL_ci_lo,STL_ci_hi,BLK_ci_lo,BLK_ci_hi,TOV_ci_lo,TOV_ci_hi,FG3M_ci_lo,FG3M_ci_hi,FGM_ci_lo,FGM_ci_hi,FGA_ci_lo,FGA_ci_hi,FTM_ci_lo,FTM_ci_hi,FTA_ci_lo,FTA_ci_hi,FG%_ci_lo,FG%_ci_hi,FT%_ci_lo,FT%_ci_hi,games_played_ci_lo,games_played_ci_hi
Javonte Green,greenja01,24.490951219512198,15.35817073170732,9.053731707317077,1.9700731707317076,2.1899756097560976,1.4149390243902442,1.4618048780487805,1.830243902439025,5.753231707317075,11.116597560975611,2.019329268292683,3.076841463414634,0.5171760198456539,0.6570103120979657,52.094,19.1625,29.711585365853654,10.926829268292684,20.065243902439025,6.701219512195123,11.609756097560975,1.3231707317073171,2.5609756097560976,1.5365853658536586,2.9451219512195124,0.9390243902439024,1.9228658536585348,0.9817073170731708,2.00609756097561,1.2804878048780488,2.432926829268293,3.798780487804878,7.981707317073171,7.894207317073171,14.597560975609756,1.2804878048780488,2.817073170731708,2.176829268292683,4.140243902439025,0.420230193244613,0.6211700663466967,0.5,0.7917658730158729,45.0,59.0
Javonte Green,greenja02,15.93140243902439,9.229926829268294,4.695548780487805,1.3187317073170737,1.422109756097561,1.252658536585366,1.3141219512195124,0.9057317073170732,3.2173536585365854,5.832195121951219,1.6530243902439026,2.7255609756097563,0.5522150584823383,0.6063131219452079,37.23,11.991768292682927,19.982012195121943,6.402439024390245,12.634146341463415,3.369817073170732,6.148475609756096,0.8963414634146342,1.7926829268292683,0.9390243902439024,1.920731707317073,0.7682926829268293,1.707317073170732,0.8088414634146344,1.8353658536585369,0.5121951219512195,1.2804878048780488,2.1341463414634148,4.439024390243903,4.1381097560975615,7.725609756097562,0.9817073170731708,2.432926829268293,1.8759146341463415,3.670731707317073,0.4462310366624526,0.6725252525252525,0.4443376068376068,0.7619913419913419,29.950000000000003,44.0
