player_id,source_file_id,ROLE_mean,PTS_mean,REB_mean,AST_mean,STL_mean,BLK_mean,TOV_mean,FG3M_mean,FGM_mean,FGA_mean,FTM_mean,FTA_mean,FG%_mean,FT%_mean,games_played_mean,ROLE_ci_lo,ROLE_ci_hi,PTS_ci_lo,PTS_ci_hi,REB_ci_lo,REB_ci_hi,AST_ci_lo,AST_ci_hi,STL_ci_lo,STL_ci_hi,BLK_ci_lo,BLK_ci_hi,TOV_ci_lo,TOV_ci_hi,FG3M_ci_lo,FG3M_ci_hi,FGM_ci_lo,FGM_ci_hi,FGA_ci_lo,FGA_ci_hi,FTM_ci_lo,FTM_ci_hi,FTA_ci_lo,FTA_ci_hi,FG%_ci_lo,FG%_ci_hi,FT%_ci_lo,FT%_ci_hi,games_played_ci_lo,games_played_ci_hi
Giannis Antetokounmpo,antetgi01,97.87971951219512,69.55626829268293,25.84237804878049,14.463024390243904,2.570024390243903,2.460329268292683,7.866121951219512,1.2157804878048784,26.317182926829272,43.36756097560976,15.969646341463415,25.00510975609756,0.6069115447362605,0.6385282187075083,57.32,85.09695121951219,110.80701219512196,58.97926829268293,80.03262195121951,22.062804878048784,30.010365853658534,11.989634146341464,16.91097560975609,2.00609756097561,3.2012195121951224,1.878048780487805,2.9878048780487805,6.485670731707318,9.347560975609756,0.8963414634146342,1.579268292682927,22.235670731707316,30.56310975609756,36.53658536585366,49.64451219512195,12.973475609756099,19.12408536585366,21.076829268292684,29.06707317073171,0.5637037726482999,0.6491741052682096,0.5839643966117337,0.6921886745176647,50.0,64.0
Thanasis Antetokounmpo,antetth01,6.928548780487805,3.33379268292683,1.9269634146341463,1.3606463414634147,0.7251829268292683,0.4220487804878049,0.894719512195122,0.0,1.2402804878048783,2.563621951219512,0.9193902439024392,1.7582804878048783,0.4842585359341061,0.5218881660784038,39.248,5.034451219512196,8.920731707317074,2.176829268292683,4.569207317073169,1.2378048780487805,2.6463414634146343,0.853658536585366,2.00609756097561,0.426829268292683,1.024390243902439,0.2134146341463415,0.6423780487804859,0.5548780487804879,1.3231707317073171,0.0,0.0,0.6402439024390244,1.9634146341463417,1.6646341463414636,3.628048780487805,0.426829268292683,1.4939024390243902,1.0670731707317074,2.5609756097560976,0.3088144517066086,0.6744814582023884,0.31684451219512194,0.7347238895558224,32.0,47.0
Cole Anthony,anthoco01,42.014426829268295,23.154719512195122,7.910000000000001,8.283048780487807,1.7953292682926831,1.2782682926829267,4.444487804878048,2.606048780487805,8.558695121951219,19.73257317073171,3.3540243902439024,4.66319512195122,0.4338384040822445,0.7191671161382606,57.916,35.29237804878049,48.65853658536586,18.18079268292683,28.81310975609756,6.229573170731708,9.646341463414634,6.5304878048780495,10.24390243902439,1.3231707317073171,2.304878048780488,0.8963414634146342,1.7500000000000002,3.457317073170732,5.548780487804878,1.9634146341463417,3.3719512195121952,6.402439024390245,11.05487804878049,15.703048780487807,23.947256097560974,2.2621951219512195,4.396341463414634,3.457317073170732,5.849695121951218,0.3642992449156779,0.503714596949891,0.6016814159292035,0.8279732811990876,52.0,65.0
OG Anunoby,anunoog01,68.56448780487806,46.547865853658536,13.681841463414635,6.283353658536585,4.581841463414634,2.4870487804878048,4.929707317073171,6.518280487804879,16.886560975609754,35.017073170731706,6.617048780487805,8.60470731707317,0.4822868541423732,0.7690903714525077,66.018,60.94908536585366,76.40457317073171,39.43689024390245,53.697256097560974,11.394207317073171,16.05091463414634,5.121951219512195,7.469512195121951,3.713414634146342,5.55091463414634,1.9634146341463417,3.030487804878049,4.054878048780488,5.892378048780486,5.335365853658537,7.725609756097562,13.953048780487807,19.890243902439025,30.302743902439026,40.16463414634146,5.2926829268292686,8.152439024390244,7.000000000000001,10.416768292682926,0.43223856788372916,0.5320377398271137,0.6946175416731578,0.8393543956043955,60.0,71.0
Deni Avdija,avdijde01,95.9339756097561,59.721524390243914,23.933682926829267,15.776036585365855,3.1595609756097565,2.039646341463415,9.625512195121951,5.427390243902439,19.690231707317075,41.64735365853659,15.394878048780491,19.95939024390244,0.4729255343570876,0.7713197371444352,70.122,85.57926829268293,105.51646341463415,51.16615853658537,68.80701219512196,20.571036585365853,27.36189024390244,13.440853658536586,18.31310975609756,2.5588414634146344,3.75609756097561,1.5365853658536586,2.5609756097560976,7.981707317073171,11.227743902439023,4.524390243902439,6.445121951219512,16.729573170731708,22.835365853658537,36.577134146341464,47.38018292682927,12.589329268292683,18.31310975609756,16.390243902439025,23.475609756097562,0.4280912962130171,0.5211875077726651,0.7122630474338362,0.8230642090851119,65.0,75.0
Deandre Ayton,aytonde01,53.051975609756106,34.879975609756094,22.517378048780486,3.302036585365854,1.9911585365853657,2.492085365853659,3.8374512195121953,0.15186585365853658,15.440463414634147,25.697341463414638,3.3475365853658543,5.2162804878048785,0.6009918052490321,0.6407876499608361,58.96,45.241768292682934,61.599999999999994,28.332926829268295,41.58170731707317,18.522256097560977,26.676829268292686,2.475609756097561,4.140243902439025,1.4512195121951221,2.5609756097560976,1.9207317073170733,3.158536585365854,3.030487804878049,4.782621951219511,0.042682926829268296,0.2987804878048781,12.420731707317074,19.166768292682924,21.20701219512195,30.957926829268285,2.304878048780488,4.439024390243903,3.8414634146341466,6.5304878048780495,0.5415309017329586,0.6544469895506165,0.5160578747628083,0.7455312157721796,52.0,67.0
Marvin Bagley III,baglema01,34.13268292682927,23.177853658536588,13.308280487804877,2.663158536585366,1.2667439024390246,1.716878048780488,2.398439024390244,0.8960853658536586,9.410475609756096,16.2785,3.7297195121951217,5.749390243902439,0.5777785739317056,0.6479894168246944,49.946,27.44298780487805,40.676829268292686,17.15640243902439,29.455487804878047,10.068902439024392,16.60579268292683,1.91859756097561,3.414634146341464,0.8963414634146342,1.6646341463414636,1.1951219512195124,2.2621951219512195,1.707317073170732,3.1158536585365857,0.5548780487804879,1.2804878048780488,6.871951219512195,12.209451219512195,12.548780487804878,20.359756097560975,2.5182926829268295,5.036585365853659,4.308841463414635,7.30091463414634,0.4941061412339997,0.6574221226116091,0.5308594491927826,0.764881184261784,42.0,57.0
Patrick Baldwin Jr.,baldwpa01,9.963817073170732,6.417634146341464,3.7111951219512194,0.8065365853658537,0.5261097560975609,0.6634634146341464,0.7647073170731707,1.392146341463415,2.0764390243902437,4.880024390243903,0.6025121951219513,0.9781219512195123,0.4253013909485826,0.613663294270518,28.164,6.701219512195123,13.060975609756099,4.097560975609756,8.83963414634146,2.2621951219512195,5.378048780487806,0.42469512195121967,1.2378048780487805,0.25609756097560976,0.8109756097560976,0.34146341463414637,1.024390243902439,0.426829268292683,1.1097560975609757,0.8109756097560976,2.00609756097561,1.1097560975609757,3.3719512195121952,3.071036585365854,6.871951219512195,0.25609756097560976,0.9817073170731708,0.5548780487804879,1.4512195121951221,0.28260039827414535,0.5727056186072579,0.3806547619047619,0.8387096774193549,22.0,35.0
LaMelo Ball,ballla01,80.93271951219512,49.302365853658536,11.275378048780487,16.42626829268293,3.097841463414635,0.7788780487804879,7.339585365853659,8.252658536585367,17.156743902439025,41.50410975609756,7.341121951219513,8.90237804878049,0.41337002534231293,0.8246250097466397,53.16,67.98323170731707,93.56951219512194,40.24786585365854,58.22164634146342,8.963414634146343,13.617987804878048,13.317073170731708,19.424999999999997,2.3902439024390247,3.8414634146341466,0.46951219512195125,1.1097560975609757,5.93079268292683,8.835365853658537,6.573170731707317,9.945121951219512,13.656402439024392,20.87408536585366,34.09939024390244,48.701219512195124,5.546646341463415,9.178963414634145,6.701219512195123,11.140243902439025,0.3722043499333576,0.45557898497820615,0.7521639589662308,0.8855721393034826,46.0,61.0
Lonzo Ball,balllo01,27.241524390243903,10.218719512195122,6.334829268292684,6.209085365853659,2.354219512195122,0.7181829268292683,2.4653658536585366,2.581207317073171,3.437,9.89159756097561,1.0406951219512195,1.6116219512195122,0.34788765707039465,0.6455659720917775,40.014,21.384146341463417,33.03871951219512,7.213414634146342,13.317073170731708,4.695121951219512,8.06920731707317,4.609756097560976,7.898475609756096,1.6219512195121952,3.1158536585365857,0.46737804878048794,1.024390243902439,1.707317073170732,3.246036585365852,1.7926829268292683,3.457317073170732,2.304878048780488,4.654573170731705,7.213414634146342,12.29481707317073,0.5975609756097562,1.4960365853658517,1.0670731707317074,2.2195121951219514,0.2699559418190597,0.4375155472636816,0.4746875,0.8157894736842105,33.0,47.0
Mo Bamba,bambamo01,12.862670731707318,5.849951219512195,7.580060975609756,0.8429878048780488,0.3645975609756098,1.461378048780488,1.008,0.6235121951219512,2.3354390243902445,4.934402439024391,0.6221463414634147,1.0468414634146344,0.4733712874079463,0.5938021966885496,32.8,9.217378048780489,16.859756097560975,3.796646341463415,8.067073170731708,4.951219512195122,10.715548780487804,0.5121951219512195,1.2378048780487805,0.17073170731707318,0.5548780487804879,0.8963414634146342,2.048780487804878,0.5975609756097562,1.4960365853658517,0.34146341463414637,0.9390243902439025,1.2804878048780488,3.5000000000000004,3.241768292682927,7.002134146341462,0.2987804878048781,1.024390243902439,0.5975609756097562,1.5365853658536586,0.33039655996177736,0.6139763976397639,0.36363636363636365,0.8183441558441558,26.0,40.0
Paolo Banchero,banchpa01,97.36786585365856,63.80841463414635,21.277353658536587,13.677829268292683,2.5336585365853663,1.9711829268292687,8.485536585365855,4.385329268292684,21.611048780487806,47.70158536585366,16.264329268292684,21.9964756097561,0.4530694941007505,0.7394468434539241,65.962,87.10091463414635,107.56310975609756,54.8859756097561,73.5,18.223475609756097,24.414634146341466,11.778353658536586,15.664634146341465,2.0039634146341467,3.1158536585365857,1.4939024390243902,2.475609756097561,7.170731707317073,10.117987804878048,3.5405487804878053,5.209451219512194,18.607621951219514,25.225609756097562,41.86768292682927,53.56920731707317,13.528353658536586,19.08140243902439,18.564939024390245,25.441158536585366,0.4134540722547465,0.4936288305190744,0.6852999546957516,0.7873960461420995,60.0,72.0
Desmond Bane,banede01,82.98269512195122,57.9215,13.76618292682927,13.489512195121952,3.3403658536585366,1.599756097560976,6.553707317073171,7.129414634146342,20.849158536585367,43.595487804878054,9.416963414634145,10.996829268292684,0.47818072768892445,0.8564156571094379,66.75,73.3719512195122,91.14298780487805,49.85365853658537,65.90670731707317,11.695121951219512,15.920731707317074,11.351524390243902,15.496036585365852,2.689024390243903,4.054878048780488,1.1951219512195124,2.00609756097561,5.461280487804879,7.685060975609755,5.890243902439025,8.365853658536587,17.62591463414634,24.034756097560972,38.02835365853659,48.91676829268293,7.597560975609756,11.310975609756099,9.091463414634147,13.020426829268292,0.4334414367363442,0.5191875614552606,0.8038515406162465,0.909433962264151,61.0,72.0
Dalano Banton,bantoda01,21.83906097560976,11.792951219512197,3.5713658536585373,4.425451219512195,1.1019024390243903,1.6761585365853657,3.0769268292682925,1.3050731707317071,4.159109756097561,10.344121951219512,2.0245365853658535,2.881439024390244,0.40097763314609103,0.7017041282007883,40.944,15.662500000000001,28.215548780487804,7.764024390243903,16.435060975609755,2.347560975609756,5.124085365853657,2.8576219512195125,6.274390243902439,0.5975609756097562,1.579268292682927,1.0222560975609758,2.392378048780486,2.00609756097561,4.398475609756096,0.7256097560975611,1.878048780487805,2.304878048780488,6.489939024390242,6.402439024390245,14.772560975609753,1.152439024390244,3.073170731707317,1.7926829268292683,4.142378048780486,0.2874667757104887,0.5131906077348066,0.5332900432900433,0.8571428571428571,34.0,48.0
Dominick Barlow,barlodo01,27.64410975609756,15.650804878048781,10.348390243902438,2.904317073170732,1.5919024390243903,1.8396341463414636,1.3916341463414632,0.6335853658536584,6.196621951219513,11.671646341463417,2.6585487804878047,4.1760975609756095,0.5311488552372402,0.6363814179869643,50.79,22.61768292682927,33.08140243902439,11.906402439024392,19.76432926829268,7.934756097560976,13.06310975609756,2.0914634146341466,3.713414634146342,1.1076219512195125,2.1341463414634148,1.2804878048780488,2.432926829268293,0.9817073170731708,1.878048780487805,0.38414634146341464,0.8963414634146342,4.439024390243903,7.941158536585364,9.046646341463415,14.597560975609756,1.790548780487805,3.6301829268292667,3.1137195121951224,5.50609756097561,0.42755471332497436,0.6163836980575361,0.5,0.7468563082487133,44.0,58.0
Harrison Barnes,barneha01,47.05143902439025,37.55969512195123,10.827719512195122,5.759634146341463,2.346451219512195,0.7173292682926831,2.770719512195122,6.316219512195123,12.638756097560977,26.253756097560977,6.336024390243902,8.275878048780488,0.4813972570849597,0.7654632682951502,78.054,42.16859756097561,51.94512195121951,32.09329268292683,43.15670731707317,9.304878048780488,12.508231707317073,4.737804878048781,6.914634146341464,1.8353658536585367,2.9024390243902443,0.46951219512195125,0.9817073170731708,2.2195121951219514,3.414634146341464,5.121951219512195,7.469512195121951,10.5,14.939024390243903,22.79268292682927,29.79268292682927,5.164634146341464,7.725609756097562,6.827134146341464,9.817073170731708,0.42956266214856775,0.5364966874002048,0.6885169653069005,0.8292754662840746,74.95,81.0
Scottie Barnes,barnesc01,100.35703658536586,54.199634146341474,22.460353658536587,17.191402439024394,4.289804878048781,4.061878048780488,7.954219512195123,3.6772195121951223,20.914719512195123,43.80036585365853,9.386146341463416,12.431146341463414,0.47753280513214985,0.7549079625257893,69.804,90.82926829268293,109.91067073170733,47.84115853658537,60.614024390243905,19.25,25.398475609756098,14.640243902439025,19.72591463414634,3.5426829268292686,5.036585365853659,3.2439024390243905,4.910670731707316,6.6990853658536595,9.390243902439025,2.9451219512195124,4.439024390243903,18.05060975609756,23.691158536585366,39.396341463414636,49.044817073170734,7.682926829268293,11.31310975609756,10.371951219512196,14.51219512195122,0.43712655287531205,0.5177676096824293,0.6869473740997492,0.82001033532384,64.0,75.0
RJ Barrett,barrerj01,69.20046341463414,48.86008536585366,13.667073170731708,9.576256097560975,1.9726341463414636,1.0626341463414635,5.571658536585367,4.3616829268292685,17.992646341463416,37.48551219512195,8.673939024390245,12.791219512195124,0.4800755151839635,0.6778775539217732,60.142,60.86158536585366,77.77256097560976,41.52621951219512,56.08536585365854,11.567073170731708,15.792682926829269,7.93689024390244,11.353658536585366,1.4939024390243902,2.475609756097561,0.7256097560975611,1.4085365853658538,4.479573170731708,6.703353658536584,3.628048780487805,5.209451219512194,15.067073170731708,20.959451219512193,32.48170731707317,42.60182926829268,6.829268292682928,10.5,10.625914634146342,15.06920731707317,0.4349166986135071,0.5274761065317002,0.60836078079969,0.7484580267599135,53.0,67.0
Charles Bassey,bassech01,13.623109756097561,7.3064634146341465,6.605865853658537,1.148939024390244,0.6527926829268292,1.4072560975609756,1.0352317073170731,0.0003414634146341464,3.0207560975609757,4.88719512195122,1.1843658536585366,1.9436097560975611,0.6174557604792842,0.6092401540994957,29.706,9.471341463414635,18.061280487804872,4.524390243902439,10.335670731707312,4.097560975609756,9.221646341463414,0.7234756097560978,1.707317073170732,0.34146341463414637,0.9817073170731708,0.853658536585366,2.048780487804878,0.5975609756097562,1.5365853658536586,0.0,0.0,1.7500000000000002,4.567073170731708,3.071036585365854,7.000000000000001,0.5975609756097562,1.8801829268292665,1.152439024390244,2.8597560975609757,0.46728084415584414,0.7576001955034213,0.394672131147541,0.8164192949907235,23.0,37.0
Nicolas Batum,batumni01,26.741024390243904,14.358024390243903,9.13739024390244,4.10959756097561,2.4240487804878055,1.7209756097560975,1.8639634146341464,4.108743902439024,4.670195121951219,10.689,0.9655731707317075,1.4328658536585368,0.4366032198189799,0.6746608025179728,72.078,23.134146341463417,30.477743902439023,11.394207317073171,17.290853658536584,7.510060975609757,10.843597560975608,3.158536585365854,5.121951219512195,1.878048780487805,3.073170731707317,1.2783536585365856,2.176829268292683,1.3658536585365855,2.3902439024390247,3.2865853658536586,5.0387195121951205,3.3719512195121952,6.105792682926828,8.747865853658537,12.80487804878049,0.6402439024390244,1.3231707317073171,1.0649390243902441,1.878048780487805,0.34966794789664746,0.538967719523275,0.5293300653594771,0.8157894736842105,67.0,77.0
Bradley Beal,bealbr01,31.515621951219515,21.492646341463416,3.9062560975609757,5.009439024390243,1.4037560975609757,0.6261585365853659,3.1449634146341463,2.666060975609756,8.335121951219513,17.827121951219514,2.84609756097561,3.836085365853659,0.4673365193328258,0.7415046586103211,39.026,23.942987804878047,39.22560975609756,15.408536585365855,28.482317073170723,2.644207317073171,5.168902439024387,3.457317073170732,6.658536585365854,0.8963414634146342,1.9634146341463417,0.34146341463414637,0.8963414634146342,2.304878048780488,4.182926829268293,1.8353658536585367,3.5426829268292686,5.760060975609757,10.969512195121952,13.317073170731708,22.83963414634146,1.790548780487805,4.014329268292681,2.5609756097560976,5.207317073170732,0.39120385062942986,0.5417905405405404,0.6152605459057072,0.8600379746835443,32.0,46.049999999999955
Malik Beasley,beaslma01,63.29331707317073,49.72441463414634,11.591060975609759,5.865231707317074,3.30809756097561,0.3982317073170732,3.618829268292683,12.152426829268293,17.40217073170732,40.7089268292683,2.9652682926829272,4.7770731707317085,0.4275317323365948,0.6205527671350194,77.968,58.34329268292683,67.69725609756098,43.74786585365854,56.0875,10.071036585365855,13.103658536585368,4.863719512195122,6.914634146341464,2.731707317073171,3.9268292682926833,0.2134146341463415,0.5975609756097562,2.9878048780487805,4.310975609756098,10.542682926829269,13.746036585365852,15.150304878048782,19.849695121951218,36.6625,44.60365853658537,2.176829268292683,3.798780487804878,3.798780487804878,5.764329268292681,0.3870416666666667,0.46842888643880926,0.5086956521739131,0.7304481316958452,75.0,81.0
MarJon Beauchamp,beaucma01,16.229756097560976,10.59689024390244,4.5609268292682925,1.6835,0.9198170731707318,0.3690365853658537,1.7675853658536584,1.6800853658536588,3.854268292682927,8.715682926829267,1.3863414634146343,2.221731707317073,0.4416796255115572,0.6261758964329085,36.126,11.733536585365854,21.13231707317073,7.296646341463415,14.217682926829266,3.071036585365854,6.103658536585367,1.0670731707317074,2.3902439024390247,0.5121951219512195,1.3658536585365855,0.17073170731707318,0.5975609756097562,1.1097560975609757,2.520426829268291,1.1076219512195125,2.347560975609756,2.176829268292683,5.634146341463415,5.802743902439025,12.079268292682928,0.853658536585366,1.9655487804878031,1.4085365853658538,3.073170731707317,0.32966080162611955,0.5606362107623317,0.4614615384615385,0.8064799094510469,29.0,43.0
Saddiq Bey,beysa01,67.33786585365854,49.074865853658544,17.79946341463415,6.676207317073171,3.0909268292682928,0.5067317073170733,3.1669024390243905,6.337134146341464,16.83559756097561,38.1769756097561,9.657182926829268,11.965817073170733,0.4411341770525852,0.8073662311967649,69.02,60.43689024390245,74.3109756097561,42.46951219512195,55.487804878048784,15.491768292682927,20.148475609756098,5.632012195121952,7.853658536585367,2.475609756097561,3.75609756097561,0.2966463414634148,0.7682926829268293,2.5609756097560976,3.8841463414634148,5.247865853658537,7.469512195121951,14.42469512195122,19.335365853658537,33.890243902439025,42.642378048780486,7.939024390243903,11.396341463414634,9.902439024390244,14.128048780487806,0.39798253437383874,0.488753212460109,0.7453837363166126,0.8656787945257737,63.0,74.0
Goga Bitadze,bitadgo01,32.46207317073171,16.120231707317075,14.012975609756099,4.112073170731708,1.772707317073171,3.1780853658536588,2.3166585365853662,0.1284756097560976,6.437268292682927,10.514085365853658,2.8937317073170736,4.7215,0.6122829527531055,0.6131305331126464,63.114,26.19237804878049,37.989939024390246,12.634146341463415,19.932926829268293,10.628048780487806,17.414634146341463,2.9856707317073172,5.164634146341464,1.2804878048780488,2.304878048780488,2.347560975609756,4.054878048780488,1.6646341463414636,2.947256097560974,0.0,0.25609756097560976,4.7804878048780495,8.282621951219511,8.152439024390244,13.103658536585368,1.9612804878048784,3.843597560975608,3.3719512195121952,5.975609756097561,0.5196946680844601,0.7121905832792234,0.4824242424242424,0.732787356321839,57.0,70.0
