player_id,pred_source_file_id,pred_ROLE_mean,pred_PTS_mean,pred_REB_mean,pred_AST_mean,pred_STL_mean,pred_BLK_mean,pred_TOV_mean,pred_FG3M_mean,pred_FGM_mean,pred_FGA_mean,pred_FTM_mean,pred_FTA_mean,pred_FG%_mean,pred_FT%_mean,pred_games_played_mean,pred_ROLE_ci_lo,pred_ROLE_ci_hi,pred_PTS_ci_lo,pred_PTS_ci_hi,pred_REB_ci_lo,pred_REB_ci_hi,pred_AST_ci_lo,pred_AST_ci_hi,pred_STL_ci_lo,pred_STL_ci_hi,pred_BLK_ci_lo,pred_BLK_ci_hi,pred_TOV_ci_lo,pred_TOV_ci_hi,pred_FG3M_ci_lo,pred_FG3M_ci_hi,pred_FGM_ci_lo,pred_FGM_ci_hi,pred_FGA_ci_lo,pred_FGA_ci_hi,pred_FTM_ci_lo,pred_FTM_ci_hi,pred_FTA_ci_lo,pred_FTA_ci_hi,pred_FG%_ci_lo,pred_FG%_ci_hi,pred_FT%_ci_lo,pred_FT%_ci_hi,pred_games_played_ci_lo,pred_games_played_ci_hi,actual_source_file_id,actual_season,actual_games_played_mean,actual_PTS_mean,actual_REB_mean,actual_AST_mean,actual_STL_mean,actual_BLK_mean,actual_TOV_mean,actual_FG3M_mean,actual_FGM_mean,actual_FGA_mean,actual_FTM_mean,actual_FTA_mean,actual_FG%_mean,actual_FT%_mean,PTS_error,PTS_abs_error,REB_error,REB_abs_error,AST_error,AST_abs_error,STL_error,STL_abs_error,BLK_error,BLK_abs_error,TOV_error,TOV_abs_error,FG3M_error,FG3M_abs_error,FG%_error,FG%_abs_error,FT%_error,FT%_abs_error,games_played_error,games_played_abs_error
Jaden Ivey,iveyja01,63.17167073170732,39.90648780487805,9.365231707317074,9.965353658536586,2.184768292682927,1.2217560975609756,6.899865853658537,4.618463414634147,14.094756097560978,31.73210975609756,7.07819512195122,9.862146341463417,0.4444434015400277,0.7171929405501871,53.158,53.2234756097561,74.01432926829268,32.48170731707317,47.892378048780486,7.382012195121952,11.270426829268292,7.979573170731708,12.124085365853658,1.6646341463414636,2.6911585365853643,0.8515243902439027,1.6646341463414636,5.591463414634147,8.408536585365853,3.66859756097561,5.764329268292681,11.095426829268291,16.992073170731704,25.9469512195122,37.90243902439025,5.2926829268292686,8.920731707317074,7.723475609756099,12.042987804878043,0.391438499924534,0.4943350778636706,0.6363162878787879,0.7853914487339144,46.0,61.0,iveyja01,2026,37,13.48780487804878,3.884146341463415,2.9024390243902443,0.9817073170731708,0.5975609756097562,1.7500000000000002,2.1341463414634148,4.865853658536586,10.926829268292684,1.6219512195121952,2.00609756097561,0.4453125,0.8085106382978723,26.41868292682927,26.41868292682927,5.481085365853659,5.481085365853659,7.062914634146342,7.062914634146342,1.203060975609756,1.203060975609756,0.6241951219512194,0.6241951219512194,5.149865853658537,5.149865853658537,2.484317073170732,2.484317073170732,-0.0008690984599722951,0.0008690984599722951,-0.09131769774768517,0.09131769774768517,16.158,16.158
Isaiah Jackson,jacksis01,22.896402439024392,11.695207317073171,8.44319512195122,1.687768292682927,1.1576463414634148,2.543219512195122,1.4999634146341465,0.0,4.617097560975609,7.645963414634147,2.355585365853659,4.28869512195122,0.6038706506626272,0.5492460919679306,34.808,17.15426829268293,29.19725609756097,8.36158536585366,15.408536585365855,5.93079268292683,11.099695121951218,1.152439024390244,2.347560975609756,0.7256097560975611,1.6646341463414636,1.707317073170732,3.5000000000000004,1.024390243902439,2.091463414634146,0.0,0.0,3.030487804878049,6.361890243902438,5.50609756097561,10.37621951219512,1.4085365853658538,3.542682926829269,2.859756097560976,5.975609756097561,0.4964874819836652,0.7054206496042758,0.4117647058823529,0.6976744186046512,28.0,42.0,jacksis01,2026,55,15.792682926829269,12.378048780487806,2.2195121951219514,1.5365853658536586,2.091463414634146,2.475609756097561,0.0,6.445121951219512,10.115853658536588,2.9024390243902443,4.481707317073171,0.6371308016877637,0.6476190476190476,-4.097475609756097,4.097475609756097,-3.9348536585365856,3.9348536585365856,-0.5317439024390245,0.5317439024390245,-0.37893902439024374,0.37893902439024374,0.4517560975609758,0.4517560975609758,-0.9756463414634144,0.9756463414634144,0.0,0.0,-0.033260151025136464,0.033260151025136464,-0.09837295565111703,0.09837295565111703,-20.192,20.192
Jaren Jackson Jr.,jacksja01,91.26181707317072,63.10679268292682,16.960060975609757,5.862756097560976,3.8510243902439023,5.666073170731708,6.296414634146342,5.715841463414634,22.35868292682927,46.9339756097561,12.698768292682928,16.48696341463415,0.4764224771988596,0.7701037034156535,68.986,82.29054878048781,100.5204268292683,54.33536585365854,71.2484756097561,14.640243902439025,19.420731707317078,4.823170731707317,6.959451219512194,3.030487804878049,4.652439024390244,4.695121951219512,6.786585365853659,5.205182926829269,7.341463414634147,4.652439024390244,6.786585365853659,19.077134146341464,25.829573170731702,40.92652439024391,53.3984756097561,10.36768292682927,15.152439024390246,13.827134146341464,19.29695121951219,0.4384549039299375,0.5159208432527513,0.7063902667100341,0.8228251997594295,63.95,74.0,jacksja01,2026,48,39.737804878048784,11.609756097560975,4.01219512195122,2.2621951219512195,2.9451219512195124,4.567073170731708,3.5853658536585367,14.597560975609756,30.689024390243905,6.957317073170732,8.664634146341465,0.4756606397774687,0.8029556650246306,23.36898780487804,23.36898780487804,5.350304878048782,5.350304878048782,1.8505609756097563,1.8505609756097563,1.5888292682926828,1.5888292682926828,2.7209512195121954,2.7209512195121954,1.7293414634146345,1.7293414634146345,2.1304756097560973,2.1304756097560973,0.0007618374213909096,0.0007618374213909096,-0.032851961608977076,0.032851961608977076,20.986000000000004,20.986000000000004
Quenton Jackson,jacksqu01,12.03240243902439,6.887829268292684,2.9515243902439026,2.603658536585366,1.1129146341463416,0.1814024390243902,0.6276951219512196,0.5580365853658537,2.25639024390244,4.814890243902439,1.906134146341464,2.6131341463414635,0.468822440669106,0.73238945178302,25.042,7.68079268292683,16.313414634146334,3.967378048780488,10.416768292682926,1.8332317073170732,4.142378048780486,1.5771341463414636,3.670731707317073,0.6402439024390244,1.6646341463414636,0.0426829268292682,0.3414634146341463,0.3414634146341463,0.9817073170731708,0.2560975609756097,0.8963414634146342,1.064939024390244,3.672865853658535,2.8149390243902443,7.085365853658537,1.0670731707317074,2.9024390243902443,1.4939024390243902,3.969512195121952,0.2869708994708995,0.663094429347826,0.5749734042553191,0.8838205980066445,18.0,32.0,jacksqu01,2026,49,19.1219512195122,4.865853658536586,5.975609756097561,1.3231707317073171,0.2560975609756097,2.6463414634146343,1.7926829268292683,6.573170731707317,14.000000000000002,4.182926829268293,5.079268292682928,0.4695121951219512,0.8235294117647058,-12.234121951219517,12.234121951219517,-1.9143292682926831,1.9143292682926831,-3.371951219512195,3.371951219512195,-0.21025609756097552,0.21025609756097552,-0.0746951219512195,0.0746951219512195,-2.018646341463415,2.018646341463415,-1.2346463414634146,1.2346463414634146,-0.0006897544528451927,0.0006897544528451927,-0.09113995998168589,0.09113995998168589,-23.958,23.958
LeBron James,jamesle01,99.66121951219512,64.09430487804877,19.6525,20.18851219512195,3.063524390243902,1.832548780487805,9.157024390243905,5.892719512195122,24.37929268292683,47.05860975609756,10.054646341463416,13.421560975609758,0.5179805821926405,0.7489878280750792,66.984,90.09939024390243,109.0548780487805,56.59329268292683,72.06585365853657,16.729573170731708,22.709451219512196,17.540548780487804,22.965548780487804,2.3902439024390247,3.75609756097561,1.3658536585365857,2.304878048780488,7.595426829268293,10.80091463414634,4.695121951219512,7.000000000000001,21.213414634146343,28.04268292682927,41.82713414634147,52.41463414634147,8.365853658536587,12.03871951219512,11.351524390243902,15.792682926829269,0.4784270320255147,0.5559357950366861,0.6828491152558585,0.8042849525310952,61.0,73.0,jamesle01,2026,60,53.60975609756098,15.53658536585366,18.439024390243905,3.073170731707317,1.4939024390243902,7.640243902439025,3.2865853658536586,20.189024390243905,39.22560975609756,9.945121951219512,13.48780487804878,0.514689880304679,0.7373417721518988,10.484548780487792,10.484548780487792,4.115914634146339,4.115914634146339,1.7494878048780471,1.7494878048780471,-0.00964634146341492,0.00964634146341492,0.33864634146341466,0.33864634146341466,1.5167804878048798,1.5167804878048798,2.606134146341464,2.606134146341464,0.0032907018879615446,0.0032907018879615446,0.011646055923180465,0.011646055923180465,6.983999999999995,6.983999999999995
DaQuan Jeffries,jeffrda01,20.94101219512196,11.734817073170731,4.839560975609756,2.548085365853659,0.8620243902439025,0.9944268292682928,1.6361219512195122,2.0282926829268293,4.701439024390244,11.484097560975613,0.8938658536585367,1.4702560975609755,0.4096241175307029,0.6086549942587203,41.004,15.833231707317074,26.2094512195122,7.975304878048782,15.453353658536583,3.369817073170732,6.489939024390242,1.7926829268292683,3.414634146341464,0.5121951219512195,1.2378048780487805,0.6381097560975612,1.4085365853658538,1.1097560975609757,2.176829268292683,1.3658536585365857,2.731707317073171,3.073170731707317,6.447256097560974,8.02439024390244,14.981707317073171,0.5100609756097563,1.3658536585365857,0.8963414634146342,2.048780487804878,0.3213827838827839,0.5066096813156181,0.4241841491841492,0.8,33.0,49.0,jeffrda01,2026,3,1.3231707317073171,0.2134146341463415,0.0426829268292682,0.0853658536585365,0.0,0.0,0.1707317073170731,0.4695121951219512,0.8109756097560976,0.2134146341463415,0.2134146341463415,0.5789473684210527,1.0,10.411646341463413,10.411646341463413,4.626146341463414,4.626146341463414,2.5054024390243907,2.5054024390243907,0.776658536585366,0.776658536585366,0.9944268292682928,0.9944268292682928,1.6361219512195122,1.6361219512195122,1.8575609756097562,1.8575609756097562,-0.16932325089034977,0.16932325089034977,-0.39134500574127973,0.39134500574127973,38.004,38.004
Ty Jerome,jeromty01,36.3619268292683,23.538951219512192,5.093268292682928,9.050573170731708,1.9051951219512195,0.1035487804878048,3.128573170731708,2.6960243902439025,9.149768292682923,17.943987804878052,2.4810731707317077,3.5465243902439023,0.5099586118044315,0.6990299253624467,50.05,29.750000000000004,43.66676829268293,17.709146341463416,29.711585365853654,3.884146341463415,6.404573170731706,7.16859756097561,11.229878048780485,1.2804878048780488,2.5609756097560976,0.0,0.2134146341463415,2.3902439024390247,3.969512195121952,1.878048780487805,3.54481707317073,6.658536585365854,11.82743902439024,13.99786585365854,22.365853658536587,1.619817073170732,3.4167682926829253,2.518292682926829,4.7804878048780495,0.4329025940852585,0.5872698754350614,0.5555555555555556,0.8241832491832491,43.0,57.0,jeromty01,2026,15,12.591463414634148,1.7926829268292683,3.628048780487805,0.6829268292682927,0.1707317073170731,1.152439024390244,1.7926829268292683,4.353658536585366,9.176829268292684,2.091463414634146,2.3902439024390247,0.4744186046511628,0.875,10.947487804878044,10.947487804878044,3.3005853658536592,3.3005853658536592,5.422524390243902,5.422524390243902,1.222268292682927,1.222268292682927,-0.0671829268292683,0.0671829268292683,1.9761341463414641,1.9761341463414641,0.9033414634146342,0.9033414634146342,0.03554000715326866,0.03554000715326866,-0.17597007463755332,0.17597007463755332,35.05,35.05
Isaiah Joe,joeis01,40.5149756097561,31.95269512195122,8.399487804878047,5.154731707317072,2.480390243902439,0.7816097560975611,2.062609756097561,7.9838414634146355,10.492658536585369,23.753646341463416,2.6485609756097563,3.657073170731708,0.4418685313148813,0.7245483348244632,72.886,35.7234756097561,45.37621951219512,26.335365853658537,37.4329268292683,6.9125000000000005,9.859756097560975,4.182926829268293,6.105792682926828,1.878048780487805,3.0753048780487786,0.5121951219512195,1.0670731707317074,1.6219512195121952,2.5609756097560976,6.445121951219512,9.735975609756094,8.40640243902439,12.591463414634148,20.27439024390244,27.31707317073171,2.0039634146341467,3.3719512195121952,2.817073170731708,4.439024390243903,0.3809477306547619,0.4967859015385727,0.6097370426829268,0.8279877112135177,68.0,77.0,joeis01,2026,71,33.50609756097561,7.725609756097562,4.01219512195122,2.1341463414634148,0.4695121951219512,1.920731707317073,7.725609756097562,10.542682926829269,23.17682926829269,4.695121951219512,5.25,0.4548802946593002,0.8943089430894309,-1.5534024390243921,1.5534024390243921,0.6738780487804856,0.6738780487804856,1.1425365853658525,1.1425365853658525,0.34624390243902425,0.34624390243902425,0.3120975609756099,0.3120975609756099,0.14187804878048804,0.14187804878048804,0.2582317073170737,0.2582317073170737,-0.013011763344418892,0.013011763344418892,-0.16976060826496764,0.16976060826496764,1.8859999999999957,1.8859999999999957
Cameron Johnson,johnsca01,57.550585365853664,42.6835243902439,11.325231707317077,7.377573170731708,2.6944878048780487,1.148939024390244,3.848292682926829,6.817743902439025,14.523548780487804,31.064292682926837,7.098853658536585,8.58558536585366,0.4674301098572171,0.8264319877163926,56.068,49.88567073170732,65.7765243902439,35.59329268292683,50.06707317073171,9.302743902439024,13.404573170731709,5.975609756097561,8.835365853658537,2.00609756097561,3.3719512195121952,0.853658536585366,1.5365853658536586,2.9878048780487805,4.737804878048781,5.632012195121952,8.067073170731708,12.034451219512196,17.54481707317073,26.75579268292683,35.81524390243902,5.50609756097561,8.754268292682923,6.739634146341464,10.414634146341465,0.4214746616913882,0.5167134563549658,0.7587970448843044,0.8872322775263951,49.0,62.0,johnsca01,2026,54,28.170731707317078,8.792682926829269,5.634146341463415,1.707317073170732,0.8963414634146342,2.00609756097561,4.695121951219512,9.731707317073171,20.27439024390244,4.01219512195122,4.7804878048780495,0.48,0.8392857142857143,14.512792682926825,14.512792682926825,2.532548780487808,2.532548780487808,1.7434268292682926,1.7434268292682926,0.9871707317073168,0.9871707317073168,0.2525975609756098,0.2525975609756098,1.8421951219512191,1.8421951219512191,2.1226219512195126,2.1226219512195126,-0.012569890142782869,0.012569890142782869,-0.01285372656932171,0.01285372656932171,2.067999999999998,2.067999999999998
Keshad Johnson,johnske01,60.86295121951219,43.71551219512195,15.039243902439026,6.64419512195122,2.414317073170732,1.1485975609756096,4.084329268292684,4.673012195121951,16.024792682926833,34.34191463414634,7.2356951219512196,9.832353658536585,0.4665690505677208,0.7356752639934522,70.826,53.77408536585366,67.3579268292683,36.99969512195122,51.4329268292683,12.418597560975613,17.630182926829267,5.420731707317073,8.026524390243901,1.8759146341463415,3.030487804878049,0.853658536585366,1.4939024390243902,3.2012195121951224,4.953353658536583,3.796646341463415,5.634146341463415,13.05457317073171,18.91067073170732,29.493902439024392,39.14024390243903,5.544512195121952,8.880182926829267,7.682926829268293,11.78048780487805,0.4115168979165761,0.5150612202599154,0.6594413129973474,0.808466844681798,65.0,76.0,johnske01,2026,82,46.14024390243903,18.78048780487805,4.737804878048781,1.9634146341463417,0.4695121951219512,2.9878048780487805,4.225609756097561,17.670731707317074,34.018292682926834,6.573170731707317,8.28048780487805,0.5194479297365119,0.7938144329896907,-2.424731707317079,2.424731707317079,-3.741243902439024,3.741243902439024,1.9063902439024387,1.9063902439024387,0.45090243902439053,0.45090243902439053,0.6790853658536584,0.6790853658536584,1.096524390243904,1.096524390243904,0.4474024390243905,0.4474024390243905,-0.05287887916879108,0.05287887916879108,-0.0581391689962385,0.0581391689962385,-11.174000000000007,11.174000000000007
Nikola Jokić,jokicni01,139.24126829268295,86.3633536585366,38.95397560975611,30.495926829268296,5.188621951219513,2.575743902439025,10.30989024390244,5.089512195121952,32.9659024390244,56.60874390243902,15.42919512195122,19.49380487804878,0.5824474298521015,0.7914018728320962,71.106,126.84939024390243,151.2704268292683,76.10152439024391,96.08353658536586,34.43018292682927,43.41067073170732,27.189024390243905,33.97560975609756,4.353658536585366,6.103658536585367,2.091463414634146,3.1158536585365857,8.963414634146343,11.73780487804878,4.225609756097561,6.103658536585367,28.76189024390244,37.60579268292683,49.80884146341464,63.30945121951219,12.76219512195122,18.353658536585368,16.26219512195122,22.666768292682928,0.5463519778868792,0.6199196785427402,0.7391379310344828,0.8380759493670885,66.0,76.0,jokicni01,2026,65,76.78658536585367,35.6829268292683,29.750000000000004,3.9268292682926833,2.2621951219512195,10.371951219512196,4.7804878048780495,27.48780487804878,48.31707317073171,17.03048780487805,20.48780487804878,0.568904593639576,0.83125,9.576768292682928,9.576768292682928,3.27104878048781,3.27104878048781,0.7459268292682921,0.7459268292682921,1.26179268292683,1.26179268292683,0.31354878048780543,0.31354878048780543,-0.06206097560975543,0.06206097560975543,0.30902439024390294,0.30902439024390294,0.0135428362125255,0.0135428362125255,-0.03984812716790387,0.03984812716790387,6.1059999999999945,6.1059999999999945
Derrick Jones Jr.,jonesde01,42.686170731707314,29.125207317073176,10.743890243902438,2.863256097560976,3.0269024390243904,2.122963414634147,2.8220243902439024,3.4549268292682926,11.105414634146342,21.558804878048782,3.7094024390243914,5.69509756097561,0.5148736949503888,0.6514732230779073,73.338,37.17256097560976,47.76432926829269,24.32073170731708,34.31920731707317,8.96128048780488,12.636280487804877,2.2621951219512195,3.457317073170732,2.4307926829268296,3.713414634146342,1.6219512195121952,2.6463414634146343,2.2195121951219514,3.457317073170732,2.689024390243903,4.2682926829268295,8.790548780487805,13.445121951219512,18.052743902439023,25.05487804878049,2.817073170731708,4.652439024390244,4.567073170731708,6.914634146341464,0.45,0.5794579000482646,0.561602184376157,0.7334883720930231,68.0,78.0,jonesde01,2026,50,21.512195121951223,7.384146341463415,2.9451219512195124,1.920731707317073,2.1341463414634148,1.707317073170732,2.347560975609756,8.067073170731708,16.176829268292686,3.030487804878049,3.969512195121952,0.4986807387862796,0.7634408602150538,7.613012195121954,7.613012195121954,3.359743902439023,3.359743902439023,-0.08186585365853638,0.08186585365853638,1.1061707317073173,1.1061707317073173,-0.011182926829267803,0.011182926829267803,1.1147073170731705,1.1147073170731705,1.1073658536585365,1.1073658536585365,0.016192956164109207,0.016192956164109207,-0.11196763713714641,0.11196763713714641,23.337999999999994,23.337999999999994
Herbert Jones,joneshe01,40.51710975609756,21.513304878048785,7.923146341463416,6.092902439024391,3.5484024390243905,1.440121951219512,3.2064268292682927,2.5843658536585368,7.593207317073171,16.605024390243905,3.6945487804878048,4.805158536585366,0.4574989639321454,0.7690823426597544,45.674,32.603353658536584,48.02469512195122,16.729573170731708,26.67682926829269,5.932926829268293,9.821341463414631,4.652439024390244,7.469512195121951,2.601524390243903,4.481707317073171,0.9817073170731708,1.878048780487805,2.4307926829268296,4.01219512195122,1.8353658536585369,3.329268292682927,5.672560975609756,9.51829268292683,13.09939024390244,20.53262195121951,2.603658536585366,4.865853658536586,3.5000000000000004,6.231707317073171,0.3876316463395115,0.5312737127371273,0.6635260056887444,0.8593518518518518,37.95,53.0,joneshe01,2026,56,21.170731707317078,8.109756097560975,6.615853658536586,3.75609756097561,1.152439024390244,3.1158536585365857,3.414634146341464,7.810975609756098,20.402439024390244,2.1341463414634148,2.6463414634146343,0.3828451882845188,0.8064516129032258,0.3425731707317077,0.3425731707317077,-0.18660975609755948,0.18660975609755948,-0.522951219512195,0.522951219512195,-0.20769512195121953,0.20769512195121953,0.287682926829268,0.287682926829268,0.09057317073170701,0.09057317073170701,-0.830268292682927,0.830268292682927,0.0746537756476266,0.0746537756476266,-0.037369270243471364,0.037369270243471364,-10.326,10.326
Tre Jones,jonestr01,40.72446341463415,21.62026829268293,7.527219512195122,12.328707317073173,2.5273414634146345,0.6034512195121952,2.850109756097561,1.6183658536585368,8.175231707317074,16.181524390243904,3.506914634146342,4.647743902439024,0.5051771220210842,0.7547578544567136,59.012,34.357621951219514,47.16676829268293,16.814939024390245,26.508231707317076,5.932926829268293,9.26219512195122,9.729573170731708,14.939024390243905,1.91859756097561,3.2439024390243905,0.3841463414634146,0.8963414634146342,2.176829268292683,3.628048780487805,1.1097560975609757,2.1341463414634148,6.0182926829268295,10.50213414634146,12.717378048780487,19.76432926829268,2.518292682926829,4.611890243902438,3.5405487804878053,5.847560975609756,0.4306194146940446,0.5831315046896598,0.6489217941345601,0.8571991001124858,52.0,65.0,jonestr01,2026,65,39.01219512195122,8.707317073170731,14.939024390243905,3.2439024390243905,0.4695121951219512,3.9268292682926833,1.7500000000000002,14.55487804878049,26.335365853658537,8.152439024390244,9.689024390243905,0.5526742301458671,0.8414096916299559,-17.391926829268293,17.391926829268293,-1.180097560975609,1.180097560975609,-2.610317073170732,2.610317073170732,-0.716560975609756,0.716560975609756,0.13393902439024397,0.13393902439024397,-1.0767195121951225,1.0767195121951225,-0.13163414634146342,0.13163414634146342,-0.047497108124782916,0.047497108124782916,-0.08665183717324232,0.08665183717324232,-5.9879999999999995,5.9879999999999995
Tyus Jones,jonesty01,59.73740243902439,33.33843902439025,8.02089024390244,18.053426829268297,3.3603414634146347,0.610109756097561,3.617207317073171,6.080524390243904,12.57678048780488,27.411317073170736,2.3973292682926832,3.241426829268293,0.4587411119043231,0.7394304365895559,75.006,53.82103658536586,66.03048780487805,28.584756097560977,38.50213414634146,6.613719512195122,9.435060975609757,15.491768292682927,21.085365853658537,2.729573170731708,4.054878048780488,0.3841463414634146,0.8963414634146342,2.942987804878049,4.270426829268291,5.036585365853659,7.298780487804878,10.329268292682928,14.898475609756096,23.59298780487805,30.821341463414637,1.7926829268292683,3.073170731707317,2.5609756097560976,4.014329268292681,0.3996126033057851,0.5205411359003833,0.6352861685214626,0.8359416154521508,71.0,79.0,jonesty01,2026,67,8.49390243902439,3.2439024390243905,6.786585365853659,1.579268292682927,0.1280487804878048,1.0670731707317074,1.707317073170732,3.2439024390243905,9.304878048780488,0.2987804878048781,0.3841463414634146,0.3486238532110092,0.7777777777777778,24.84453658536586,24.84453658536586,4.776987804878049,4.776987804878049,11.266841463414638,11.266841463414638,1.7810731707317078,1.7810731707317078,0.48206097560975625,0.48206097560975625,2.5501341463414633,2.5501341463414633,4.373207317073172,4.373207317073172,0.1101172586933139,0.1101172586933139,-0.03834734118822192,0.03834734118822192,8.006,8.006
DeAndre Jordan,jordade01,18.993304878048782,9.49490243902439,11.205719512195122,2.2215609756097563,0.7232195121951219,1.2786097560975611,1.9845853658536587,0.0,3.785719512195122,6.009841463414634,1.721231707317073,3.675426829268293,0.6302623527773107,0.4679335344427768,50.286,14.894207317073173,23.178963414634147,6.739634146341464,12.388719512195111,8.28048780487805,14.13445121951219,1.4939024390243902,2.9451219512195124,0.426829268292683,1.024390243902439,0.853658536585366,1.7500000000000002,1.3658536585365857,2.731707317073171,0.0,0.0,2.644207317073171,5.036585365853659,4.394207317073171,7.685060975609755,1.024390243902439,2.603658536585366,2.603658536585366,5.079268292682928,0.5158699627924576,0.7351090767432801,0.3251075731497418,0.6141975308641974,43.0,58.0,jordade01,2026,12,2.2621951219512195,3.2439024390243905,0.4695121951219512,0.1707317073170731,0.426829268292683,0.3841463414634146,0.0,0.8963414634146342,1.3658536585365857,0.4695121951219512,0.7256097560975611,0.65625,0.6470588235294118,7.232707317073171,7.232707317073171,7.961817073170732,7.961817073170732,1.752048780487805,1.752048780487805,0.5524878048780488,0.5524878048780488,0.8517804878048781,0.8517804878048781,1.6004390243902442,1.6004390243902442,0.0,0.0,-0.025987647222689314,0.025987647222689314,-0.179125289086635,0.179125289086635,38.286,38.286
Nikola Jović,jovicni01,31.17176829268293,19.497048780487805,8.046158536585367,4.967268292682928,1.6566951219512194,0.7141707317073172,2.466390243902439,3.0984390243902435,6.82559756097561,15.086024390243905,2.823475609756098,3.811243902439025,0.4527317845223762,0.741701537557878,43.666,25.0484756097561,38.08170731707317,14.68079268292683,24.84573170731707,6.016158536585366,10.036890243902434,3.5853658536585367,6.447256097560974,1.1097560975609757,2.2621951219512195,0.4695121951219512,1.024390243902439,1.7500000000000002,3.2439024390243905,2.2621951219512195,4.01219512195122,5.077134146341464,8.835365853658537,11.73780487804878,18.82317073170732,1.878048780487805,3.798780487804878,2.731707317073171,4.993902439024391,0.3759894772156352,0.5309264922414769,0.6019280682239526,0.8529607843137255,36.0,51.04999999999996,jovicni01,2026,47,14.682926829268292,6.5304878048780495,4.353658536585366,1.1097560975609757,0.7256097560975611,2.774390243902439,1.920731707317073,4.908536585365854,13.402439024390246,2.9451219512195124,4.310975609756098,0.3662420382165605,0.6831683168316832,4.814121951219514,4.814121951219514,1.515670731707317,1.515670731707317,0.6136097560975626,0.6136097560975626,0.5469390243902437,0.5469390243902437,-0.011439024390243913,0.011439024390243913,-0.30799999999999983,0.30799999999999983,1.1777073170731704,1.1777073170731704,0.08648974630581574,0.08648974630581574,0.05853322072619482,0.05853322072619482,-3.334000000000003,3.334000000000003
Johnny Juzang,juzanjo01,24.68276829268293,18.5129512195122,5.838341463414634,2.480646341463415,1.2086097560975608,0.3473536585365854,1.420060975609756,3.978560975609757,6.574195121951219,15.387451219512196,1.3889024390243905,2.0483536585365854,0.4271840520502158,0.6782440093043606,47.084,19.544512195121957,29.53871951219512,14.256097560975611,23.13628048780488,4.310975609756098,7.25609756097561,1.7926829268292683,3.203353658536584,0.8109756097560976,1.6646341463414636,0.1707317073170731,0.5548780487804879,0.9817073170731708,1.920731707317073,2.9024390243902443,4.953353658536583,4.737804878048781,8.624085365853658,11.906402439024392,19.000304878048777,0.8109756097560976,1.9634146341463417,1.3658536585365857,2.774390243902439,0.3444699011331247,0.5123683139807831,0.5196756756756757,0.8333333333333334,39.0,54.0,juzanjo01,2026,21,1.8353658536585369,0.7256097560975611,0.2560975609756097,0.0853658536585365,0.0426829268292682,0.2134146341463415,0.2560975609756097,0.6829268292682927,1.6219512195121952,0.2134146341463415,0.3414634146341463,0.4210526315789473,0.625,16.677585365853663,16.677585365853663,5.112731707317073,5.112731707317073,2.2245487804878055,2.2245487804878055,1.1232439024390244,1.1232439024390244,0.3046707317073172,0.3046707317073172,1.2066463414634145,1.2066463414634145,3.7224634146341473,3.7224634146341473,0.006131420471268523,0.006131420471268523,0.05324400930436057,0.05324400930436057,26.084000000000003,26.084000000000003
Trevor Keels,keelstr01,0.958060975609756,0.7898048780487804,0.4036951219512195,0.0,0.0,0.0,0.0,0.2366341463414634,0.2537926829268292,0.768719512195122,0.0,0.0,0.3275214894657338,,12.09,0.5121951219512195,1.4533536585365836,0.2987804878048781,1.4085365853658538,0.1707317073170731,0.6829268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853658536585365,0.426829268292683,0.0426829268292682,0.4716463414634127,0.4246951219512196,1.1972560975609738,0.0,0.0,0.0,0.0,0.1052631578947368,0.5833333333333334,,,7.0,17.0,keelstr01,2026,8,0.3414634146341463,0.0853658536585365,0.0,0.0426829268292682,0.0,0.0,0.0853658536585365,0.1280487804878048,0.5121951219512195,0.0,0.0,0.25,,0.4483414634146341,0.4483414634146341,0.318329268292683,0.318329268292683,0.0,0.0,-0.0426829268292682,0.0426829268292682,0.0,0.0,0.0,0.0,0.1512682926829269,0.1512682926829269,0.07752148946573378,0.07752148946573378,,,4.09,4.09
