player_id,source_file_id,durability,durability_std,ROLE_mean,career_games,trajectory_stage,trajectory_factor,ROLE_mean_before_trajectory,ROLE_std,PTS_mean,PTS_std,REB_mean,REB_std,AST_mean,AST_std,STL_mean,STL_std,BLK_mean,BLK_std,TOV_mean,TOV_std,FG3M_mean,FG3M_std,PTS_per_role,REB_per_role,AST_per_role,STL_per_role,BLK_per_role,TOV_per_role,FG3M_per_role,FGA_per_role,FTA_per_role,FGA_mean,FGA_std,FGP_mean,FGP_std,FTA_mean,FTA_std,FTP_mean,FTP_std,source,train_seasons
Giannis Antetokounmpo,antetgi01,68,8.0,43.970233465202796,859.0,prime_stable,1.0,43.970233465202796,10.11017945841316,30.53925264103952,9.767563846491251,11.787667520778216,3.9607525512041257,6.356676182974051,3.826614817215903,0.9505318823441696,1.16230356307356,1.0834141476917916,1.2418625520124804,3.3116213167829254,2.2967304805163073,0.36956353959458005,0.7360114240975844,0.6947324767502484,0.26815733191913593,0.14461933429453144,0.021627240364221166,0.024650619887719744,0.07532879470057648,0.008402544691732624,0.44446780340960135,0.24761291166327493,19.538512788356975,6.1658630288070935,0.5956177410469143,0.14094330112107806,10.88541721867003,5.623520023282507,0.6331221068376417,0.18402853869378819,nba_history,"2023,2024,2025"
Thanasis Antetokounmpo,antetth01,40,8.0,2.7767240890302065,198.0,young_growth,1.0208,2.7201450715421305,4.311642647645087,1.0802496355604823,2.5373267054696633,0.655074994969115,1.4094074289165301,0.46156245021731435,0.8742701859533414,0.16055379634742378,0.5095934838236018,0.10368604109412304,0.35608151041509284,0.37683232754095825,0.7588298735270219,0.0,0.0,0.38519773442767036,0.23131061757833055,0.1657679706519299,0.05804848237999873,0.03730274217198811,0.13538047521594535,0.0,0.35529764890904003,0.08453669847714934,0.9959005196865229,2.079748536558473,0.48818590119117355,0.6277487375298317,0.2422358646046064,1.2222209754191005,0.4292272379495027,0.7520981316025597,nba_history,"2023,2024,2025"
Cole Anthony,anthoco01,69,8.0,17.866022664455503,320.0,prime_stable,1.0,17.866022664455503,10.331182119733842,10.335873395231427,8.367989295288774,3.4573100163879733,2.818669352024495,2.973951219556637,2.6624107648306072,0.6828285148507399,0.9480832531228314,0.4695575016624507,0.8975748324027416,1.512195816280029,1.4331352547343594,1.1436851967209194,1.3064042545424666,0.572026278004622,0.19109605238382563,0.16473369534188884,0.037918045452373164,0.026071542197458164,0.08399934553939876,0.06348554226002728,0.47702886644300563,0.11525202541848015,8.609885003487541,5.500034696936358,0.4328709804247243,0.21153290150091858,2.0884077381964747,2.553501303000495,0.8395064775415956,0.3192205783974863,nba_history,"2023,2024,2025"
OG Anunoby,anunoog01,66,10.334677331951664,25.8736803908386,492.0,prime_stable,1.0,25.8736803908386,8.593818104679396,17.28572936699337,8.757944206987158,4.787823563539911,2.587182114072333,2.213382782315814,1.7437720686819769,1.5607578905800836,1.5193635117189122,0.8329296946550591,1.1405148392650966,1.5910199002997536,1.4642362716386,2.2621889308290934,1.7800177184459518,0.6749968387901237,0.18701240275130787,0.08656998495872675,0.06096401576319685,0.032532776635357204,0.06226861156906349,0.08840112104296323,0.5251400517257798,0.1034581035765179,13.446291592070654,4.631802412079699,0.4791474997450106,0.17044365998084027,2.655758542060754,2.853125859135595,0.8034925599754449,0.3071802184636494,nba_history,"2023,2024,2025"
Deni Avdija,avdijde01,72,8.0,25.688923586744636,359.0,prime_stable,1.0,25.688923586744636,11.181568310049734,15.205585827882249,9.277692049551085,7.295534635241504,4.039519318675717,3.767432186390991,2.4441028450922584,0.9372399679697956,1.0931801379886348,0.47824015349346005,0.8567943310040183,2.409194426097292,2.0869821974461127,1.4563874802467391,1.4365265359167831,0.5950774552122632,0.2873282024014936,0.1479445660246297,0.03689518387821999,0.01880425159364351,0.09435928325043161,0.05693744177984458,0.42942307607379243,0.166386596606074,10.948838589908643,5.027239156687426,0.479760597690248,0.19077773693264216,4.26500187227375,3.71702920237657,0.766697675130829,0.25725398169544256,nba_history,"2023,2024,2025"
Deandre Ayton,aytonde01,51,10.43498389499902,24.574161917684307,398.0,prime_stable,1.0,24.574161917684307,9.592863359814922,15.349259487600683,8.111708237340304,10.195230495418729,4.953596386008671,1.6023319842880355,1.4181705238533788,0.7900952214683753,1.0456321989319532,0.8741501807792847,1.068648600604357,1.7272811947777722,1.4380352172862176,0.1057153973988013,0.3669178687603007,0.6195565974265921,0.411760902465711,0.0647300543592525,0.03188413513882191,0.03537173837737756,0.06977299164825412,0.004300473081932406,0.4949270274041133,0.06858574618892183,12.260480619562749,5.499065934109351,0.5713395460004949,0.1769515442674472,1.6987567635044885,2.426999926002192,0.729518912323514,0.43467290193427555,nba_history,"2023,2024,2025"
Marvin Bagley III,baglema01,42,8.359219055024013,9.14605601638505,289.0,prime_stable,1.0,9.14605601638505,11.152831587757813,6.455539387002737,8.121054860585229,3.6942138342689788,4.345130820397828,0.5393309106265084,1.065183397658643,0.31920088004028246,0.7093242957325144,0.3757654292431834,0.9437036179593968,0.6022323803882292,1.1662379982563176,0.1484778032796786,0.6087401413076194,0.6486308598400465,0.3752379060596912,0.05399162773193533,0.03356035212317377,0.037805583772489035,0.060076014118886585,0.014796342384842372,0.48777278433792837,0.15411079315926948,4.8274924240561425,5.552701340562511,0.5482099249366963,0.2856969867486717,1.5133976344571274,2.4230395377807867,0.7215741739815112,0.46037300512330265,nba_history,"2023,2024,2025"
Patrick Baldwin Jr.,baldwpa01,34,8.0,3.6578570898415395,93.0,young_growth,1.0628,3.441717246745897,6.853144885208409,2.702548291656222,4.44308888705379,1.390091281228171,2.516478576828155,0.2528203676536366,0.8999704584814388,0.18552294660939572,0.6059478117156146,0.136485023463251,0.559154763840978,0.2663309353737643,0.6307096425228143,0.627774955483595,1.1107752751013358,0.6909968816888232,0.3445527091451699,0.05883562186752833,0.04512341784232339,0.032513097455818034,0.06725253407412926,0.16321102300198068,0.5193086327860083,0.061485968416969364,2.088464022846765,3.2045720467711294,0.4358150419073842,0.4423449348150432,0.25629352575439535,1.0038481986470067,0.6272302261234616,0.6171974806054301,nba_history,"2023,2024,2025"
LaMelo Ball,ballla01,42,10.804091588917988,40.05234686524823,231.0,young_growth,1.0076,39.75024500322373,12.693263495637414,24.6549908222774,10.150987383679091,5.267305229513018,3.2987823617007543,7.76262422547663,3.462833750992801,1.3641610484382902,1.3562821902574445,0.25647702736131434,0.6459471381664329,3.6396653183310326,2.260796422472545,3.6866352697363194,2.119673578002921,0.6170530562660508,0.13181844143409646,0.1942737944671303,0.034143447664796746,0.006418330643191826,0.09109172408450093,0.09226254368128853,0.5168173370807536,0.11541901598770414,20.65022228032668,7.346103027138017,0.41296175081667236,0.13627326320334276,4.611402300202101,4.156685953695526,0.8484357238561389,0.2091977103441064,nba_history,"2023,2024,2025"
Lonzo Ball,balllo01,40,8.0,17.08228571428571,287.0,prime_stable,1.0,17.08228571428571,5.901792331660817,7.628571428571428,4.831656378649514,3.3714285714285714,2.051231439932624,3.2857142857142856,1.9834716191227808,1.3428571428571427,1.3065317485939762,0.4857142857142857,0.646425205432529,1.1714285714285713,1.2624056666645993,1.9142857142857141,1.4049013841404185,0.44657790861042357,0.19736401953569283,0.19234629022546335,0.0786110925269285,0.028433799424633713,0.06857563390646954,0.11206262126179169,0.40643607412858773,0.04515956379206531,6.942857142857143,3.092609107604285,0.36625514403292175,0.22855461157423596,0.7714285714285716,1.7212915319071103,0.8148148148148148,0.4855596519306257,nba_history,"2023,2024,2025"
Mo Bamba,bambamo01,45,11.232668405422322,10.132818771880096,364.0,prime_stable,1.0,10.132818771880096,6.859831204946999,4.674313280255553,4.754602052648058,4.4222040973795425,3.2197337777212605,0.6604163495749854,0.9378057049284187,0.3064822087756545,0.6771541354908283,0.973763401293966,1.3050586220597815,0.6366374045036107,0.9230137648157356,0.5359216182745035,0.9572077541564628,0.4590583297260439,0.43556498097771995,0.06482275408369258,0.030195822784915154,0.09596937775296266,0.06271572446128187,0.05248396003637498,0.3628790301599764,0.08970363575098533,3.6926165989994555,2.8992214075345033,0.4755715398237641,0.3252047400862237,0.9132552002975625,1.4715297928806277,0.6877607929046826,0.5796289293290197,nba_history,"2023,2024,2025"
Paolo Banchero,banchpa01,61,15.61891856960496,37.40928328438004,198.0,young_growth,1.0208,36.647025161030605,8.83937585654107,24.547680791799458,9.751056194457943,7.43505785045548,3.371805378007874,4.883621580806512,2.4117938858190033,0.8445965436709069,1.0799490283203401,0.6072651042526361,0.8779570532051092,3.044577571020975,1.975212189244571,1.694940236209505,1.604335577984403,0.6627606283571247,0.20097515781332867,0.13191452295747624,0.022856693332058024,0.016412051634982407,0.08231888691867965,0.04570052551992907,0.5112708794820376,0.2169787313660482,18.933910320266197,5.663032381725741,0.44938271604938274,0.14342657107251627,8.02996571608241,4.542223520177495,0.7282540907191307,0.19631330052486792,nba_history,"2023,2024,2025"
Desmond Bane,banede01,60,11.642832797715322,29.993948720084397,313.0,prime_stable,1.0,29.993948720084397,9.415087731133317,20.413580674807132,9.159395923859567,5.344866702577445,3.1620986908083677,5.117806814787992,3.2158507411408572,1.0702756469075447,1.150590019313214,0.42408426596744875,0.7417921607980794,2.4127858742852206,1.7217178454708992,2.6417244212107773,1.8622658535338144,0.6741879929596899,0.17704901271399726,0.16913829502803251,0.03540931427218428,0.013994970765408971,0.07971752748440211,0.08719188791300606,0.5176777577607129,0.10484850748788038,15.677142580233031,5.590135870404809,0.47691121529499353,0.15806825363435562,3.1758039818189046,3.033670745680558,0.8839516197965637,0.22504836829987057,nba_history,"2023,2024,2025"
Dalano Banton,bantoda01,59,13.060282832095215,14.508741705918833,216.0,young_growth,1.0136,14.31407034917012,13.913488906534427,8.0870998052567,9.217100263663964,2.233669023766283,2.4826161826293522,2.1318690173301205,2.3363827396929326,0.5941218563684515,1.0724871849402424,0.4638144511649684,0.8792373437390072,1.1745910056781383,1.758171529257449,0.9581945956105293,1.454430271481327,0.5521747308273037,0.15267407711718248,0.1457059402655216,0.04088796187200734,0.03223725431063937,0.08003069118466172,0.06536425717396753,0.5000452103040334,0.11734247118613325,7.320995145785348,7.525761281516897,0.3982094932640633,0.22665432449103962,1.726584260138062,2.5937774234693207,0.7457354364697004,0.41574654619595636,nba_history,"2023,2024,2025"
Dominick Barlow,barlodo01,38,8.0,7.765125028956229,96.0,young_growth,1.0616,7.31454882154882,7.420570590732375,4.266028659265782,5.0194975525187076,2.900002983872386,3.0848450489425576,0.73884928205286,1.3097841522026679,0.30294854756916084,0.643340871866587,0.487905022241646,0.9393928687171608,0.23834710645875617,0.6020068835537955,0.14342940675094992,0.4001940110523916,0.5521393608781812,0.3730497722744061,0.09467364031789788,0.03898957210449674,0.06299823855142228,0.030360029163520402,0.018860944738643196,0.4259124702317684,0.1330758019040278,3.292104709939098,3.1709814794058553,0.5212494923014437,0.3447569744122123,1.0311914884256914,1.9747387774492768,0.667135407511572,0.581608591113678,nba_history,"2023,2024,2025"
Harrison Barnes,barneha01,79,8.0,15.147636388888891,993.0,decline,0.9814,15.434722222222224,6.329844655414707,12.549284835794621,7.830756239154427,3.6316820190271404,2.5822151434805827,1.5002326170726703,1.4955674638228655,0.5537054101738773,0.8754647447469056,0.15492928766375103,0.41965461234632817,0.6946775705426903,1.0378298349552304,1.8151606571072305,1.8280405226595873,0.823150263968838,0.23816834155171093,0.09856807165225956,0.036290713356229166,0.010202564885533606,0.045426176268916985,0.11941296457677991,0.564392914694944,0.18077752301022373,8.598883950893882,3.827247650945603,0.4918759231905465,0.21418487778579554,2.772334334968053,2.9511034849997158,0.8184842005226893,0.29010653619629334,nba_history,"2023,2024,2025"
Scottie Barnes,barnesc01,66,8.0,34.51967158767159,276.0,prime_stable,1.0,34.51967158767159,9.791547458827855,18.7458437552823,7.793138767225512,7.688072620753328,3.940503133219631,5.712466777706412,2.6870127074288663,1.3203967178623435,1.4517741067225844,1.0739169654983152,1.2738053709000738,2.6702082349585616,1.9578567652868624,1.2459588861967572,1.402492534271792,0.54278931649839,0.2227431590843758,0.16546094555909452,0.03823378572879702,0.031060794266291956,0.07725129751398209,0.03600018617247014,0.453061643885921,0.12333039433781019,15.641392027853447,4.532077598747166,0.45526144492195053,0.15814825521879847,4.262837641733813,3.5975689154942185,0.7641742610670921,0.2574237333580784,nba_history,"2023,2024,2025"
RJ Barrett,barrerj01,61,8.0,31.787833543274026,387.0,prime_stable,1.0,31.787833543274026,8.932724313463309,21.31841432373448,7.834946943564588,6.039225027988972,2.7550378068533754,4.477609933480144,3.1862621172968324,0.6744278747556847,0.938110395485777,0.31439899428289236,0.6803439342446829,2.6325446817392115,1.9429578246677768,1.7886360934304013,1.3813193473536058,0.680533280039266,0.1924752519279973,0.1420283282349748,0.021412993004908305,0.010051700677094669,0.08381659148589769,0.05702890654594638,0.5383091812973653,0.1742701946676312,16.869864203534256,4.373332679691868,0.4696930193033788,0.1539396460838161,5.458045117634368,3.8134046306137934,0.6712118230527608,0.25823224794654753,nba_history,"2023,2024,2025"
Charles Bassey,bassech01,36,8.0,10.36001824962406,113.0,young_growth,1.0548,9.821784461152882,8.866400306941998,4.487490393881917,4.877870119719984,4.593221139204664,4.223377223999593,0.8308138684900552,1.1741098076955911,0.4320587570328674,0.7507644293565917,0.9180757187708205,1.4800913048773432,0.8023319357716885,1.0649399903042265,0.012625579015850034,0.1383148668833556,0.4412619141293208,0.45235301127449845,0.08155438930242229,0.04265010138152822,0.09066208094954176,0.07880426714434544,0.0011500069000414002,0.3121567824043202,0.07882657011255222,3.1737273797319165,3.1187330422686594,0.6223262717375505,0.3491205595376251,0.8036020035535228,1.5805649781598443,0.6491923139260567,0.6094936009989148,nba_history,"2023,2024,2025"
Nicolas Batum,batumni01,72,8.06225774829855,8.59938063732194,1131.0,decline,0.9538,9.015915954415956,6.16148756976949,4.285209034467082,4.926852796070923,3.0183017244726775,2.2445338701259847,1.2924884210864445,1.635032868221335,0.6488672322337357,1.0651093911730363,0.4782408093723046,0.9359370545936679,0.4814438888723762,0.863281619985517,1.1243065881577363,1.4697599904965106,0.47603941919329507,0.3349707434241369,0.14247859358865259,0.07250922034784094,0.053215597723406324,0.05335724449436158,0.12549015589548138,0.3699831523322916,0.034650003932116424,3.3354715027444835,2.6333841631208452,0.4384037015615962,0.33988170214670405,0.31338569333557204,1.036486864026559,0.7533129459734964,0.5424887717873392,nba_history,"2023,2024,2025"
Bradley Beal,bealbr01,54,8.0,26.15403312368973,801.0,prime_stable,1.0,26.15403312368973,9.976025225662692,18.018066595361343,9.486821359468047,3.661665322032535,2.529113190991885,4.238512978723492,2.6878618726177153,1.023830243071426,1.1800024665094193,0.5359824053706285,0.862582309996963,2.1551473507483196,1.8312196714938593,1.85118617241018,1.7881481117261784,0.6830886015255401,0.13897237526842685,0.16045811317644307,0.039036825535815965,0.0203453603915903,0.08154173972786145,0.07055051880384647,0.5228307465966952,0.10663372956812364,13.787943179666785,5.786867300060954,0.503237105282001,0.1685364520206045,2.8217409006213594,3.1014136992230354,0.8157422677429621,0.28906115874242705,nba_history,"2023,2024,2025"
Malik Beasley,beaslma01,79,8.0,19.328945643183573,578.0,prime_stable,1.0,19.328945643183573,6.6770372814807795,14.898117457319243,8.100706893104897,3.26775601327344,2.228235812123057,1.6531165941997528,1.5102635415041177,0.8775873552425868,1.0887949162841328,0.09091723022724349,0.3353926751861687,0.9769938381013126,1.1746518127000984,3.5860205177401463,2.345386830446638,0.7843300136702522,0.1738471983256575,0.08722144573609796,0.046329748093473413,0.0048561810851331,0.0514237693842787,0.1889318843328715,0.6440345325381852,0.06369271550317347,12.23078363578311,4.672142286582975,0.427356640728216,0.17792075635063617,1.2233752586215245,1.9337152073385073,0.6922776911076443,0.5234475392148603,nba_history,"2023,2024,2025"
MarJon Beauchamp,beaucma01,45,8.0,4.888233362586487,135.0,young_growth,1.046,4.673263252950752,5.981513666336242,3.088284546582528,4.16384408692259,1.5602492454722516,1.9181806486673076,0.4330273855368738,1.0110026859730812,0.18387644698595862,0.5436845554244354,0.06730600210264105,0.3267138378938821,0.5133652932190721,0.9509424457521787,0.43584185657966945,0.8733820554170569,0.6107977609997216,0.31219970594455904,0.085678964979021,0.03567373403121265,0.012759663897729239,0.10281029242700467,0.08502843062217512,0.5049548326149746,0.12179377533826487,2.559208041693556,2.9604172101038535,0.4348283047098024,0.3898804891070252,0.5961756066008381,1.3369115415064887,0.726628955427016,0.5584379744295227,nba_history,"2023,2024,2025"
Saddiq Bey,beysa01,68,8.0,19.92255050505051,292.0,prime_stable,1.0,19.92255050505051,7.1663716183466315,13.842289045817072,7.012493249717088,5.873113631347288,3.1098637900463246,1.4995952518188878,1.427786583383745,0.8542433791839237,1.1282975724975588,0.173753239971234,0.43767853618537245,0.8888971225323009,1.0385861958125653,1.8722351024046848,1.5160450121830171,0.6971434768122733,0.2955016972702935,0.07553415629903742,0.04303701243138172,0.008749714350701585,0.04477690246580101,0.09431585687964412,0.5575302690883559,0.16098720442611836,11.071030794138354,3.9671850142219895,0.418359137701742,0.18535593266625994,3.1969869369863027,3.2379769528464912,0.8461713376158262,0.25263927232016786,nba_history,"2023,2024,2025"
Goga Bitadze,bitadgo01,63,11.461152851757891,14.916070161964047,319.0,prime_stable,1.0,14.916070161964047,10.211691658651164,6.4699908991470565,5.883524359428608,5.857442271453877,4.880653544960668,1.6934893066283356,1.6452028518311292,0.6384881708140666,0.8604678981355822,1.282754346347394,1.403302262581122,0.9126325526517065,1.152151886697278,0.07038941533754572,0.2737534233542759,0.44410445137025834,0.4013302923363761,0.11586738637578753,0.043841317730261814,0.08796230059997354,0.06255159902460605,0.005043807377616581,0.30521883205906125,0.11838590843610561,4.439396379469982,3.7996563098178635,0.6011841175274568,0.29171146557683597,1.724962069926933,2.2026238294058937,0.6326016761000699,0.4611567755302315,nba_history,"2023,2024,2025"
Bismack Biyombo,biyombi01,41,11.977989072553967,11.968197079104867,867.0,prime_stable,1.0,11.968197079104867,8.105697087405554,4.841228928750054,4.521540082113133,5.361455502580553,4.010256638684998,1.1531489482132566,1.3746098462383989,0.4454357383062671,0.7935993719023364,0.9713698896965961,1.3163311604890817,0.9805349070019794,1.090875913032061,0.0,0.0,0.4065551249345066,0.4502943290222774,0.09696016239771643,0.03730444658279118,0.08179423259210485,0.08242288625848908,0.0,0.31715519932363834,0.09117552081642148,3.7773837053721513,3.068502580869838,0.5806423516603159,0.317608311407671,1.082531194334524,2.088670401533822,0.42104779693193306,0.5957181519465701,nba_history,"2023,2024,2025"
Buddy Boeheim,boehebu01,18,8.0,4.677582,20.0,young_growth,1.092,4.2835,5.103486083061264,2.925997859916368,4.281240875902687,0.9160158254928316,1.2561114489655054,0.3690327210274791,0.9947181473705671,0.08566179398148148,0.45910068340180016,0.06590304435483871,0.29284101381978583,0.0,0.0,0.6985479428016725,1.0833830116814644,0.6439523240598509,0.20187958696023212,0.08178301189053877,0.019290123456790122,0.014400921658986173,0.0,0.15378762018546963,0.6780433947772657,0.16329934004665186,3.0676225050403225,2.8924367070286374,0.2654867256637168,0.32414328109427903,0.7446922375298686,1.7228690541587242,0.8214285714285714,0.4983230807991367,nba_history,"2023,2024,2025"
Bogdan Bogdanović,bogdabo01,62,11.197580205970208,17.749126816690104,503.0,prime_stable,1.0,17.749126816690104,7.708012997256238,12.136014635384996,7.7934530782900096,2.9296904616593777,2.498721159836631,2.6779234756579506,2.10717915980284,0.8307368073947656,1.1292045560538317,0.24213742880389666,0.6294501309788925,1.2879021119537346,1.486299740669248,2.2137717690228627,1.791864543742726,0.662448183739565,0.16091351845603918,0.14711941272939422,0.045323192171997304,0.01320740903485891,0.07092328011603048,0.1208387776969247,0.5511959995243986,0.07555305906464703,10.092870199489441,4.774898629668578,0.43079662896589593,0.19505139810856348,1.3866963592998258,2.0672901455985606,0.8874063609170745,0.33757026861050077,nba_history,"2023,2024,2025"
