player_id,FGA_mean,FTA_mean,FG_pct_used,FT_pct_used,PTS,REB,AST,STL,BLK,FG3M,TOV,FG,FT,sum_raw,risk_penalty,H2H_value,availability_multiplier,rank_H2H
Collin Murray-Boyles,16.56712195121951,5.7091829268292695,0.5760759612967444,0.6175263234608954,0.31864904552129225,0.6857562408223201,0.31864904552129225,0.5888399412628487,0.8707782672540383,-0.2951541850220264,-0.3215859030837004,0.8913362701908958,-0.8972099853157122,2.1600587371512483,0.051498348175134614,2.1085603889761138,1.0,181.0
Luguentz Dort,24.680292682926837,4.699475609756099,0.413916570961123,0.6849289508959865,0.4772393538913362,0.5095447870778267,0.2070484581497798,0.7738619676945668,0.6211453744493391,0.8267254038179148,-0.25110132158590304,-0.9118942731277533,-0.11600587371512483,2.1365638766519828,0.029928008438968135,2.1066358682130146,1.0,182.0
Herbert Jones,18.033963414634147,4.3673170731707325,0.429931261360491,0.750256791843864,0.24522760646108654,0.15124816446402356,0.4625550660792952,0.8972099853157123,0.500734214390602,0.30690161527165927,-0.3832599118942731,-0.6035242290748899,0.5594713656387664,2.136563876651982,0.038586885910255754,2.097976990741726,1.0,183.0
T.J. McConnell,22.79934146341463,3.0123048780487807,0.5348102563017444,0.6928312251750276,0.43318649045521296,0.07195301027900136,0.8795888399412628,0.7650513950073421,-0.07195301027900147,-0.3215859030837004,-0.5712187958883994,0.8795888399412628,0.042584434654919345,2.1071953010279,0.014557220028398144,2.0926380809995018,1.0,184.0
Tim Hardaway Jr.,33.696975609756095,8.267768292682927,0.4222443150924889,0.7684986928472667,0.7533039647577093,0.27753303964757703,0.342143906020558,0.35095447870778274,-0.21292217327459617,0.9676945668135095,-0.14831130690161531,-0.9324522760646109,0.7415565345080763,2.1395007342143906,0.05454688787656432,2.084953846337826,1.0,185.0
John Konchar,9.453073170731706,1.997646341463415,0.4598546271944206,0.6646013249593122,-0.18942731277533043,0.5653450807635829,0.2687224669603525,0.8325991189427313,0.6475770925110131,0.01615271659324513,0.12187958883994132,0.05433186490455211,-0.22466960352422904,2.0925110132158586,0.007973398992537328,2.084537614223321,1.0,186.0
Jake LaRavia,17.79767073170732,6.0997317073170745,0.4469130415929697,0.692601979579694,0.315712187958884,0.4772393538913362,0.3480176211453745,0.7415565345080763,0.4566813509544787,0.38619676945668124,-0.45374449339207046,-0.2599118942731278,0.06901615271659334,2.0807635829662257,0.05659632633130695,2.024167256634919,1.0,187.0
Precious Achiuwa,21.41487804878049,5.796426829268293,0.5149273707606802,0.5746974535491631,0.4155653450807635,0.86784140969163,0.07488986784140961,0.5653450807635829,0.8296622613803231,-0.21585903083700442,-0.30396475770925113,0.7856093979441998,-0.9559471365638766,2.0631424375917766,0.0606952032407923,2.0024472343509845,1.0,188.0
Sion James,16.50540243902439,5.102487804878049,0.382041860552554,0.743789555446293,0.1953010279001468,0.6005873715124816,0.5624082232011747,0.5917767988252569,0.28634361233480177,0.4977973568281939,-0.4008810572687225,-0.9383259911894273,0.5682819383259912,1.963289280469897,-0.03155514520331162,1.9948444256732085,1.0,189.0
Georges Niang,25.58337804878049,3.1757804878048783,0.4540748021107199,0.7191510422351295,0.5447870778267254,0.48604992657856094,0.18942731277533031,0.03671071953010285,0.12481644640234957,0.8854625550660793,-0.4302496328928047,-0.1277533039647577,0.2745961820851688,1.9838472834067546,0.0021837353578893367,1.9816635480488654,1.0,190.0
Jordan Poole,33.12246341463415,8.965719512195122,0.4115666109356352,0.8282946061086247,0.7121879588839941,-0.07488986784140972,0.7033773861967694,0.48604992657856094,0.330396475770925,0.8707782672540383,-0.8149779735682819,-0.9853157121879589,0.8766519823788546,2.104258443465492,0.1258161101402402,1.9784423333252519,1.0,191.0
Dejounte Murray,26.24001219512196,6.22539024390244,0.4458536209581538,0.793179718303922,0.5242290748898679,0.32452276064610874,0.7738619676945668,0.7298091042584434,-0.11306901615271658,0.3362701908957415,-0.7533039647577092,-0.4302496328928047,0.7386196769456681,2.1306901615271663,0.15496937215895462,1.9757207893682116,1.0,192.0
Jaylen Wells,31.43734146341464,7.763085365853659,0.4304545570802701,0.7451274126027105,0.6828193832599119,0.4889867841409692,0.3744493392070485,0.5859030837004404,-0.30396475770925113,0.8208516886930983,-0.4772393538913363,-0.8531571218795888,0.6651982378854626,1.9838472834067546,0.023830929036108728,1.960016354370646,1.0,193.0
Will Riley,29.073134146341463,9.216182926829267,0.4382749297495173,0.7487836093824037,0.6123348017621146,0.368575624082232,0.5330396475770924,0.6886930983847284,-0.042584434654919234,0.5242290748898679,-0.6681350954478708,-0.6857562408223201,0.7063142437591776,2.0367107195301033,0.07811543010610492,1.9585952894239984,1.0,194.0
Dennis Schröder,30.4325,9.582231707317074,0.4137735733935685,0.7914070070500236,0.6475770925110131,0.2070484581497798,0.9001468428781203,0.6093979441997064,-0.04552129221732748,0.6328928046989721,-0.8002936857562408,-0.9559471365638766,0.8208516886930983,2.016152716593245,0.07004576619055566,1.9461069504026896,1.0,195.0
Buddy Hield,24.7359512195122,3.0186219512195125,0.4358886673831265,0.722095047956403,0.4977973568281939,0.23935389133627027,0.380323054331865,0.5565345080763584,0.2745961820851688,0.841409691629956,-0.44493392070484583,-0.6505139500734214,0.28928046989721,1.983847283406755,0.0657931813969648,1.9180541020097903,1.0,196.0
Isaiah Hartenstein,15.91586585365854,5.509512195121952,0.5997488558300818,0.6102558805676047,0.28634361233480177,0.9265785609397945,0.6211453744493391,0.5800293685756241,0.8590308370044053,-0.7973568281938326,-0.527165932452276,0.920704845814978,-0.908957415565345,1.9603524229074896,0.07673205914915351,1.883620363758336,1.0,197.0
Tari Eason,21.70478048780488,3.965158536585366,0.4505215080537004,0.6664572504905152,0.368575624082232,0.7180616740088106,-0.03083700440528636,0.8531571218795888,0.6270190895741556,0.315712187958884,-0.29809104258443464,-0.21292217327459617,-0.41262848751835535,1.9280469897209986,0.050909134619396126,1.8771378551016025,1.0,198.0
Rudy Gobert,22.327439024390245,13.858207317073171,0.6652863764099628,0.5912794631732964,0.6622613803230544,0.9970631424375918,0.30690161527165927,0.5976505139500734,0.988252569750367,-0.9060205580029369,-0.671071953010279,0.988252569750367,-0.9970631424375918,1.966226138032305,0.09361430842009626,1.8726118296122087,1.0,199.0
Jabari Smith Jr.,18.425963414634147,5.61869512195122,0.5498538697243507,0.6597219987186905,0.41850220264317173,0.7356828193832599,-0.11600587371512483,-0.2804698972099853,0.7767988252569751,0.2481644640234948,-0.12187958883994121,0.8737151248164463,-0.644640234948605,1.8898678414096914,0.020244411740309054,1.8696234296693823,1.0,200.0
Duncan Robinson,26.762451219512197,4.17319512195122,0.4422263510011264,0.7181414983755641,0.5800293685756241,0.08957415565345084,0.5154185022026432,0.26578560939794427,0.07195301027900136,0.9295154185022025,-0.368575624082232,-0.5418502202643172,0.353891336270191,1.8957415565345082,0.04166104359236985,1.8540805129421383,1.0,201.0
Zach Edey,15.613329268292684,5.25409756097561,0.613161681991277,0.7157593805347858,0.30690161527165927,0.8649045521292218,-0.27165932452276065,-0.11894273127753308,0.9148311306901615,-0.5594713656387665,-0.5124816446402349,0.935389133627019,0.4008810572687225,1.960352422907489,0.1303761107020426,1.8299763122054462,1.0,202.0
Paul Reed,14.092024390243903,4.436121951219513,0.5630058847155328,0.6347758250169482,0.1747430249632893,0.6240822320117474,0.03083700440528636,0.6916299559471366,0.86784140969163,-0.4419970631424376,-0.17767988252569755,0.841409691629956,-0.7562408223201175,1.8546255506607934,0.028365311617226913,1.8262602390435665,1.0,203.0
Khris Middleton,21.564951219512192,5.753146341463414,0.4579535979717405,0.8038544890489113,0.4302496328928047,0.2481644640234948,0.6563876651982379,0.2540381791483113,-0.2011747430249633,0.33920704845814975,-0.5829662261380323,-0.004405286343612369,0.7444933920704846,1.883994126284875,0.06325700130922059,1.8207371249756543,1.0,204.0
Brice Sensabaugh,28.52218292682927,6.138487804878049,0.4484156696786789,0.7797907717848375,0.6270190895741556,0.3215859030837005,0.368575624082232,0.3215859030837005,-0.13656387665198233,0.8091042584434656,-0.7268722466960352,-0.395007342143906,0.7092511013215859,1.8986784140969164,0.0893104876651367,1.8093679264317797,1.0,205.0
De'Andre Hunter,28.21537804878049,8.857560975609758,0.4449838963152756,0.8155811265987152,0.6417033773861969,0.353891336270191,0.16005873715124808,0.2687224669603525,-0.10132158590308371,0.6769456681350954,-0.5036710719530102,-0.4977973568281938,0.8443465491923641,1.84287812041116,0.060848911124897764,1.7820292092862622,1.0,206.0
Bub Carrington,31.915987804878053,5.067573170731708,0.4171186598323451,0.6813037992357772,0.6240822320117474,0.6358296622613804,0.9148311306901615,0.5712187958883994,0.26578560939794427,0.882525697503671,-0.920704845814978,-0.947136563876652,-0.2011747430249633,1.825256975036711,0.05767228152004681,1.7675846935166641,1.0,207.0
Alex Sarr,35.06931707317074,7.90948780487805,0.4482464757258909,0.6590087434915061,0.6916299559471366,0.8472834067547723,0.5124816446402349,0.33920704845814975,0.9765051395007343,0.44787077826725397,-0.6798825256975036,-0.48604992657856094,-0.7591776798825257,1.8898678414096919,0.1467203823786154,1.7431474590310765,1.0,208.0
Corey Kispert,21.86125609756097,4.964024390243902,0.47074666151832,0.7165711085218572,0.47136563876651993,0.06314243759177685,0.24229074889867852,-0.13950073421439058,-0.09544787077826722,0.7180616740088106,-0.2481644640234949,0.3568281938325992,0.395007342143906,1.7635829662261386,0.02442014259184726,1.7391628236342913,1.0,209.0
Kobe Sanders,17.64068292682927,3.9013902439024393,0.4679416739099533,0.7266429984616434,0.303964757709251,0.06901615271659334,0.28634361233480177,0.5095447870778267,-0.09838472834067546,0.48604992657856094,-0.5359765051395007,0.2804698972099853,0.41850220264317173,1.7195301027900147,-0.007986602973771155,1.727516705763786,1.0,210.0
Zaccharie Risacher,27.081804878048786,5.665817073170732,0.4552325238988133,0.6328264196893082,0.5594713656387664,0.5212922173274597,0.07195301027900136,0.6064610866372981,0.6740088105726871,0.6886930983847284,-0.41850220264317184,-0.11894273127753308,-0.8384728340675477,1.7459618208516883,0.04073879628773555,1.7052230245639528,1.0,211.0
Mike Conley,14.875256097560978,4.078951219512196,0.4106468327365059,0.794260753381014,0.16005873715124808,-0.10719530102790009,0.7533039647577093,0.5212922173274597,0.10425844346549185,0.5712187958883994,-0.21292217327459617,-0.7503671071953011,0.6622613803230544,1.7019089574155652,0.01870733289925205,1.6832016245163133,1.0,212.0
Nicolas Batum,10.689,1.4328658536585368,0.4366032198189799,0.6746608025179728,-0.07782672540381796,0.27165932452276054,0.09251101321585908,0.45374449339207046,0.6035242290748899,0.5433186490455213,0.1013215859030836,-0.2745961820851689,-0.10719530102790009,1.606461086637298,-0.03611514576511411,1.642576232402412,1.0,213.0
Sam Merrill,19.507975609756095,2.4644268292682927,0.4384341678328938,0.7849266272396482,0.380323054331865,-0.03083700440528636,0.29221732745961826,0.2599118942731278,-0.3215859030837004,0.8443465491923641,0.2217327459618208,-0.4889867841409692,0.5301027900146842,1.687224669603524,0.04903902202944341,1.6381856475740806,1.0,214.0
Thomas Bryant,12.12280487804878,3.5194634146341466,0.5356672553070828,0.720594179960746,0.06607929515418509,0.35976505139500725,-0.33333333333333337,-0.3010279001468429,0.5036710719530102,-0.022026431718061623,0.2481644640234948,0.7239353891336271,0.33920704845814975,1.5844346549192363,-0.01111199661725364,1.59554665153649,1.0,215.0
Jaylin Williams,13.169646341463416,3.390390243902439,0.4354299817544633,0.6802130060121391,0.06901615271659334,0.7004405286343611,0.47430249632892796,0.013215859030837107,0.6446402349486049,0.4508076358296622,-0.1747430249632893,-0.38032305433186486,-0.16593245227606457,1.6314243759177678,0.04242958301289812,1.5889947929048698,1.0,216.0
Kyle Anderson,13.875792682926829,4.48580487804878,0.4930127086654623,0.6574671347854107,0.07195301027900136,0.33333333333333326,0.6446402349486049,0.5183553597650514,0.6651982378854626,-0.3744493392070485,-0.1953010279001468,0.4977973568281939,-0.5682819383259912,1.593245227606461,0.006436320151480367,1.5868089074549807,1.0,217.0
Javon Small,14.982817073170732,4.632036585365854,0.4654379701772688,0.7660199588604978,0.2217327459618208,0.007342143906020615,0.6064610866372981,0.21879588839941255,-0.2217327459618208,0.342143906020558,-0.3303964757709251,0.1953010279001468,0.6064610866372981,1.6461086637298092,0.06020846160779084,1.5859002021220183,1.0,218.0
Walker Kessler,13.59186585365854,6.0235,0.6773335689011667,0.6065480474848091,0.3098384728340675,0.882525697503671,0.05726872246696035,0.2011747430249633,0.9647577092511013,-0.2070484581497798,-0.5212922173274597,0.9500734214390603,-0.9265785609397944,1.7107195301027902,0.12889026782235422,1.581829262280436,1.0,219.0
Isaiah Collier,24.56496341463415,9.363865853658536,0.4636429847317574,0.6821979325283248,0.5036710719530102,0.23054331864904554,0.9765051395007343,0.8267254038179148,0.20998531571218804,-0.027900146842878115,-0.9441997063142438,0.19823788546255505,-0.3303964757709251,1.643171806167401,0.08641565584781263,1.5567561503195884,1.0,220.0
Collin Gillespie,20.32091463414634,2.991134146341464,0.4259494139376866,0.7323987637122402,0.3773861967694567,0.18942731277533031,0.7004405286343611,0.6740088105726871,-0.3480176211453745,0.7444933920704846,-0.342143906020558,-0.7268722466960352,0.3891336270190895,1.6578560939794416,0.10329790511875521,1.5545581888606863,1.0,221.0
Russell Westbrook,32.30371951219512,8.748036585365854,0.4401258324010142,0.64811315980845,0.6651982378854626,0.7209985315712188,0.935389133627019,0.9001468428781203,0.3832599118942732,0.5741556534508077,-0.9530102790014684,-0.6945668135095449,-0.8766519823788547,1.654919236417034,0.13147768387146677,1.5234415525455671,1.0,222.0
Oso Ighodaro,14.33429268292683,4.858085365853659,0.6234070170732511,0.4920369081195466,0.20411160058737154,0.7885462555066078,0.48604992657856094,0.6534508076358296,0.8267254038179148,-0.9060205580029369,-0.4831130690161527,0.9295154185022025,-0.9853157121879589,1.5139500734214386,-0.0038877260642857267,1.5178377994857244,1.0,223.0
Ivica Zubac,25.40880487804878,8.184024390243904,0.6155933146192617,0.6630428553162154,0.6182085168869309,0.9706314243759178,0.34508076358296624,0.004405286343612369,0.8883994126284875,-0.9060205580029369,-0.6093979441997064,0.9794419970631425,-0.7180616740088106,1.5726872246696035,0.0879527346888696,1.484734489980734,1.0,224.0
Egor Dёmin,21.79057317073171,3.612939024390244,0.4014545723385249,0.7458207671018215,0.4096916299559472,0.1806167400881058,0.6387665198237886,0.330396475770925,0.21292217327459628,0.8061674008810573,-0.5888399412628488,-0.935389133627019,0.48604992657856094,1.5403817914831137,0.057672281520046845,1.482709509963067,1.0,225.0
Zach Collins,14.017158536585368,4.216560975609757,0.5286741780373642,0.6937622599366674,0.16886930983847281,0.5183553597650514,0.13950073421439058,-0.29221732745961826,0.41262848751835546,0.001468428781204123,-0.2540381791483113,0.7327459618208516,0.07195301027900136,1.4992657856093978,0.035000368614456295,1.4642654169949416,1.0,226.0
Tre Johnson,30.353707317073173,4.553414634146342,0.4195759480456062,0.7912563106614973,0.5770925110132159,0.18355359765051404,0.3891336270190895,0.1747430249632893,0.23935389133627027,0.7650513950073421,-0.6299559471365639,-0.9236417033773862,0.6798825256975036,1.4552129221732746,0.010099691389332735,1.4451132307839418,1.0,227.0
Justin Champagnie,14.777853658536587,3.1947317073170733,0.4833802025061502,0.64884931384341,0.11013215859030834,0.5066079295154184,-0.15124816446402345,0.28928046989721,0.5066079295154184,0.12775330396475781,0.13656387665198233,0.43906020558002945,-0.5154185022026432,1.449339207048458,0.04168666157305402,1.407652545475404,1.0,228.0
Gary Payton II,13.69319512195122,1.9514634146341463,0.570940504133966,0.5956294384885324,0.12481644640234957,0.26578560939794427,0.13656387665198233,0.5741556534508077,0.22613803230543317,-0.05726872246696035,-0.06607929515418498,0.8590308370044053,-0.671071953010279,1.392070484581498,-0.012187951805993451,1.4042584363874915,1.0,229.0
Taurean Prince,17.568292682926828,2.046219512195122,0.4478658912368172,0.7132233817540387,0.27165932452276054,0.17180616740088106,0.2158590308370043,0.31277533039647576,0.08370044052863435,0.7063142437591776,-0.28928046989721,-0.2217327459618208,0.16886930983847281,1.4199706314243756,0.018220591266250856,1.4017500401581249,1.0,230.0
Deandre Ayton,25.69734146341464,5.216280487804879,0.6009918052490321,0.6407876499608361,0.5888399412628487,0.9148311306901615,-0.06607929515418498,0.24229074889867852,0.8208516886930983,-0.7004405286343612,-0.5007342143906021,0.9765051395007343,-0.7797356828193833,1.4963289280469891,0.10024936541732568,1.3960795626296634,1.0,231.0
