player_id,season,fgm_total,fgm_mean,fgm_std,fgm_std_percent,fgm_consistency,fga_total,fga_mean,fga_std,fga_std_percent,fga_consistency,fg3m_total,fg3m_mean,fg3m_std,fg3m_std_percent,fg3m_consistency,fg3a_total,fg3a_mean,fg3a_std,fg3a_std_percent,fg3a_consistency,ftm_total,ftm_mean,ftm_std,ftm_std_percent,ftm_consistency,fta_total,fta_mean,fta_std,fta_std_percent,fta_consistency,trb_total,trb_mean,trb_std,trb_std_percent,trb_consistency,ast_total,ast_mean,ast_std,ast_std_percent,ast_consistency,stl_total,stl_mean,stl_std,stl_std_percent,stl_consistency,blk_total,blk_mean,blk_std,blk_std_percent,blk_consistency,tov_total,tov_mean,tov_std,tov_std_percent,tov_consistency,PF_total,PF_mean,PF_std,PF_std_percent,PF_consistency,pts_total,pts_mean,pts_std,pts_std_percent,pts_consistency,GmSc_total,GmSc_mean,GmSc_std,GmSc_std_percent,GmSc_consistency,FG%_mean,FG%_std,FG%_std_percent,FG%_consistency,FT%_mean,FT%_std,FT%_std_percent,FT%_consistency,Rk_final,Gcar_final
achiupr01,2025,164.0,2.8771929824561404,2.4058720978843504,83.61872535329753,1.1959043811955985,327.0,5.7368421052631575,3.889208126293071,67.79353614639298,1.475066882247602,10.0,0.175438596491228,0.3837226964481298,218.721936975434,0.4572015106616014,36.0,0.631578947368421,0.9379228369755696,148.5044491877985,0.6733804983414344,41.0,0.7192982456140351,0.9590617804640468,133.33297923524552,0.7500019918070338,69.0,1.2105263157894737,1.4483591960913065,119.647064024934,0.835791507421865,317.0,5.56140350877193,3.407017672915551,61.261831973560376,1.6323377342544765,55.0,0.9649122807017544,1.051612915625696,108.98533852848122,0.9175546119340348,47.0,0.8245614035087719,0.9472291738377908,114.87672959309378,0.8704983189738356,42.0,0.7368421052631579,0.9915052731916848,134.5614299331572,0.7431550039983563,45.0,0.7894736842105263,0.8180299091908725,103.61712183084384,0.965091465899344,81.0,1.4210526315789471,1.2092998036209193,85.09887506962025,1.1751036652151865,379.0,6.649122807017544,5.38679346732814,81.01509964055514,1.234337801763824,377.5,6.62280701754386,5.651928164790302,85.34037228954894,1.171778342619749,0.4988421052631579,0.2752713459657115,55.18205922503184,1.8121831878763544,0.6316206896551724,0.3392740583945483,53.714842460238586,1.8616828314077836,57.0,320.0
adamsst01,2025,91.0,1.5689655172413792,1.403155203498839,89.43187011311282,1.1181696175370222,167.0,2.8793103448275863,2.471433891679836,85.83423096852124,1.1650363598722506,0.0,0.0,0.0,,,2.0,0.0344827586206896,0.1840592240099194,533.7717496287664,0.1873459958672393,43.0,0.7413793103448276,1.1480012352152138,154.84667823833115,0.6458000981208374,93.0,1.603448275862069,1.853774292856772,115.61173009214276,0.864964134005259,327.0,5.637931034482759,3.697786326230677,65.58764737656857,1.5246773439799484,66.0,1.137931034482759,1.3304566669113036,116.9189192134176,0.8552935715858382,22.0,0.3793103448275862,0.5872202195147034,154.81260332660364,0.645942241466174,28.0,0.4827586206896552,0.8000302474620596,165.72055125999805,0.6034254607511567,54.0,0.9310344827586208,1.0406150166248642,111.76976104489282,0.8946963746288636,60.0,1.0344827586206895,0.972706790198115,94.02832305248444,1.0635093422242818,225.0,3.8793103448275854,3.398026187681874,87.59356394913274,1.141636388468814,298.79999999999995,5.1517241379310335,4.466257170780417,86.69441630028923,1.153476824316151,0.5708163265306122,0.3093344113758191,54.19158440262832,1.8453049694400516,0.4292727272727273,0.334078889703397,77.82439192582311,1.2849441868471412,58.0,764.0
adebaba01,2025,540.0,6.923076923076923,2.8181657052164164,40.70683796423712,2.456589727943367,1113.0,14.26923076923077,4.488580248514294,31.456357536757857,3.179007610246879,79.0,1.0128205128205128,0.9999167464511732,98.72595724454622,1.0129048407431285,221.0,2.833333333333333,1.5493330501970517,54.68234294813124,1.828743879808784,251.0,3.217948717948718,2.2485056272505872,69.87388005001824,1.43114995086027,328.0,4.205128205128205,2.7697764660097888,65.866635472184,1.518219342511138,749.0,9.602564102564102,3.1800504104055665,33.11667984133968,3.01962637797916,337.0,4.32051282051282,2.46794298774153,57.12152909312741,1.7506534154043072,98.0,1.2564102564102564,1.2107301375068955,96.3642354342223,1.0377293977313755,53.0,0.6794871794871795,1.0128215666184863,149.05675886083387,0.6708853779207995,161.0,2.0641025641025643,1.4264636465043667,69.10817666294446,1.447006777327112,162.0,2.076923076923077,1.2143004053880055,58.466315814978046,1.7103865466135932,1410.0,18.07692307692308,7.0944815407236295,39.24606809762008,2.5480259513197985,1259.9999999999998,16.15384615384615,6.827060220091166,42.26275374342151,2.366149650519772,0.4778589743589744,0.138007126143786,28.880304346887318,3.462567388448518,0.7610563380281691,0.2386404879624784,31.3564812535134,3.189133346675985,78.0,567.0
agbajoc01,2025,266.0,4.15625,2.269317427620382,54.60011855928738,1.8314978545589653,534.0,8.34375,3.492480584759296,41.85744521059831,2.389061241001876,101.0,1.578125,1.3893550804896997,88.03834173400077,1.1358687366254605,253.0,3.953125,1.9307839307653216,48.84196504702791,2.0474196708448185,34.0,0.53125,0.9252841691344306,174.17113771942223,0.5741479404072858,48.0,0.75,1.2215005084172057,162.86673445562744,0.6139989257735422,242.0,3.78125,2.0351572615808045,53.82234080213698,1.85796452754856,98.0,1.53125,1.2080254123259977,78.89145549884067,1.2675643942387338,58.0,0.90625,0.9209854970162592,101.62598587765616,0.9840002941805294,30.0,0.46875,0.7339553638951596,156.57714429763405,0.6386628166491031,54.0,0.84375,1.0573814617041266,125.31928435011872,0.7979617863170895,125.0,1.953125,1.5163624760360428,77.63775877304539,1.2880330599486396,667.0,10.421875,5.822247118418842,55.86563951706235,1.7900090442795027,534.6,8.353125,6.218200851162401,74.44161138690491,1.3433347040307495,0.511625,0.216916595777754,42.39757552460376,2.358625434654133,0.6917,0.2758527639310889,39.8804053680915,2.5074970797566287,64.0,201.0
aldamsa01,2025,313.0,4.815384615384615,2.499326832446012,51.902953389453934,1.926672635556011,648.0,9.96923076923077,3.754036289320931,37.65622821078094,2.655603196375629,120.0,1.8461538461538465,1.5635573345616522,84.69268895542282,1.1807394620878555,326.0,5.015384615384615,2.7070065783785258,53.97405754435711,1.852741938436215,65.0,1.0,1.346291201783626,134.6291201783626,0.7427813527082074,94.0,1.446153846153846,1.6108108326124264,111.38585544660395,0.8977800601256585,416.0,6.4,3.091318488929926,48.30185138953009,2.0703140174390087,188.0,2.892307692307692,2.2158736773214653,76.61265373717832,1.3052674084760536,52.0,0.8,0.8874119674649424,110.9264959331178,0.9014978717104176,29.0,0.4461538461538462,0.7077863649870195,158.6417714626078,0.6303510045181903,71.0,1.0923076923076922,1.0112349647070922,92.5778488816352,1.080171998032211,76.0,1.1692307692307693,0.9932464253841852,84.94870743417373,1.1771809486034788,811.0,12.476923076923075,6.35439732662472,50.92920175469874,1.9635100601350768,735.9,11.32153846153846,6.4868013185354965,57.29611165984608,1.7453191342839658,0.4711538461538461,0.1678012431763795,35.61495773539484,2.807809031894991,0.6231666666666666,0.3768453642695218,60.47264470759911,1.653640261369845,65.0,235.0
alexani01,2025,270.0,3.292682926829268,1.9147755880375157,58.152443784843065,1.719618187844139,616.0,7.512195121951219,2.9948264132346654,39.86619576059133,2.508390833189365,141.0,1.7195121951219512,1.3542287700303215,78.75656676772084,1.2697353897476646,370.0,4.512195121951219,2.4406227824872206,54.08947788214922,1.8487884134855423,92.0,1.1219512195121952,1.4262983593683216,127.12659290021996,0.7866174788345718,118.0,1.4390243902439024,1.7291799310556646,120.16335114115635,0.8322004924989951,265.0,3.231707317073171,1.9832557126909045,61.3686673360959,1.6294960334128334,223.0,2.7195121951219514,1.71611382859324,63.10373719490837,1.584692198040985,50.0,0.6097560975609756,0.857157195790652,140.57378010966693,0.7113702137197009,34.0,0.4146341463414634,0.6657627114486326,160.56630099643493,0.6227956886309557,99.0,1.2073170731707317,1.0510172013257852,87.05395000880242,1.1487129531731592,139.0,1.695121951219512,1.2341741317226795,72.80739482105017,1.3734868586602398,773.0,9.426829268292684,5.349582856253646,56.74848566789119,1.762161559433134,615.8000000000001,7.509756097560976,5.280633373816635,70.3169757474771,1.4221316963221058,0.4399634146341463,0.2010504785900365,45.69709023583722,2.188323140136756,0.7808723404255319,0.2965130407735066,37.97202505750473,2.633517697530229,82.0,381.0
allengr01,2025,219.0,3.421875,2.0299713619060564,59.32336400090759,1.6856764899318606,489.0,7.640625,3.6005607477742543,47.123903447352205,2.122065293502735,149.0,2.328125,1.6814080220184322,72.2215526236105,1.3846282220095645,350.0,5.46875,2.9221037757394037,53.43275475637766,1.871511219212671,93.0,1.453125,1.7083333333333333,117.56272401433692,0.8506097560975611,114.0,1.78125,1.9637084288790925,110.24328021777362,0.9070847656425032,194.0,3.03125,1.967745870157986,64.915327675315,1.5404682311728737,137.0,2.140625,1.998945654628642,93.38140284396576,1.0708770371236924,54.0,0.84375,0.9123273918069488,108.12769088082356,0.9248324752464958,19.0,0.296875,0.6089201344665244,205.10994003082925,0.4875434120109898,75.0,1.171875,0.9352817672375444,79.81071080427044,1.25296465840584,95.0,1.484375,1.2723205583399977,85.71422708816826,1.166667464633811,680.0,10.625,5.75560458396719,54.17039608439709,1.8460267457561272,538.9000000000001,8.420312500000001,5.590331213389492,66.3910183070936,1.5062278384923555,0.4539531249999999,0.2220664443457522,48.91836449980431,2.044222063074084,0.8098108108108107,0.2584385632814712,31.913449392298617,3.1334751305238755,64.0,403.0
allenja01,2025,452.0,5.512195121951219,2.563966364251479,46.514434041730375,2.149870294246408,640.0,7.804878048780488,2.912039819588705,37.310510188480286,2.6802099326659774,0.0,0.0,0.0,,,5.0,0.0609756097560975,0.2407581120825925,394.8433038154518,0.2532650269959741,199.0,2.426829268292683,2.2223915924615767,91.57593496575342,1.091989942962602,277.0,3.3780487804878048,2.729085424982213,80.78881041463592,1.2377951784011385,798.0,9.731707317073171,3.928524305883968,40.36829487249189,2.4771915761084786,158.0,1.9268292682926829,1.5297904948538334,79.39419023924958,1.2595380052199796,77.0,0.9390243902439024,0.98566967866885,104.96742032577366,0.9526765513493908,73.0,0.8902439024390244,0.902754325315554,101.40528037791152,0.9861419408074766,97.0,1.1829268292682926,1.0077238596440967,85.18902731011953,1.17386009862471,127.0,1.548780487804878,1.3067010485309396,84.36967399963547,1.1852600023135336,1103.0,13.451219512195122,6.176723409274232,45.91943060385195,2.1777273516891453,1221.2999999999995,14.893902439024387,7.305880390935828,49.052828302361256,2.0386184336528115,0.6972804878048781,0.2061370318765413,29.56300018167513,3.3826066158869024,0.7018235294117646,0.2829841481334599,40.321268278172994,2.480080718446368,82.0,568.0
alvarjo01,2025,204.0,3.642857142857143,2.2109526653258973,60.69281826384816,1.6476413991071044,521.0,9.303571428571429,4.410399457716203,47.405445226892006,2.109462310107623,111.0,1.9821428571428568,1.5896377109102726,80.19793856844618,1.2469148432618806,309.0,5.517857142857143,2.544091703811519,46.10651631503077,2.1688908204803994,60.0,1.0714285714285714,1.4997835341643972,139.97979652201042,0.7143888081325794,74.0,1.3214285714285714,1.7488400608522092,132.3446532536807,0.7556028713023876,136.0,2.4285714285714284,1.989583262505381,81.92401669139807,1.2206432745685905,259.0,4.625,2.4757918843362936,53.53063533700095,1.8680891674543407,74.0,1.3214285714285714,1.1458564539186455,86.71346137762723,1.153223483543246,14.0,0.25,0.5134553180524705,205.3821272209882,0.4868972843601014,86.0,1.5357142857142858,1.501081860941219,97.74486536361428,1.0230716429757876,91.0,1.625,1.168721134791825,71.92130060257385,1.3904086711749664,579.0,10.339285714285714,6.250168828888576,60.45068297370644,1.6542410288978189,484.6,8.653571428571428,5.971019839363953,69.00064197366515,1.449261878435364,0.3809821428571429,0.1688340218914776,44.31546860052846,2.2565484052854514,0.8045862068965517,0.3056044966527558,37.98281576706775,2.6327695296014104,56.0,227.0
anderky01,2025,142.0,2.3278688524590163,1.5676023249473472,67.34066325478041,1.484986858856059,303.0,4.967213114754099,2.863373378346795,57.64547065318629,1.7347416694996245,25.0,0.4098360655737705,0.7159387585617424,174.68905708906516,0.5724457024747408,70.0,1.147540983606557,1.3642588411999936,118.88541330457087,0.8411460852965317,48.0,0.7868852459016393,1.5068151191432504,191.4910880577881,0.5222175142157115,65.0,1.0655737704918034,1.8336562060449648,172.08158241345052,0.5811197142512077,206.0,3.377049180327869,2.6780834840499246,79.30247210050747,1.2609947376326505,145.0,2.377049180327869,1.7622328112012662,74.1353113677774,1.3488848722022713,40.0,0.6557377049180327,1.0146468334949414,154.73364210797857,0.6462718684681156,33.0,0.5409836065573771,0.8281258054950201,153.07780040968552,0.6532625876016495,37.0,0.6065573770491803,0.6898958502216153,113.73958611761763,0.8792013705464903,81.0,1.3278688524590163,1.2072187246643946,90.9140027216396,1.099940570279145,357.0,5.852459016393443,4.206487313558153,71.87555353698805,1.3912936329393104,373.1,6.11639344262295,4.683310094647049,76.56979784869205,1.3059979627686609,0.4986140350877194,0.2400072732816032,48.134881169034806,2.077495520324044,0.6902916666666666,0.3535290996160886,51.21445277229508,1.9525738260762184,61.0,714.0
