player_id,PTS_mean,REB_mean,AST_mean,STL_mean,BLK_mean,TOV_mean,FG3M_mean,FGM_mean,FGA_mean,FTM_mean,FTA_mean,FG%_mean,FT%_mean,games_played_mean,PTS_ci_lo,PTS_ci_hi,REB_ci_lo,REB_ci_hi,AST_ci_lo,AST_ci_hi,STL_ci_lo,STL_ci_hi,BLK_ci_lo,BLK_ci_hi,TOV_ci_lo,TOV_ci_hi,FG3M_ci_lo,FG3M_ci_hi,FGM_ci_lo,FGM_ci_hi,FGA_ci_lo,FGA_ci_hi,FTM_ci_lo,FTM_ci_hi,FTA_ci_lo,FTA_ci_hi,FG%_ci_lo,FG%_ci_hi,FT%_ci_lo,FT%_ci_hi,games_played_ci_lo,games_played_ci_hi
antetgi01,88.96530487804878,34.09256097560976,18.284384146341466,3.0910548780487805,3.2077926829268293,10.110817073170733,1.6079512195121952,33.529103658536584,56.789548780487806,20.771646341463416,32.440817073170734,0.5904569479338805,0.6403386176892754,68.068,80.02835365853659,97.96585365853659,30.603658536585368,37.390243902439025,15.963414634146343,20.489939024390242,2.5182926829268295,3.6707317073170733,2.603658536585366,3.8414634146341466,8.75,11.526524390243901,1.2356707317073172,2.00609756097561,29.664634146341466,37.392378048780486,51.08932926829269,62.62012195121951,17.79878048780488,23.603658536585368,28.42469512195122,36.49603658536586,0.5579600095610902,0.6223253571428572,0.5994952325688739,0.683500385933594,62.0,73.0
anthoco01,33.64639634146342,11.578426829268293,9.629993902439026,2.268469512195122,1.7195670731707315,4.673481707317073,3.707865853658537,11.924713414634148,27.17540853658537,6.128628048780489,7.561835365853659,0.43870385687084695,0.8102795775862678,69.04,29.150304878048782,38.37621951219512,9.902439024390244,13.148475609756096,8.237804878048781,11.140243902439025,1.8332317073170734,2.731707317073171,1.3231707317073171,2.1341463414634148,3.9268292682926833,5.463414634146342,3.073170731707317,4.396341463414634,10.115853658536587,13.914634146341465,23.942987804878047,30.435060975609755,4.951219512195122,7.384146341463415,6.274390243902439,8.922865853658536,0.3942067623216328,0.4841662539141531,0.7485578231292517,0.869799841180867,64.0,74.0
anunoog01,45.62881707317074,12.845,5.862884146341464,4.572109756097562,2.425713414634147,4.6718170731707325,6.040701219512195,17.100615853658535,35.652067073170734,5.793353658536587,7.449792682926829,0.479659581224054,0.7777050107014816,63.987,39.69512195121951,51.73170731707317,11.095426829268293,14.55487804878049,4.949085365853659,6.829268292682928,3.75609756097561,5.420731707317073,1.9207317073170733,2.9878048780487805,3.8414634146341466,5.50609756097561,5.036585365853659,6.959451219512194,14.725609756097562,19.59146341463415,31.542682926829272,39.90853658536586,4.609756097560976,7.085365853658537,6.103658536585367,8.878048780487806,0.44295371540052364,0.5189415757523849,0.7023742643124665,0.8431678921568627,58.0,70.0
avdijde01,43.20293292682927,22.00637804878049,11.134310975609756,3.0428231707317073,1.7237500000000003,7.062786585365854,4.231457317073171,15.106085365853659,31.65903658536585,8.900585365853658,12.006152439024392,0.47719469749883464,0.7414030745656723,74.056,38.327134146341464,48.61585365853659,19.589329268292683,24.416768292682928,9.77439024390244,12.591463414634147,2.475609756097561,3.5853658536585367,1.3231707317073171,2.1341463414634148,6.060975609756098,8.109756097560975,3.5426829268292686,4.908536585365854,13.060975609756099,17.158536585365855,28.384146341463417,34.91463414634146,7.426829268292684,10.5,10.369817073170733,13.871951219512196,0.43329931972789115,0.5220323215425119,0.6806740196078431,0.8023278794006802,69.0,79.0
aytonde01,38.58058536585366,23.995189024390246,3.99059756097561,1.9872317073170733,2.079469512195122,4.197609756097561,0.200609756097561,17.3312743902439,29.93682317073171,3.8269085365853663,5.30779268292683,0.5788728046262623,0.7208758748475379,54.061,32.43475609756098,45.11585365853659,20.0609756097561,27.746036585365854,3.2012195121951224,4.823170731707317,1.4939024390243902,2.5182926829268295,1.579268292682927,2.603658536585366,3.369817073170732,4.996036585365852,0.08536585365853659,0.38414634146341464,14.42469512195122,20.27439024390244,25.434756097560978,34.44512195121951,2.8597560975609757,4.908536585365854,4.182926829268293,6.573170731707317,0.5359946577629383,0.6213453461110757,0.6325993555316864,0.8080109589041097,47.0,61.0
baglema01,17.837579268292686,9.718219512195123,1.630018292682927,0.8492195121951219,1.219109756097561,1.8604207317073171,0.6549268292682927,7.1457195121951225,12.892847560975609,2.9944634146341467,4.1967134146341465,0.5545099643067801,0.7141085589894586,41.005,13.829268292682928,22.62408536585366,7.426829268292684,12.081402439024389,1.152439024390244,2.0914634146341466,0.5548780487804879,1.1951219512195124,0.853658536585366,1.6219512195121952,1.3231707317073171,2.432926829268293,0.38414634146341464,0.9390243902439025,5.335365853658537,9.05091463414634,9.987804878048781,15.920731707317074,2.1341463414634148,3.9695121951219514,3.073170731707317,5.420731707317073,0.48041959009700946,0.631206851864942,0.6115027437737441,0.8152459954233409,33.0,48.0
baldwpa01,5.6116524390243905,3.0417560975609756,0.8174207317073171,0.5124085365853659,0.4261890243902439,0.575408536585366,1.2635853658536587,1.920518292682927,4.616073170731708,0.4875670731707317,0.8023109756097563,0.41580981331255484,0.6075979577482559,31.098,3.6707317073170733,7.597560975609756,2.048780487804878,4.182926829268293,0.5121951219512195,1.152439024390244,0.2987804878048781,0.7682926829268293,0.2134146341463415,0.6402439024390244,0.34146341463414637,0.8109756097560976,0.8109756097560976,1.7500000000000002,1.1076219512195125,2.774390243902439,3.2012195121951224,6.2765243902439005,0.25609756097560976,0.7682926829268293,0.46951219512195125,1.152439024390244,0.29995726495726494,0.5411053160738972,0.375,0.8333333333333334,24.0,38.049999999999955
ballla01,36.21164024390244,8.212365853658536,11.751121951219513,2.1074695121951224,0.5410914634146342,5.416121951219513,5.585189024390243,12.62040243902439,30.51795121951219,5.576908536585366,6.721792682926829,0.41341869895471767,0.8294670561049466,34.953,27.784451219512196,44.30487804878049,6.231707317073171,10.331402439024389,9.132012195121952,14.469512195121952,1.5365853658536586,2.774390243902439,0.2987804878048781,0.8109756097560976,4.1381097560975615,6.7887195121951205,4.225609756097561,6.914634146341464,9.51829268292683,15.752134146341463,23.98780487804878,37.26219512195122,4.01219512195122,7.298780487804878,4.908536585365854,8.621951219512196,0.3727664322361743,0.4553314121037464,0.7530427182344587,0.8955223880597015,28.0,42.0
balllo01,11.484609756097562,5.102231707317073,4.964536585365855,2.105335365853659,0.7890792682926829,1.8608048780487807,2.9150731707317075,3.8476524390243902,10.458597560975612,1.1692560975609756,1.5876341463414634,0.3679471135542409,0.7360137262908683,35.218,8.536585365853659,14.388414634146338,3.8414634146341466,6.402439024390245,3.713414634146342,6.274390243902439,1.4939024390243902,2.731707317073171,0.5121951219512195,1.0670731707317074,1.2804878048780488,2.475609756097561,2.0893292682926834,3.75609756097561,2.774390243902439,5.207317073170732,8.15030487804878,13.01829268292683,0.7256097560975611,1.6646341463414636,1.024390243902439,2.176829268292683,0.30038748240690866,0.4440385676252608,0.5788888888888889,0.875,28.0,42.049999999999955
bambamo01,10.702359756097561,8.766048780487806,1.6599817073170733,0.7892926829268294,2.089926829268293,1.4309878048780489,1.4755914634146343,3.882567073170732,7.970737804878049,1.4533536585365856,2.3342865853658537,0.48731819399909093,0.6225030205941404,45.989,8.067073170731708,13.359756097560977,6.786585365853659,10.713414634146343,1.1951219512195124,2.1341463414634148,0.5121951219512195,1.0670731707317074,1.5365853658536586,2.689024390243903,0.9817073170731708,1.878048780487805,1.0649390243902441,1.9207317073170733,2.8170731707317076,5.036585365853659,6.189024390243903,9.776524390243901,0.9390243902439025,2.0082317073170715,1.6646341463414636,3.030487804878049,0.4,0.5789655172413793,0.4775949796472184,0.7592592592592593,38.0,53.0
banchpa01,63.182810975609755,19.917176829268293,13.096658536585368,2.579329268292683,1.9044268292682929,8.376737804878049,4.335432926829269,21.798298780487805,49.0091768292683,15.412719512195123,21.169237804878048,0.44474736407050147,0.7280705750379047,66.088,55.61585365853659,70.04268292682927,17.4125,22.323170731707318,11.394207317073171,14.725609756097562,2.048780487804878,3.1158536585365857,1.4512195121951221,2.347560975609756,7.170731707317073,9.560975609756099,3.5426829268292686,5.079268292682928,18.823170731707318,24.5875,43.707317073170735,53.90853658536586,13.189024390243903,17.54481707317073,18.353658536585368,23.85975609756098,0.4101349335278321,0.4799452144986789,0.6819874631268437,0.7715609520357617,60.0,72.0
banede01,50.539829268292685,12.756603658536585,12.12690243902439,2.698457317073171,1.175658536585366,5.83219512195122,6.6739451219512205,18.412134146341465,38.64755487804878,7.125871951219513,8.334737804878051,0.4764529071657827,0.8551394371109293,56.069,43.150304878048786,57.84176829268292,10.628048780487806,14.896341463414634,10.03048780487805,14.256097560975611,2.1341463414634148,3.2865853658536586,0.853658536585366,1.5365853658536586,4.823170731707317,6.871951219512195,5.463414634146342,7.898475609756096,15.621951219512196,21.215548780487804,33.24786585365854,43.75,5.634146341463415,8.53871951219512,6.658536585365854,9.945121951219512,0.43872506906542685,0.5157123066266451,0.7980503775365739,0.9066125734730386,49.0,63.0
bantoda01,19.40839634146342,5.46584756097561,4.940207317073171,1.5630914634146342,1.189060975609756,2.969878048780488,2.3975,6.855731707317075,17.118798780487808,3.1547804878048784,4.4423109756097565,0.40076137275133683,0.7102152604860388,50.846,15.02439024390244,23.98780487804878,4.353658536585366,6.703353658536584,3.798780487804878,6.189024390243903,1.1097560975609757,2.048780487804878,0.853658536585366,1.53871951219512,2.2600609756097563,3.7582317073170715,1.8353658536585367,3.0326219512195105,4.9939024390243905,8.75,13.615853658536587,20.95731707317073,2.2195121951219514,4.097560975609756,3.2865853658536586,5.634146341463415,0.3363548763869963,0.4657749321686188,0.6063829787234043,0.8142857142857143,44.0,58.0
barlodo01,6.2571463414634145,4.549060975609756,1.3814329268292684,0.5360548780487805,0.8476402439024391,0.5379329268292682,0.1356890243902439,2.39459756097561,4.641298780487805,1.1281951219512198,1.8037378048780488,0.5156548603885831,0.623633504064295,32.175,4.225609756097561,8.410670731707315,3.158536585365854,5.975609756097561,0.9368902439024392,1.8801829268292665,0.34146341463414637,0.7682926829268293,0.5121951219512195,1.1951219512195124,0.2987804878048781,0.8109756097560976,0.042682926829268296,0.25609756097560976,1.5365853658536586,3.3719512195121952,3.2844512195121953,6.148475609756096,0.6402439024390244,1.707317073170732,1.152439024390244,2.475609756097561,0.39619531411984243,0.6316176470588235,0.457111801242236,0.78,25.950000000000003,39.0
barneha02,46.39335365853659,13.29935975609756,5.410658536585366,2.4105609756097564,0.5540670731707318,3.0977134146341467,6.559384146341465,15.167762195121952,31.400036585365854,9.67003048780488,12.073762195121951,0.48299186749101114,0.801037153202317,82.0,42.25609756097561,50.922865853658536,11.951219512195122,14.76829268292683,4.652439024390244,6.189024390243903,1.9634146341463417,2.8597560975609757,0.34146341463414637,0.7682926829268293,2.5609756097560976,3.628048780487805,5.632012195121952,7.471646341463413,13.487804878048781,16.902439024390244,29.235670731707316,33.54878048780488,8.278353658536586,11.140243902439025,10.5,13.701219512195124,0.44382801664355065,0.5235820132856412,0.7441077441077442,0.8514510690199455,82.0,82.0
barnesc01,51.12467073170732,21.360286585365856,15.748036585365854,3.800829268292683,3.2515000000000005,7.248201219512195,3.67034756097561,19.513865853658537,42.66021951219512,8.750725609756099,11.628707317073172,0.4574018434725239,0.75239451444044,66.736,44.983536585365854,57.28262195121951,18.652439024390244,24.158536585365855,13.869817073170733,17.628048780487806,3.1158536585365857,4.481707317073171,2.603658536585366,3.9268292682926833,6.146341463414634,8.408536585365853,2.9451219512195124,4.353658536585366,16.902439024390244,22.195121951219512,37.90243902439025,47.25,7.128048780487806,10.371951219512196,9.729573170731708,13.53048780487805,0.4225433162552399,0.49501767296098703,0.691219512195122,0.8117067329833287,61.0,72.0
barrerj01,54.541097560975615,14.985591463414636,10.269768292682928,1.7465,1.004798780487805,6.614317073170732,4.66784756097561,20.06268292682927,43.31728048780489,9.901371951219513,14.293914634146342,0.46307599837373814,0.6927561764805981,63.125,47.9734756097561,60.91067073170732,12.973475609756099,16.861890243902437,8.534451219512196,11.908536585365855,1.3658536585365855,2.176829268292683,0.7256097560975611,1.3231707317073171,5.548780487804878,7.725609756097562,3.8414634146341466,5.50609756097561,17.243902439024392,22.878048780487806,38.243902439024396,47.97560975609756,8.19298780487805,11.567073170731708,12.079268292682928,16.477743902439023,0.42956747200168255,0.49858395410798756,0.6338935848634124,0.750836175981807,56.95,69.0
bassech01,6.285317073170732,6.195597560975609,1.3723414634146343,0.6298719512195122,1.3456646341463416,1.2627317073170734,0.006274390243902439,2.6820670731707317,4.350969512195123,0.7888231707317074,1.337469512195122,0.6161910085180213,0.5891592392586417,29.997,4.225609756097561,8.49390243902439,4.43689024390244,8.111890243902437,0.9390243902439025,1.8801829268292665,0.34146341463414637,0.8963414634146342,0.853658536585366,1.878048780487805,0.8109756097560976,1.7521341463414617,0.0,0.042682926829268296,1.7500000000000002,3.7155487804878033,2.9878048780487805,5.847560975609756,0.42469512195121967,1.1951219512195124,0.8109756097560976,1.878048780487805,0.5053652588404833,0.7244792989585979,0.4,0.7667054263565891,23.0,38.0
batumni01,16.66571951219512,10.94560975609756,5.004530487804878,2.506,1.9862926829268295,2.0298719512195125,4.4148658536585375,5.477926829268293,12.540670731707317,1.237079268292683,1.8494939024390247,0.43672165867418505,0.6682135080107487,71.887,14.000000000000002,19.420731707317074,9.603658536585366,12.378048780487806,4.182926829268293,5.890243902439025,2.046646341463415,3.030487804878049,1.5771341463414636,2.432926829268293,1.6219512195121952,2.475609756097561,3.628048780487805,5.207317073170732,4.353658536585366,6.615853658536586,11.052743902439026,14.085365853658537,0.853658536585366,1.6646341463414636,1.4085365853658538,2.304878048780488,0.3692544934640523,0.5020387606783118,0.5365002836074872,0.8,67.0,77.0
bealbr01,43.32449390243903,8.72503048780488,10.401615853658537,2.3752195121951223,1.4557865853658536,5.419878048780489,4.215451219512195,16.57075,32.83708536585367,5.969121951219513,7.4722439024390255,0.5047674171150343,0.7986524862368215,52.08,36.363719512195125,50.40853658536586,7.128048780487806,10.329268292682928,8.579268292682928,12.252134146341461,1.8353658536585367,2.9451219512195124,1.0670731707317074,1.878048780487805,4.353658536585366,6.487804878048781,3.3719512195121952,5.207317073170732,13.658536585365855,19.55091463414634,27.784451219512196,38.203353658536585,4.609756097560976,7.428963414634145,5.8881097560975615,9.134146341463415,0.4589036888153622,0.5465497276937955,0.7317008985879332,0.8645418563229764,45.0,59.0
beaslma01,46.722652439024394,11.360573170731708,5.515829268292683,3.162762195121952,0.323109756097561,3.5447743902439024,11.281609756097561,16.446243902439026,39.04181707317073,2.734268292682927,4.20926219512195,0.42126003701948717,0.6498632072457667,81.023,42.213414634146346,51.00609756097561,10.156402439024392,12.548780487804878,4.7804878048780495,6.317073170731708,2.6463414634146343,3.6707317073170733,0.17073170731707318,0.5121951219512195,2.9451219512195124,4.140243902439025,10.03048780487805,12.55091463414634,14.682926829268293,18.398475609756098,36.491768292682934,41.66067073170732,2.0914634146341466,3.414634146341464,3.414634146341464,4.951219512195122,0.38231900363056975,0.46099223778446585,0.5416241496598639,0.7549346405228757,79.0,82.0
beaucma01,8.656268292682928,3.9087317073170733,1.370079268292683,0.6952621951219512,0.24777439024390244,1.4331646341463415,1.465518292682927,3.0471341463414636,7.062573170731708,1.0834634146341464,1.6599390243902439,0.4313753396418889,0.6527191626858628,45.012,6.487804878048781,11.01219512195122,2.900304878048781,4.951219512195122,0.9390243902439025,1.8353658536585367,0.426829268292683,0.9817073170731708,0.08536585365853659,0.426829268292683,1.024390243902439,1.878048780487805,1.024390243902439,1.9207317073170733,2.0914634146341466,4.140243902439025,5.378048780487806,8.835365853658537,0.6829268292682927,1.5365853658536586,1.152439024390244,2.2195121951219514,0.3333333333333333,0.5333333333333333,0.5,0.8056003584229391,38.0,53.0
bitadgo01,14.671103658536587,13.124530487804877,3.863957317073171,1.5674878048780487,3.050378048780488,2.2097378048780487,0.0941158536585366,5.9251158536585375,10.016871951219512,2.551756097560976,4.234060975609757,0.5914662871503369,0.6024391912422422,56.914,11.652439024390244,17.630182926829267,10.457317073170733,15.750000000000002,3.073170731707317,4.737804878048781,1.1951219512195124,2.00609756097561,2.3902439024390247,3.75609756097561,1.6646341463414636,2.731707317073171,0.0,0.2134146341463415,4.609756097560976,7.30091463414634,8.195121951219512,11.908536585365855,1.7926829268292683,3.2865853658536586,3.2439024390243905,5.207317073170732,0.5072875423821502,0.6680288461538462,0.49411055988660524,0.7076698113207546,50.0,64.0
biyombi01,8.658402439024393,9.032006097560977,2.162060975609756,0.7796036585365854,2.3075243902439024,1.8472743902439024,0.0,3.7964329268292687,6.60629268292683,1.1368170731707319,2.6066036585365855,0.5744674768213587,0.4365504018043683,42.856,6.402439024390245,10.926829268292684,6.871951219512195,11.185060975609755,1.579268292682927,2.774390243902439,0.5121951219512195,1.0670731707317074,1.6646341463414636,2.947256097560974,1.3231707317073171,2.3902439024390247,0.0,0.0,2.772256097560976,4.951219512195122,5.079268292682928,8.28048780487805,0.6829268292682927,1.6646341463414636,1.8353658536585367,3.3719512195121952,0.47897058823529415,0.6711587718445028,0.2966829466829467,0.581831750339213,35.0,50.0
bogdabo01,38.153969512195125,8.57214024390244,7.78455487804878,2.733414634146342,1.0088963414634147,3.797713414634147,7.0500243902439035,13.537829268292684,31.193365853658538,4.133115853658537,4.921042682926829,0.43389198033435233,0.8399256608410623,62.053,32.78048780487805,43.49603658536586,7.128048780487806,10.073170731707318,6.5304878048780495,9.00609756097561,2.176829268292683,3.329268292682927,0.7256097560975611,1.3253048780487786,3.030487804878049,4.567073170731708,5.932926829268293,8.195121951219512,11.353658536585366,15.750000000000002,27.314939024390245,34.9594512195122,3.2439024390243905,5.121951219512195,3.8841463414634148,5.975609756097561,0.3897588307746448,0.47972851860782895,0.7698774676650783,0.9043011738811445,55.0,68.0
bolbo01,16.72906097560976,9.589871951219513,1.7605853658536585,0.876579268292683,2.1971036585365855,2.482310975609756,1.5008597560975612,6.742536585365854,12.193701219512198,1.8100548780487806,2.61684756097561,0.5529856642201455,0.6912623241672361,50.251,13.144207317073171,20.53262195121951,7.597560975609756,11.654573170731705,1.2804878048780488,2.2621951219512195,0.5975609756097562,1.152439024390244,1.6646341463414636,2.8170731707317076,1.878048780487805,3.1158536585365857,1.0670731707317074,1.9228658536585348,5.079268292682928,8.49390243902439,9.475609756097562,14.896341463414634,1.2378048780487805,2.432926829268293,1.9207317073170733,3.329268292682927,0.47810705929349995,0.6246253943217666,0.5636363636363636,0.8113207547169812,43.0,57.0
bookede01,73.91329878048782,12.109957317073171,18.29735975609756,2.7868536585365855,1.0993414634146343,7.744347560975609,6.550378048780488,25.720817073170736,53.53258536585366,16.059451219512198,18.469542682926832,0.4805523809692977,0.8694845763169653,64.838,65.21737804878049,82.38018292682928,10.5,13.74390243902439,15.963414634146343,20.615853658536587,2.2195121951219514,3.3719512195121952,0.8109756097560976,1.4085365853658538,6.573170731707317,8.963414634146343,5.463414634146342,7.640243902439025,22.57926829268293,28.939024390243905,47.63201219512196,59.24817073170732,13.69908536585366,18.481707317073173,16.00609756097561,21.130182926829267,0.4460728969006958,0.5132860838210702,0.8308436127389085,0.9042751113310242,59.0,70.0
bostobr01,11.256426829268294,3.2664817073170735,2.101451219512195,1.2091646341463416,0.30979268292682927,1.4728597560975611,1.1808658536585368,4.130725609756097,9.732603658536588,1.8200853658536587,2.531439024390244,0.4241362658605465,0.7194862811514215,31.979,8.064939024390245,14.426829268292684,2.2621951219512195,4.353658536585366,1.4085365853658538,2.9024390243902443,0.8109756097560976,1.6219512195121952,0.12804878048780488,0.4716463414634127,0.9817073170731708,2.048780487804878,0.7682926829268293,1.6219512195121952,2.8170731707317076,5.676829268292683,7.085365853658537,12.80701219512195,1.152439024390244,2.5182926829268295,1.707317073170732,3.3719512195121952,0.34271832856367956,0.5078835407670815,0.5809159159159158,0.8393214285714286,25.0,39.0
